"state_fips","county_fips","n_storms","total_intensity"
"01","001",81,97.18
"01","003",139,146.95
"01","005",66,80.29
"01","007",67,74.65
"01","009",94,98.43
"01","011",27,30.51
"01","013",37,38.27
"01","015",128,148.33
"01","017",75,87.27
"01","019",93,112.46
"01","021",81,94.67
"01","023",64,67.15
"01","025",96,96.84
"01","027",48,43.91
"01","029",38,40.52
"01","031",40,42.66
"01","033",115,121.98
"01","035",29,34.51
"01","037",47,49.27
"01","039",95,112.93
"01","041",32,34
"01","043",217,258.68
"01","045",49,55.15
"01","047",92,124.04
"01","049",169,193.13
"01","051",93,110.56
"01","053",52,53.52
"01","055",103,126.03
"01","057",48,48.89
"01","059",113,121.12
"01","061",23,34.5
"01","063",38,39.4
"01","065",50,62.14
"01","067",30,32.01
"01","069",78,85.92
"01","071",108,120.47
"01","073",428,493.39
"01","075",113,124.8
"01","077",177,200.4
"01","079",147,165.62
"01","081",100,107.31
"01","083",150,175.35
"01","085",51,54.41
"01","087",50,65.65
"01","089",324,368.57
"01","091",62,78.53
"01","093",123,138.7
"01","095",156,176.02
"01","097",214,228.45
"01","099",61,67.91
"01","101",109,127.06
"01","103",154,192.38
"01","105",43,54.27
"01","107",74,78.17
"01","109",38,47.51
"01","111",88,96.17
"01","113",72,91.06
"01","115",94,99.47
"01","117",177,188.28
"01","119",94,93.31
"01","121",113,124.3
"01","123",90,104.67
"01","125",231,253.31
"01","127",150,188.97
"01","129",75,81.52
"01","131",29,30.4
"01","133",101,110.58
"02","101",1,0.75
"02","111",2,1.75
"02","121",5,4
"02","125",1,0.75
"02","141",3,2.5
"02","145",5,4.5
"02","151",1,0.75
"02","221",1,0.75
"02","222",2,1.5
"02","223",1,1.5
"02","224",1,0.75
"04","001",15,17.76
"04","003",87,86.41
"04","005",131,134.68
"04","007",55,61.16
"04","009",12,14.63
"04","011",9,8.88
"04","012",6,7
"04","013",120,124.32
"04","015",60,64.43
"04","017",45,44.89
"04","019",133,137.52
"04","021",50,46.39
"04","023",26,30.51
"04","025",136,147.05
"04","027",18,16.26
"04","029",1,1.75
"05","001",114,143.8
"05","003",117,139.16
"05","005",171,200.12
"05","007",271,316.8
"05","009",157,179.94
"05","011",82,92.93
"05","012",1,0.75
"05","013",65,74.03
"05","015",130,144.58
"05","017",114,133.8
"05","019",164,184.34
"05","021",74,88.91
"05","023",111,129.69
"05","025",82,87.56
"05","027",139,173.38
"05","029",164,186.2
"05","031",128,148.36
"05","033",251,274.45
"05","035",93,102.32
"05","037",54,62.53
"05","039",71,81.15
"05","041",49,56.4
"05","043",75,84.29
"05","045",206,235.6
"05","047",186,195.04
"05","049",71,81.93
"05","051",248,296.67
"05","053",87,98.52
"05","055",76,86.69
"05","057",164,199.96
"05","059",163,199.76
"05","061",217,254.26
"05","063",149,158.2
"05","065",116,140.43
"05","067",91,113.41
"05","069",163,203.06
"05","071",156,167.6
"05","073",115,130.55
"05","075",78,105.91
"05","077",22,27.13
"05","079",61,71.53
"05","081",159,198.37
"05","083",93,105.92
"05","085",213,236.62
"05","087",171,197.13
"05","089",100,107.58
"05","091",166,212.97
"05","093",116,121.95
"05","095",77,84.57
"05","097",121,143.48
"05","099",110,132.45
"05","101",112,117.55
"05","103",102,119.79
"05","105",82,97.49
"05","107",23,27.01
"05","109",161,196.36
"05","111",93,101.81
"05","113",173,209.61
"05","114",1,2
"05","115",148,170.83
"05","117",78,83.55
"05","119",564,636.93
"05","121",86,98.04
"05","123",71,82.44
"05","125",231,275.7
"05","127",98,97.82
"05","129",99,105.69
"05","131",298,325.01
"05","133",150,184.09
"05","135",85,95.81
"05","137",72,75.66
"05","139",124,154.95
"05","141",132,144.33
"05","143",286,315.91
"05","145",216,255.88
"05","147",45,51.02
"05","149",136,163.32
"06","001",1,0.75
"06","003",4,5.25
"06","005",1,1
"06","007",8,7.25
"06","009",2,2.5
"06","013",2,1.5
"06","015",1,0.75
"06","017",13,12.38
"06","019",69,60.01
"06","021",5,4.63
"06","023",7,5.75
"06","025",10,12
"06","027",6,5.01
"06","029",31,30.16
"06","031",22,23.27
"06","033",1,1.5
"06","035",13,13.26
"06","037",25,26.1
"06","039",18,16.38
"06","041",1,1
"06","043",6,5.26
"06","045",3,3.75
"06","047",8,8
"06","049",5,6.5
"06","051",8,6.63
"06","053",3,2.63
"06","055",4,4.25
"06","057",16,15.63
"06","059",9,10
"06","061",4,4.5
"06","063",17,15.83
"06","065",22,22.15
"06","067",7,5.5
"06","069",1,1
"06","071",49,51.12
"06","073",40,37.78
"06","077",3,2.75
"06","079",4,3
"06","083",5,4.88
"06","085",1,1
"06","087",6,6
"06","089",18,18.63
"06","091",6,5.88
"06","093",17,17.88
"06","095",6,4.75
"06","097",1,0.75
"06","099",3,2.63
"06","103",13,13.38
"06","105",14,13
"06","107",19,16.63
"06","109",3,2.76
"06","111",6,6.25
"06","113",1,1
"08","001",345,415.64
"08","003",12,12.76
"08","005",431,510.68
"08","007",4,4.38
"08","009",325,393.78
"08","011",121,160.29
"08","013",207,238.47
"08","014",18,15.38
"08","015",7,7.38
"08","017",370,445.47
"08","019",12,16.63
"08","021",8,8.63
"08","023",6,6.38
"08","025",73,86.43
"08","027",80,80.21
"08","029",5,4.01
"08","031",203,231.8
"08","033",2,1.88
"08","035",284,317.49
"08","037",2,1.5
"08","039",392,511.36
"08","041",1134,1255.53
"08","043",78,86.47
"08","045",17,16.15
"08","047",14,15
"08","049",2,2.25
"08","051",2,1.63
"08","055",79,83.31
"08","059",345,388.85
"08","061",261,313.86
"08","063",624,740.82
"08","065",2,1.5
"08","067",19,20.26
"08","069",460,519.97
"08","071",234,260.48
"08","073",388,486.37
"08","075",367,508.11
"08","077",45,45.04
"08","081",15,15.28
"08","083",19,20.51
"08","085",9,10.51
"08","087",360,502.36
"08","089",167,212.74
"08","091",3,2.51
"08","093",26,29.76
"08","095",160,204.97
"08","097",6,5
"08","099",274,345.28
"08","101",403,457.44
"08","103",6,11
"08","105",19,21.26
"08","107",17,20.51
"08","109",36,35.28
"08","113",5,4
"08","115",149,207.72
"08","117",1,1
"08","119",84,88.16
"08","121",487,636.91
"08","123",720,889.48
"08","125",707,859.27
"08","169",1,1.75
"09","001",67,65.38
"09","003",135,129.59
"09","005",147,147.21
"09","007",33,35.27
"09","009",55,55.8
"09","011",52,58.28
"09","013",45,45.53
"09","015",38,37.53
"10","001",24,27.02
"10","003",56,55.54
"10","005",30,35.52
"11","001",19,18.63
"12","001",119,118.74
"12","003",34,37.01
"12","005",44,45.4
"12","007",31,36.77
"12","009",182,191.9
"12","011",176,185.24
"12","013",21,22.02
"12","015",37,37.79
"12","017",73,73.16
"12","019",108,112.47
"12","021",42,43.17
"12","023",54,54.92
"12","025",60,69.77
"12","027",18,19.75
"12","029",14,15.64
"12","031",224,225.48
"12","033",58,68.28
"12","035",77,71.81
"12","037",12,13.76
"12","039",26,34.15
"12","041",24,24.9
"12","043",23,23.4
"12","045",15,15.63
"12","047",47,47.54
"12","049",24,22.52
"12","051",21,28.76
"12","053",31,28.89
"12","055",54,55.05
"12","057",273,283.97
"12","059",11,12.01
"12","061",55,56.56
"12","063",46,44.55
"12","065",21,25.51
"12","067",7,10
"12","069",97,101.67
"12","071",109,111.47
"12","073",123,134.23
"12","075",53,49.92
"12","077",21,23.13
"12","079",29,34.28
"12","081",71,72.06
"12","083",125,131.34
"12","085",50,54.52
"12","086",140,135.52
"12","087",9,10.13
"12","089",82,83.44
"12","091",59,56.28
"12","093",46,47.16
"12","095",229,238.4
"12","097",77,82.77
"12","099",125,138.73
"12","101",100,99.84
"12","103",106,105.89
"12","105",229,242.21
"12","107",106,105.96
"12","109",85,85.06
"12","111",59,67.78
"12","113",67,68.27
"12","115",50,51.18
"12","117",82,89.8
"12","119",30,29.16
"12","121",64,73.16
"12","123",20,28.01
"12","125",17,19.5
"12","127",143,148.72
"12","129",30,33.77
"12","131",47,54.54
"12","133",18,15.77
"13","001",43,46.42
"13","003",26,28.02
"13","005",29,30.63
"13","007",3,4.38
"13","009",40,40.27
"13","011",50,53.04
"13","013",52,57.11
"13","015",122,148.88
"13","017",19,23.51
"13","019",19,24.91
"13","021",94,102.38
"13","023",24,25.89
"13","025",47,46.16
"13","027",15,18.13
"13","029",50,51.56
"13","031",78,91.21
"13","033",58,60.92
"13","035",38,37.39
"13","037",5,5.01
"13","039",81,84.79
"13","043",21,22.89
"13","045",103,117.56
"13","047",44,46.53
"13","049",48,50.78
"13","051",148,166.73
"13","053",21,21.01
"13","055",58,64.42
"13","057",143,158.46
"13","059",34,36.14
"13","061",2,1.63
"13","063",75,87.55
"13","065",43,42.55
"13","067",200,217.48
"13","069",47,54.67
"13","071",38,46.27
"13","073",81,84.58
"13","075",13,17.26
"13","077",134,151.2
"13","079",29,31.26
"13","081",34,37.38
"13","083",54,52.42
"13","085",44,47.02
"13","087",23,29.02
"13","089",113,113.47
"13","091",30,33.5
"13","093",32,30.91
"13","095",49,57.27
"13","097",87,93.85
"13","099",20,28.75
"13","101",11,10.38
"13","103",92,106.21
"13","105",53,58.57
"13","107",46,48.89
"13","109",25,28.9
"13","111",39,49.9
"13","113",86,97.49
"13","115",119,158.94
"13","117",88,100.56
"13","119",34,32.03
"13","121",201,219.26
"13","123",51,55.65
"13","125",13,13
"13","127",47,47.29
"13","129",92,100.07
"13","131",16,21.51
"13","133",32,36.26
"13","135",167,177.41
"13","137",72,74.7
"13","139",127,137.9
"13","141",18,17.75
"13","143",57,57.67
"13","145",64,67.92
"13","147",31,32.53
"13","149",53,57.03
"13","151",105,114.26
"13","153",84,87.7
"13","155",16,18.63
"13","157",67,78.78
"13","159",42,43.56
"13","161",38,37.03
"13","163",32,37.51
"13","165",20,21.27
"13","167",31,32.89
"13","169",37,43.94
"13","171",27,25.77
"13","173",16,16.02
"13","175",85,99.03
"13","177",24,26.5
"13","179",70,83.56
"13","181",28,26.43
"13","183",40,43.8
"13","185",45,55.89
"13","187",49,53.4
"13","189",35,33.91
"13","191",50,56.42
"13","193",19,18.13
"13","195",45,50.45
"13","197",22,20.63
"13","199",43,49.16
"13","201",14,16
"13","205",22,30.38
"13","207",43,45.77
"13","209",18,19
"13","211",41,42.65
"13","213",51,51.43
"13","215",63,67.92
"13","217",54,59.65
"13","219",31,32.16
"13","221",31,31.26
"13","223",71,72.08
"13","225",44,51.28
"13","227",51,51.3
"13","229",34,34.03
"13","231",24,26.26
"13","233",81,87.54
"13","235",25,25.79
"13","237",43,47.53
"13","239",9,9.64
"13","241",51,52.77
"13","243",4,3
"13","245",69,79.31
"13","247",36,43.67
"13","249",15,15.13
"13","251",46,50.27
"13","253",6,7.01
"13","255",46,46.78
"13","257",46,47.31
"13","259",20,18.64
"13","261",30,40.26
"13","263",19,21.18
"13","265",10,12.5
"13","267",56,65.15
"13","269",30,30.38
"13","271",26,28.94
"13","273",14,14.89
"13","275",24,26.39
"13","277",31,37.27
"13","279",30,33.13
"13","281",21,23.26
"13","283",20,22.63
"13","285",98,117.93
"13","287",11,14.38
"13","289",35,39.15
"13","291",34,38.53
"13","293",53,50.56
"13","295",67,65.54
"13","297",70,75.91
"13","299",49,49.67
"13","301",16,21.13
"13","303",51,47.94
"13","305",62,65.07
"13","307",17,18.63
"13","309",10,10.63
"13","311",53,55.54
"13","313",61,59.21
"13","315",18,19.13
"13","317",23,28.39
"13","319",34,37.26
"13","321",42,50.04
"13","510",1,1.75
"15","001",9,7.65
"15","003",6,12.5
"15","007",1,0.75
"15","009",2,2.5
"16","001",35,34.26
"16","003",4,3.25
"16","005",57,56.75
"16","007",8,10
"16","009",12,12.13
"16","011",33,32.13
"16","013",6,6
"16","015",21,21.88
"16","017",21,20.52
"16","019",24,23.51
"16","021",11,10.51
"16","023",18,16.25
"16","025",5,5.38
"16","027",24,24.14
"16","029",21,21.88
"16","031",48,46.26
"16","033",9,8.75
"16","035",27,32.14
"16","037",9,10
"16","039",16,14.76
"16","041",7,7.75
"16","043",26,27.35
"16","045",11,12.25
"16","047",8,9.01
"16","049",52,64.26
"16","051",21,23.63
"16","053",10,12.88
"16","055",15,13.76
"16","057",18,21.13
"16","059",27,32.25
"16","061",17,23.63
"16","063",11,12.38
"16","065",13,16.5
"16","067",11,12.88
"16","069",31,36.89
"16","071",8,8.13
"16","073",22,18.88
"16","074",1,0.75
"16","075",7,6.75
"16","077",23,24.63
"16","079",14,16.38
"16","081",16,16.01
"16","083",37,36.02
"16","085",14,12.38
"16","087",9,9.25
"17","001",154,167.82
"17","003",41,48.52
"17","005",44,52.41
"17","007",41,45.15
"17","009",40,42.91
"17","011",107,125.08
"17","013",24,29.64
"17","015",60,63.36
"17","017",39,46.66
"17","019",157,185.07
"17","021",60,64.53
"17","023",51,58.17
"17","025",61,75.43
"17","027",84,102.06
"17","029",92,102.09
"17","031",470,508.76
"17","033",54,59.29
"17","035",33,39.29
"17","037",63,70.91
"17","039",48,50.15
"17","041",50,69.41
"17","043",191,197.05
"17","045",57,73.77
"17","047",32,40.27
"17","049",60,68.05
"17","051",58,69.79
"17","053",36,45.28
"17","055",87,97.29
"17","057",129,149.74
"17","059",28,27.9
"17","061",53,62.78
"17","063",67,74.04
"17","065",33,32.27
"17","067",118,130.69
"17","069",12,13.5
"17","071",53,61.17
"17","073",132,134.02
"17","075",59,82.17
"17","077",110,121.16
"17","079",47,56.78
"17","081",75,86.31
"17","083",76,88.68
"17","085",79,91.55
"17","087",77,88.52
"17","089",146,162.87
"17","091",104,126.46
"17","093",52,61.15
"17","095",79,92.68
"17","097",122,131.81
"17","099",137,153.84
"17","101",54,57.21
"17","103",80,89.61
"17","105",71,82.67
"17","107",98,107.44
"17","109",137,157.5
"17","111",156,160.34
"17","113",176,202.08
"17","115",100,115.58
"17","117",193,224.29
"17","119",228,251.7
"17","121",90,108.7
"17","123",51,56.92
"17","125",42,52.89
"17","127",39,43.4
"17","129",62,73.17
"17","131",73,86.78
"17","133",81,85.19
"17","135",108,126.61
"17","137",79,92.04
"17","139",25,28.26
"17","141",84,92.8
"17","143",137,155.7
"17","145",52,52.3
"17","147",46,53.33
"17","149",74,92.67
"17","151",32,32.91
"17","153",44,45.67
"17","155",55,59.19
"17","157",147,151.95
"17","159",28,31.06
"17","161",120,138.56
"17","163",250,291.55
"17","165",52,54.95
"17","167",191,216.13
"17","169",41,51.89
"17","171",32,37.78
"17","173",57,62.9
"17","175",40,46.64
"17","177",95,103.96
"17","179",140,163.47
"17","181",47,51.4
"17","183",132,152.65
"17","185",49,52.17
"17","187",58,59.8
"17","189",112,131.32
"17","191",62,68.28
"17","193",54,61.68
"17","195",118,118.27
"17","197",263,287.86
"17","199",74,77.81
"17","201",148,169.85
"17","203",92,105.46
"18","001",68,68.9
"18","003",185,193.87
"18","005",55,67.51
"18","007",57,73.31
"18","009",34,45.89
"18","011",92,100.96
"18","013",29,32.63
"18","015",49,55.94
"18","017",53,55.79
"18","019",86,105.66
"18","021",39,46.76
"18","023",57,67.05
"18","025",62,68.17
"18","027",45,54.27
"18","029",43,47.14
"18","031",48,60.52
"18","033",36,35.64
"18","035",98,115.29
"18","037",86,91.16
"18","039",85,85.4
"18","041",37,45.65
"18","043",42,46.14
"18","045",46,65.95
"18","047",40,42.26
"18","049",64,79.78
"18","051",73,89.05
"18","053",86,96.83
"18","055",46,53.26
"18","057",135,161.33
"18","059",60,70.05
"18","061",64,77.05
"18","063",190,211.85
"18","065",59,74.77
"18","067",68,64.45
"18","069",110,109.21
"18","071",46,52.15
"18","073",41,50.15
"18","075",29,35.76
"18","077",23,28.38
"18","079",29,38.01
"18","081",113,130
"18","083",73,87.19
"18","085",90,89.07
"18","087",29,32
"18","089",119,133.46
"18","091",63,71.39
"18","093",65,78.52
"18","095",106,119.67
"18","097",298,324.82
"18","099",37,41.74
"18","101",21,26.01
"18","103",75,78.08
"18","105",77,86.04
"18","107",70,87.91
"18","109",107,117.22
"18","111",56,68.81
"18","113",67,69.27
"18","115",6,5.88
"18","117",43,47.77
"18","119",43,54.89
"18","121",43,53.01
"18","123",47,56.4
"18","125",39,40.14
"18","127",65,71.06
"18","129",69,80.8
"18","131",45,53.77
"18","133",94,106.06
"18","135",44,51.02
"18","137",71,75.17
"18","139",38,45.13
"18","141",129,153.04
"18","143",24,27.01
"18","145",52,61.79
"18","147",67,76.8
"18","149",54,57.91
"18","151",56,55.18
"18","153",33,37.03
"18","155",24,31.75
"18","157",115,132.72
"18","159",24,26.66
"18","161",23,23.38
"18","163",78,83.05
"18","165",45,62.77
"18","167",86,92.92
"18","169",71,64.33
"18","171",31,38.28
"18","173",68,88.78
"18","175",43,55.65
"18","177",72,81.01
"18","179",56,59.03
"18","181",58,62.65
"18","183",91,114.9
"18","193",1,1.75
"19","001",121,153.71
"19","003",84,98.96
"19","005",90,97.96
"19","007",78,97.3
"19","009",106,116.77
"19","011",201,228.28
"19","013",194,255.13
"19","015",150,208.14
"19","017",103,134.67
"19","019",123,133.14
"19","021",125,150.45
"19","023",132,159.2
"19","025",109,139.38
"19","027",128,142.3
"19","029",157,205.39
"19","031",91,106.06
"19","033",124,139.62
"19","035",129,143.02
"19","037",90,110.42
"19","039",66,75.45
"19","041",199,239.14
"19","043",113,123.46
"19","045",96,119.67
"19","047",124,158.34
"19","049",200,221.55
"19","051",75,89.75
"19","053",87,103.55
"19","055",140,164.04
"19","057",93,109.21
"19","059",116,124.48
"19","061",147,185.49
"19","063",103,125.76
"19","065",115,140.33
"19","067",123,152.31
"19","069",89,102.43
"19","071",100,127.95
"19","073",104,126.97
"19","075",76,89.59
"19","077",198,259.55
"19","079",131,153.47
"19","081",73,86.57
"19","083",112,137.1
"19","085",174,204.11
"19","087",73,79.21
"19","089",83,86.29
"19","091",73,88.81
"19","093",94,106.57
"19","095",97,108.7
"19","097",65,74.66
"19","099",165,212.78
"19","101",79,86.31
"19","103",137,165
"19","105",104,117.34
"19","107",49,54.29
"19","109",159,196.01
"19","111",105,123.76
"19","113",257,287.43
"19","115",49,58.66
"19","117",62,71.07
"19","119",140,165.08
"19","121",126,160.49
"19","123",77,104.43
"19","125",129,160.04
"19","127",112,132.9
"19","129",109,129.18
"19","131",81,99.82
"19","133",118,148.44
"19","135",44,55.79
"19","137",90,107.8
"19","139",109,120.25
"19","141",152,176.36
"19","143",91,105.31
"19","145",106,123.07
"19","147",98,122.5
"19","149",209,236.54
"19","151",110,134
"19","153",492,554.21
"19","155",184,235.07
"19","157",76,93.44
"19","159",90,108.59
"19","161",91,118.43
"19","163",154,173.98
"19","165",118,135.08
"19","167",206,245.13
"19","169",196,247.9
"19","171",81,97.37
"19","173",136,167.49
"19","175",91,111.57
"19","177",71,84.16
"19","179",104,119.76
"19","181",246,291.47
"19","183",65,77.05
"19","185",71,88.57
"19","187",174,209.14
"19","189",84,103.99
"19","191",150,171.69
"19","193",315,355.42
"19","195",81,95.03
"19","197",85,111.67
"20","001",145,171.17
"20","003",138,157.21
"20","005",110,128.31
"20","007",358,397.93
"20","009",389,490.37
"20","011",148,171.6
"20","013",182,221.64
"20","015",678,829.17
"20","017",143,156.94
"20","019",183,214.35
"20","021",185,215.52
"20","023",321,397.63
"20","025",390,474.65
"20","027",253,307.03
"20","029",351,421.72
"20","031",186,227.49
"20","033",378,459.71
"20","035",582,692.34
"20","037",190,219.29
"20","039",268,327.4
"20","041",356,418.33
"20","043",77,87.84
"20","045",330,382.31
"20","047",261,309.01
"20","049",133,151.66
"20","051",390,459.67
"20","053",293,359.89
"20","055",529,626.08
"20","057",774,880.48
"20","059",196,238.16
"20","061",138,164.08
"20","063",315,397.1
"20","065",295,374.91
"20","067",247,263.86
"20","069",395,475.03
"20","071",249,312.33
"20","073",185,221.96
"20","075",321,369.25
"20","077",324,396.66
"20","079",238,285.62
"20","081",194,244.37
"20","083",328,368.89
"20","085",211,239.54
"20","087",334,399.4
"20","089",290,365.5
"20","091",444,521.92
"20","093",364,397.44
"20","095",353,429.48
"20","097",343,394.43
"20","099",190,229.46
"20","101",261,297.73
"20","103",284,335.31
"20","105",255,321.22
"20","107",112,129.8
"20","109",345,419.75
"20","111",279,334.91
"20","113",323,387.94
"20","115",249,289.54
"20","117",270,317.29
"20","119",422,497.41
"20","121",142,162.84
"20","123",241,294.08
"20","125",262,318.9
"20","127",232,285.44
"20","129",267,285.22
"20","131",211,253.64
"20","133",150,183.79
"20","135",358,418.11
"20","137",262,323.81
"20","139",384,477.36
"20","141",290,340.4
"20","143",302,361.05
"20","145",343,396.89
"20","147",268,339.85
"20","149",339,415.23
"20","151",479,558.7
"20","153",351,421.57
"20","155",614,784.78
"20","157",313,366.61
"20","159",247,304.04
"20","161",252,313.73
"20","163",262,346.24
"20","165",361,438.19
"20","167",409,521.18
"20","169",267,323.11
"20","171",334,414.6
"20","173",1036,1296.97
"20","175",347,388.89
"20","177",509,633.87
"20","179",246,300.3
"20","181",495,626.43
"20","183",229,279.21
"20","185",359,407
"20","187",327,371.32
"20","189",252,275.81
"20","191",482,586.69
"20","193",343,405.91
"20","195",320,352.6
"20","197",246,297.76
"20","199",275,324.06
"20","201",325,376.55
"20","203",234,287.03
"20","205",173,200.71
"20","207",111,131.69
"20","209",134,163.06
"21","001",41,49.28
"21","003",33,36.02
"21","005",31,38.76
"21","007",41,45.66
"21","009",47,59.52
"21","011",41,44.9
"21","013",53,52.42
"21","015",63,64.41
"21","017",17,19.39
"21","019",49,49.8
"21","021",33,44.02
"21","023",12,12.88
"21","025",65,58.19
"21","027",60,69.27
"21","029",38,48.66
"21","031",29,32.02
"21","033",33,36.5
"21","035",76,80.59
"21","037",43,46.55
"21","039",32,29.76
"21","041",26,30.65
"21","043",41,40.41
"21","045",37,44.39
"21","047",109,126.69
"21","049",13,16.14
"21","051",43,46.04
"21","053",24,33.89
"21","055",25,29.13
"21","057",19,22.14
"21","059",112,127.24
"21","061",30,33.28
"21","063",32,32.53
"21","065",37,38.14
"21","067",58,65.03
"21","069",40,41.27
"21","071",66,63.2
"21","073",39,42.77
"21","075",38,39.78
"21","077",15,22.51
"21","079",23,31.01
"21","081",39,40.91
"21","083",72,76.19
"21","085",69,83.41
"21","087",29,38.77
"21","089",57,56.33
"21","091",17,20.13
"21","093",71,87.68
"21","095",57,68.43
"21","097",14,14.76
"21","099",60,70.65
"21","101",72,75.56
"21","103",38,44.89
"21","105",26,25.52
"21","107",70,78.56
"21","109",57,56.65
"21","111",147,175.57
"21","113",19,23.63
"21","115",54,57.53
"21","117",46,47.3
"21","119",32,36.14
"21","121",39,37.28
"21","123",33,35.53
"21","125",98,109.08
"21","127",56,63.93
"21","129",31,31.14
"21","131",78,93.17
"21","133",37,39.29
"21","135",22,23.15
"21","137",28,43.75
"21","139",49,46.78
"21","141",48,55.28
"21","143",23,23.75
"21","145",58,60.29
"21","147",56,65.41
"21","149",38,40.89
"21","151",62,75.93
"21","153",49,46.31
"21","155",29,38.01
"21","157",70,74.81
"21","159",45,42.8
"21","161",29,33.38
"21","163",52,63.65
"21","165",34,34.16
"21","167",20,22.25
"21","169",33,41.38
"21","171",21,26.88
"21","173",35,41.15
"21","175",48,57.14
"21","177",56,56.47
"21","179",44,54.4
"21","181",5,8
"21","183",60,72.77
"21","185",52,61.9
"21","187",29,30.15
"21","189",34,33.41
"21","191",26,27.14
"21","193",44,45.78
"21","195",111,125.84
"21","197",45,49.78
"21","199",119,138.46
"21","201",12,13.63
"21","203",39,48.52
"21","205",39,39.14
"21","207",24,29
"21","209",29,36.14
"21","211",53,62.27
"21","213",25,30.31
"21","215",25,31.15
"21","217",49,59.27
"21","219",52,66.04
"21","221",50,54.02
"21","223",16,19.51
"21","225",43,48.43
"21","227",96,106.94
"21","229",22,28.38
"21","231",44,50.53
"21","233",39,42.23
"21","235",53,60.18
"21","237",35,41.03
"21","239",19,25.63
"22","001",42,47.64
"22","003",63,72.79
"22","005",24,34.25
"22","007",6,8.5
"22","009",54,59.43
"22","011",84,96.66
"22","013",126,153.19
"22","015",318,388.7
"22","017",511,609.29
"22","019",179,190.13
"22","021",62,75.54
"22","023",45,53.51
"22","025",61,78.65
"22","027",123,156.86
"22","029",53,73.05
"22","031",171,199.41
"22","033",77,94.06
"22","035",69,85.41
"22","037",21,27.63
"22","039",42,48.78
"22","041",103,126.41
"22","043",61,72.51
"22","045",30,36.15
"22","047",31,40.26
"22","049",93,117.66
"22","051",62,78.17
"22","053",36,37.53
"22","055",58,68.65
"22","057",20,22.01
"22","059",48,55.76
"22","061",133,153.85
"22","063",57,71.02
"22","065",82,102.12
"22","067",133,157.99
"22","069",160,182.73
"22","071",33,36.51
"22","073",198,235.66
"22","075",16,22.25
"22","077",30,38.51
