"state_fips","county_fips","n_storms","total_intensity"
"49","045",230,12770
"49","047",21,898
"49","049",100,5212
"49","051",8,385
"49","053",51,2366
"49","055",4,161
"49","057",38,1952
"50","000",10,65
"50","001",138,4456
"50","003",111,2295
"50","005",130,4327
"50","007",200,7229
"50","009",59,1418
"50","011",94,3161
"50","013",43,1240
"50","015",56,1875
"50","017",88,2692
"50","019",105,2701
"50","021",200,5677
"50","023",115,3792
"50","025",103,2371
"50","027",125,3590
"51","000",30,995
"51","001",65,2488
"51","003",237,9600
"51","005",67,2382
"51","007",92,2989
"51","009",116,4561
"51","011",71,2803
"51","013",104,3844
"51","015",107,3794
"51","017",52,2008
"51","019",223,9476
"51","021",34,1332
"51","023",83,3111
"51","025",106,3558
"51","027",51,1412
"51","029",169,7496
"51","031",175,6563
"51","033",91,2705
"51","035",80,2717
"51","036",36,952
"51","037",135,5344
"51","039",9,0
"51","041",151,4925
"51","043",114,4179
"51","045",27,842
"51","047",138,4491
"51","049",51,1863
"51","051",34,859
"51","053",86,2754
"51","057",67,1900
"51","059",314,12211
"51","061",255,9200
"51","063",49,1735
"51","065",59,1560
"51","067",252,10543
"51","069",124,4783
"51","071",81,3403
"51","073",65,1465
"51","075",77,2434
"51","077",57,2444
"51","079",49,1541
"51","081",48,1264
"51","083",246,9644
"51","085",123,3905
"51","087",167,4676
"51","089",170,6868
"51","091",23,579
"51","093",73,2286
"51","095",60,1863
"51","097",54,1303
"51","099",83,3078
"51","101",60,1787
"51","103",39,1449
"51","105",114,3914
"51","107",381,15254
"51","109",117,3635
"51","111",67,1752
"51","113",77,2652
"51","115",37,746
"51","117",123,3973
"51","119",53,1633
"51","121",127,4486
"51","125",86,3545
"51","127",71,1750
"51","131",36,947
"51","133",43,1342
"51","135",92,3147
"51","137",121,4496
"51","139",86,3280
"51","141",120,4831
"51","143",316,12297
"51","145",68,2287
"51","147",85,2520
"51","149",105,3537
"51","153",150,4881
"51","155",101,3891
"51","157",71,2602
"51","159",60,2033
"51","161",95,4150
"51","163",128,4897
"51","165",121,4271
"51","167",109,4272
"51","169",130,4865
"51","171",139,4819
"51","173",74,3168
"51","175",88,2486
"51","177",166,6513
"51","179",119,4167
"51","181",55,1204
"51","183",67,1602
"51","185",81,3298
"51","187",86,2758
"51","191",152,5450
"51","193",68,2158
"51","195",108,4276
"51","197",69,2752
"51","199",81,2156
"51","510",50,1778
"51","515",23,899
"51","520",37,1305
"51","530",13,512
"51","540",40,1273
"51","550",85,2811
"51","560",1,0
"51","570",15,554
"51","580",11,514
"51","590",51,1740
"51","595",14,200
"51","600",20,621
"51","610",20,583
"51","620",15,517
"51","630",30,1019
"51","640",8,265
"51","650",57,1994
"51","660",17,374
"51","670",20,550
"51","678",14,437
"51","680",60,2956
"51","683",22,739
"51","690",26,795
"51","700",70,2706
"51","710",67,2752
"51","720",19,820
"51","730",32,813
"51","735",2,50
"51","740",36,1291
"51","750",14,687
"51","760",51,1320
"51","770",42,1668
"51","775",19,828
"51","780",1,69
"51","790",18,704
"51","800",92,3224
"51","810",134,5093
"51","820",11,168
"51","830",29,758
"51","840",33,1218
"53","000",1,0
"53","001",12,473
"53","003",9,422
"53","005",46,2245
"53","007",6,300
"53","011",8,376
"53","013",7,359
"53","015",2,129
"53","017",5,289
"53","019",21,1013
"53","021",26,1252
"53","023",7,316
"53","025",23,878
"53","027",4,116
"53","029",1,53
"53","033",5,134
"53","035",1,52
"53","037",1,60
"53","039",1,0
"53","043",22,822
"53","047",32,1648
"53","049",1,55
"53","051",19,797
"53","053",1,0
"53","061",3,50
"53","063",55,2544
"53","065",22,957
"53","071",30,1368
"53","073",1,58
"53","075",20,871
"53","077",19,772
"54","000",8,0
"54","001",56,1517
"54","003",148,5919
"54","005",73,2198
"54","007",68,1725
"54","009",96,2898
"54","011",136,3669
"54","013",43,917
"54","015",43,963
"54","017",42,1017
"54","019",80,2006
"54","021",44,1156
"54","023",63,2630
"54","025",123,5004
"54","027",94,3820
"54","029",102,2759
"54","031",77,2900
"54","033",122,3730
"54","035",86,1984
"54","037",137,4723
"54","039",269,10420
"54","041",64,1470
"54","043",75,2174
"54","045",63,1999
"54","047",68,2365
"54","049",103,2930
"54","051",118,2901
"54","053",94,2037
"54","055",63,2673
"54","057",62,2433
"54","059",58,1932
"54","061",123,3233
"54","063",50,1793
"54","065",69,2879
"54","067",51,1217
"54","069",105,2760
"54","071",34,1485
"54","073",37,766
"54","075",23,669
"54","077",144,3785
"54","079",108,3042
"54","081",89,2886
"54","083",79,2313
"54","085",63,1734
"54","087",62,1563
"54","089",58,2231
"54","091",60,1563
"54","093",57,1573
"54","095",52,1256
"54","097",55,1310
"54","099",108,2658
"54","101",49,1011
"54","103",64,2126
"54","105",38,962
"54","107",107,3500
"54","109",54,1509
"54","165",1,0
"55","000",21,330
"55","001",119,5060
"55","003",69,2849
"55","005",137,5397
"55","007",82,3106
"55","009",101,3654
"55","011",92,4036
"55","013",100,4765
"55","015",88,3178
"55","017",165,6655
"55","019",145,6227
"55","021",166,5211
"55","023",104,3683
"55","025",348,12447
"55","027",199,6671
"55","029",88,3462
"55","031",99,4011
"55","033",116,4804
"55","035",95,3978
"55","037",37,1575
"55","039",175,5339
"55","041",76,2913
"55","043",217,8012
"55","045",186,6110
"55","047",70,2398
"55","049",151,5494
"55","051",45,1874
"55","053",123,4844
"55","055",245,7368
"55","057",122,5059
"55","059",136,4849
"55","061",51,1586
"55","063",190,9270
"55","065",127,3707
"55","067",96,3136
"55","069",101,3850
"55","071",103,3597
"55","073",213,7519
"55","075",94,3409
"55","077",92,3247
"55","078",41,1603
"55","079",186,7138
"55","081",168,7368
"55","083",80,2287
"55","085",126,4602
"55","087",134,4481
"55","089",68,2462
"55","091",40,1735
"55","093",117,4842
"55","095",160,6391
"55","097",109,3297
"55","099",86,3782
"55","101",154,4915
"55","103",90,3261
"55","105",308,10025
"55","107",78,3174
"55","109",132,5466
"55","111",185,5278
"55","113",105,3990
"55","115",128,4238
"55","117",103,2915
"55","119",119,5307
"55","121",143,5944
"55","123",143,6099
"55","125",111,3881
"55","127",259,7472
"55","129",69,2275
"55","131",151,6090
"55","133",256,9668
"55","135",128,4368
"55","137",93,3147
"55","139",141,5532
"55","141",119,3876
"56","001",44,2399
"56","003",50,2271
"56","005",219,11531
"56","007",62,3172
"56","009",16,838
"56","011",163,8369
"56","013",135,7121
"56","015",59,2776
"56","017",26,1169
"56","019",30,1510
"56","021",131,6622
"56","023",20,787
"56","025",93,4955
"56","027",20,875
"56","029",60,2917
"56","031",43,1826
"56","033",84,4188
"56","035",21,1023
"56","037",73,3818
"56","039",37,1650
"56","041",16,799
"56","043",39,1749
"56","045",85,4360
"56","560",10,113
"72","001",1,50
"72","005",1,30
"72","008",2,100
"72","009",1,50
"72","010",2,100
"72","029",1,52
"72","053",1,53
"72","113",1,50
"72","139",1,52
"98","010",1,50
"99","001",2,50
"99","002",1,52
"99","029",4,50
"99","039",1,50
"99","097",2,106
