"n_storms","total_intensity","intensity_per_area","state_fips","county_fips"
4,98817.7083333333,77477.4673915173,42,117
NA,1000,5458.45184593863,47,169
2,23625,137813.868516521,47,179
2,16000,34352.0597125319,48,9
2,16000,33054.9271566262,20,141
NA,1000,5458.45184593863,20,153
NA,1000,5458.45184593863,20,155
NA,1000,5458.45184593863,20,171
1,27000,101144.20149787,20,173
NA,1000,5458.45184593863,48,345
15,2458736.11111111,793074.335913417,48,355
20,902646.412037037,221873.055806396,48,365
26,493001.157407407,83584.5803507825,48,367
NA,1000,5458.45184593863,48,375
6,1321916.66666667,4477104.06881688,44,3
13,858370.37037037,442075.260279317,45,23
20,1758218.1712963,626892.458887762,45,49
15,647099.537037037,234475.08309059,45,59
9,220625,142755.743218297,45,73
31,784300.925925926,86448.4884401298,48,13
NA,1000,5458.45184593863,48,17
23,869247.513717421,141983.659712138,48,27
2,91000,896194.002403764,48,63
12,60401.0416666667,45508.3572535341,18,5
2,162037.037037037,706844.045320511,18,17
NA,1000,5458.45184593863,41,69
NA,1000,5458.45184593863,41,71
NA,1000,5458.45184593863,48,381
NA,1000,5458.45184593863,48,385
1,7041.08796296296,189637.683757966,48,397
5,93401.6203703704,81886.969904804,48,417
NA,1000,5458.45184593863,48,425
12,1419200.81018518,656158.661494146,45,39
NA,1000,5458.45184593863,46,3
NA,1000,5458.45184593863,46,13
2,61837.962962963,278089.480726649,18,23
4,32625,70177.0458336217,18,37
2,99203.7037037037,379000.813055119,18,39
NA,1000,5458.45184593863,18,47
3,71134.837962963,230274.449766078,18,49
2,289620.37037037,521230.857730085,42,9
2,137699.074074074,474888.42746509,42,13
NA,1000,5458.45184593863,48,445
5,55250,48207.4736468507,48,447
1,15625,63152.7290036468,48,487
NA,1000,5458.45184593863,46,19
NA,1000,5458.45184593863,46,33
1,1000,9087.28104426266,18,57
3,10000,29955.0664822436,18,63
7,9375,13144.3608429487,18,79
5,185760.99537037,127850.085411107,42,39
5,543000,837056.647786338,42,69
5,182625,363301.004660149,42,73
NA,1000,5458.45184593863,49,27
NA,1000,5458.45184593863,49,31
NA,1000,5458.45184593863,46,39
NA,1000,5458.45184593863,46,43
NA,1000,5458.45184593863,46,49
NA,1000,5458.45184593863,46,63
1,8000,56805.5044986063,18,89
7,28625,44795.1578338258,18,101
3,95426.5046296296,230235.082404,18,107
3,148625,425588.475975089,18,113
NA,1000,5458.45184593863,42,83
1,64000,559910.67825647,42,87
1,64000,1745138.38883066,42,93
NA,1000,5458.45184593863,49,41
4,538431.712962963,694348.705081922,50,3
1,107171.875,787105.347668824,50,15
NA,1000,5458.45184593863,46,65
NA,1000,5458.45184593863,46,127
4,104462.962962963,178731.429424584,47,9
NA,1000,5458.45184593863,47,23
5,26625,48745.3581060277,18,117
1,3375,27930.7374616334,18,137
1,27000,220350.512263649,18,153
2,51811.9212962963,233027.810116431,18,167
NA,1000,5458.45184593863,51,685
1,296296.296296296,16017017.4863007,51,700
NA,1000,5458.45184593863,51,720
1,8000,70883.6274700785,39,81
1,64000,439837.757913273,39,83
6,103375,135172.955317444,47,43
9,238578.703703704,146435.809060698,47,47
2,23625,107158.809586208,18,177
NA,1000,5458.45184593863,18,181
NA,1000,5458.45184593863,19,17
NA,1000,5458.45184593863,19,23
NA,1000,5458.45184593863,19,27
2,208962.962962963,17150810.9304125,51,730
2,166926.50462963,8102009.58039477,51,740
3,273092.592592593,5516930.7588474,51,760
1,42875,311119.349594183,39,93
1,17240.162037037,135439.620892763,39,97
NA,1000,5458.45184593863,39,101
3,66500,380906.724779401,47,67
11,208812.5,110439.846849226,47,69
NA,1000,5458.45184593863,19,37
NA,1000,5458.45184593863,19,39
NA,1000,5458.45184593863,19,51
NA,1000,5458.45184593863,19,55
1,15625,1385539.53475806,51,770
10,1119125,1396543.60949933,51,810
1,64000,544882.1048065,39,103
3,74125,189574.119673865,39,107
1,56328.7037037037,452543.511158092,39,111
NA,1000,5458.45184593863,47,77
NA,1000,5458.45184593863,47,83
NA,1000,5458.45184593863,19,61
NA,1000,5458.45184593863,19,65
NA,1000,5458.45184593863,19,71
NA,1000,5458.45184593863,53,59
NA,1000,5458.45184593863,53,69
NA,1000,5458.45184593863,54,9
NA,1000,5458.45184593863,39,113
NA,1000,5458.45184593863,39,121
NA,1000,5458.45184593863,39,127
NA,1000,5458.45184593863,39,133
2,87082.7546296296,523932.024989212,47,87
1,37037.037037037,233759.37797639,47,99
NA,1000,5458.45184593863,19,91
NA,1000,5458.45184593863,19,95
NA,1000,5458.45184593863,19,101
NA,1000,5458.45184593863,19,109
1,56328.7037037037,352620.383211136,19,123
1,27000,293747.848879032,54,15
NA,1000,5458.45184593863,54,51
2,58500,217832.64675676,39,137
NA,1000,5458.45184593863,39,141
2,161728.587962963,699839.512743897,39,143
4,117000,190542.754956738,39,147
13,225598.958333333,118692.351907731,47,103
9,139037.037037037,106980.420492726,47,109
NA,1000,5458.45184593863,19,125
NA,1000,5458.45184593863,19,133
NA,1000,5458.45184593863,19,139
1,15625,140897.689816824,54,55
1,27000,271453.1549757,54,61
NA,1000,5458.45184593863,39,151
NA,1000,5458.45184593863,39,157
NA,1000,5458.45184593863,40,1
3,31625,69412.2523280523,40,105
NA,1000,5458.45184593863,40,107
4,108000,212934.746477886,40,115
NA,1000,5458.45184593863,19,149
NA,1000,5458.45184593863,19,165
NA,1000,5458.45184593863,19,179
NA,1000,5458.45184593863,19,195
2,106875,570050.016991123,54,79
1,3375,34702.8279552126,54,89
4,93807.2916666667,93324.6857551403,40,5
1,15625,47259.7279198521,40,15
5,64125,63878.4581394664,40,21
11,120287.615740741,31064.2632484745,40,121
14,298328.703703704,58962.0969794518,40,127
8,139428.240740741,102881.066289388,20,11
6,150625,161672.165875918,20,21
NA,1000,5458.45184593863,20,29
8,194811.921296296,155039.272722003,20,37
3,20417.2453703704,107616.612125437,54,105
NA,1000,5458.45184593863,55,5
NA,1000,5458.45184593863,40,25
2,26817.7083333333,48577.9060117313,40,31
6,127000,102668.738531776,40,41
NA,1000,5458.45184593863,40,131
8,96333.9120370371,53150.3903188155,40,137
1,8000,72178.5613157918,40,147
NA,1000,5458.45184593863,20,39
NA,1000,5458.45184593863,20,49
NA,1000,5458.45184593863,20,51
NA,1000,5458.45184593863,20,59
NA,1000,5458.45184593863,35,53
2,91000,225428.765540972,36,7
NA,1000,5458.45184593863,38,63
2,31250,205748.156822029,21,87
NA,1000,5458.45184593863,55,15
NA,1000,5458.45184593863,55,19
NA,1000,5458.45184593863,6,49
NA,1000,5458.45184593863,6,97
NA,1000,5458.45184593863,6,111
NA,1000,5458.45184593863,8,11
NA,1000,5458.45184593863,8,14
NA,1000,5458.45184593863,8,65
31,2011072.91666667,458770.481451365,13,321
NA,1000,5458.45184593863,16,9
NA,1000,5458.45184593863,16,63
NA,1000,5458.45184593863,38,81
6,96458.3333333333,96261.5697404045,40,69
2,66082.7546296296,133669.145464284,40,71
NA,1000,5458.45184593863,55,21
NA,1000,5458.45184593863,55,25
NA,1000,5458.45184593863,8,75
NA,1000,5458.45184593863,8,89
NA,1000,5458.45184593863,8,101
NA,1000,5458.45184593863,8,103
NA,1000,5458.45184593863,16,19
NA,1000,5458.45184593863,16,53
6,71812.5,48057.0531879372,40,81
2,88885.9953703704,229504.627040022,40,83
NA,1000,5458.45184593863,55,31
NA,1000,5458.45184593863,55,35
NA,1000,5458.45184593863,55,45
NA,1000,5458.45184593863,55,78
NA,1000,5458.45184593863,8,119
NA,1000,5458.45184593863,8,121
15,3180057.87037037,1006629.39278515,9,3
NA,1000,5458.45184593863,16,75
2,30375,147563.268755115,17,5
1,15625,85380.4612180241,40,91
4,62500,62752.7556110495,40,93
NA,1000,5458.45184593863,55,49
NA,1000,5458.45184593863,55,55
7,1459078.7037037,1424464.17143973,9,15
65,24672400.462963,1325105.84846519,12,11
NA,1000,5458.45184593863,17,13
2,11375,45128.4224621381,17,25
NA,1000,5458.45184593863,38,89
NA,1000,5458.45184593863,38,93
NA,1000,5458.45184593863,39,5
3,74125,223223.645705323,39,11
1,15625,197797.123282902,55,59
NA,1000,5458.45184593863,55,63
35,4976251.15740741,912524.67511589,12,19
151,54110944.4444444,728676.513025763,12,21
57,7039682.67971871,531507.24099166,12,43
1,8000,85272.4826954883,17,35
4,171787.037037037,253136.329854314,17,45
NA,1000,5458.45184593863,17,57
7,83436.9212962963,89783.603875806,39,15
2,118869.791666667,505161.728605624,39,21
5,97750,119042.877068275,39,37
NA,1000,5458.45184593863,55,65
NA,1000,5458.45184593863,55,87
NA,1000,5458.45184593863,55,91
34,7592349.53703704,1744302.03877747,12,61
31,5304852.21354167,734411.91569921,12,63
NA,1000,5458.45184593863,17,73
7,55537.037037037,86229.2597031526,17,87
3,34625,35362.9918176085,17,113
NA,1000,5458.45184593863,39,49
2,115244.791666667,509008.050485417,39,57
NA,1000,5458.45184593863,39,59
NA,1000,5458.45184593863,55,97
1,131354.74537037,1354290.52350978,55,101
NA,1000,5458.45184593863,55,123
86,35366668.4027778,2572903.86007029,12,85
82,19293152.7777778,970207.972577175,12,91
66,11470786.4583333,948408.037677189,12,101
1,3375,53029.3163583532,17,127
1,27000,140818.401732267,17,135
1,27000,154971.653736726,17,143
1,52734.375,468064.25023603,39,67
NA,1000,5458.45184593863,39,75
1,64000,340361.636420522,39,89
NA,1000,5458.45184593863,55,131
NA,1000,5458.45184593863,55,133
NA,1000,5458.45184593863,55,141
NA,1000,5458.45184593863,56,9
54,15970795.7918286,2046835.02743525,12,111
9,910405.671296296,1438627.08202941,13,5
13,332703.125,201959.422310925,13,45
4,108000,227115.984794119,17,145
3,81000,170041.469131406,17,157
2,94500,404814.280175193,39,105
NA,1000,5458.45184593863,39,119
NA,1000,5458.45184593863,56,19
NA,1000,5458.45184593863,56,31
18,828259.837962963,240043.431453386,1,13
15,456228.587962963,568754.729163851,13,61
NA,1000,5458.45184593863,13,83
26,1603597.80092593,495014.653287007,13,91
1,3375,34773.7485396607,17,159
1,15625,65453.7312133738,17,167
5,123125,148835.022760035,39,145
1,64000,548494.6971996,39,153
NA,1000,5458.45184593863,39,163
10,118125,77745.1190295908,1,19
5,167719.328703704,211542.580199257,1,57
20,675425.925925926,220421.455671088,1,81
14,380150.462962963,276107.770681778,13,93
15,1355256.36574074,880021.588788616,13,101
NA,1000,5458.45184593863,17,169
2,42625,117722.467110165,17,179
NA,1000,5458.45184593863,39,173
NA,1000,5458.45184593863,39,175
NA,1000,5458.45184593863,40,7
8,288572.337962963,246361.385742137,1,111
7,49750,54068.4898955186,13,115
12,2252832.75462963,1669928.74987796,13,131
2,37313.0787037037,286235.584556017,13,147
7,177076.967592593,215063.687084443,17,199
NA,1000,5458.45184593863,31,61
NA,1000,5458.45184593863,31,63
NA,1000,5458.45184593863,31,73
5,289109.375,248034.995674448,40,17
NA,1000,5458.45184593863,40,37
NA,1000,5458.45184593863,4,17
NA,1000,5458.45184593863,4,19
13,1486802.66203704,1381457.01234924,13,161
9,635506.944444444,924598.428631277,13,167
NA,1000,5458.45184593863,31,83
NA,1000,5458.45184593863,31,93
NA,1000,5458.45184593863,31,105
NA,1000,5458.45184593863,31,121
3,141000,181958.139849451,40,39
2,76921.875,139481.200718528,40,47
8,139688.078703704,108910.217653946,40,61
3,81000,146651.713133431,5,31
5,34219.3287037037,44059.3800651649,5,33
20,1856638.88888889,456587.40252042,13,175
16,749833.333333333,525208.918002928,13,177
NA,1000,5458.45184593863,31,123
NA,1000,5458.45184593863,31,145
NA,1000,5458.45184593863,31,161
NA,1000,5458.45184593863,31,175
NA,1000,5458.45184593863,51,683
NA,1000,5458.45184593863,20,181
NA,1000,5458.45184593863,20,185
NA,1000,5458.45184593863,20,195
3,13240.7407407407,27353.9816444677,5,49
6,70796.2962962963,70947.0498209093,5,89
NA,1000,5458.45184593863,5,111
3,39250,180911.301275574,13,187
7,325421.875,509865.032617129,13,197
NA,1000,5458.45184593863,32,5
NA,1000,5458.45184593863,32,21
1,27000,125440.227585671,20,197
2,99838.5416666667,461114.229097372,21,1
3,12109.375,18896.6560880208,5,115
3,10125,19521.1688425703,5,129
2,7344.3287037037,19687.3241920341,5,141
15,479328.703703704,321042.385764342,13,207
14,621845.486111111,418238.142246556,13,243
20,867774.305555556,378308.684225373,13,259
NA,1000,5458.45184593863,34,39
NA,1000,5458.45184593863,35,3
3,24000,217367.385779166,21,41
1,64000,787607.830586789,21,57
NA,1000,5458.45184593863,21,73
NA,1000,5458.45184593863,6,29
NA,1000,5458.45184593863,6,35
13,465552.662037037,430402.975408211,13,273
NA,1000,5458.45184593863,35,6
NA,1000,5458.45184593863,35,25
NA,1000,5458.45184593863,35,27
16,1367296.2962963,859721.036685389,22,95
11,1678943.86574074,3078237.23460281,22,121
21,1482938.0787037,66680.5693023419,23,19
NA,1000,5458.45184593863,26,105
NA,1000,5458.45184593863,26,107
3,178140.046296296,286652.687450766,26,117
NA,1000,5458.45184593863,26,121
5,142302.662037037,310747.708488266,42,109
3,121130.208333333,458701.495379981,42,119
2,86333.3333333333,405334.566771442,24,35
NA,1000,5458.45184593863,27,71
NA,1000,5458.45184593863,26,129
NA,1000,5458.45184593863,29,117
NA,1000,5458.45184593863,29,121
NA,1000,5458.45184593863,29,127
28,758956.597222222,179999.723931226,1,17
5,173250,170670.547136726,1,127
NA,1000,5458.45184593863,42,121
2,237912.037037037,1051018.31248462,42,131
9,344421.296296296,295462.472566515,45,1
NA,1000,5458.45184593863,27,79
NA,1000,5458.45184593863,27,95
NA,1000,5458.45184593863,27,105
2,11375,35573.3919515225,29,131
1,15625,95247.7949080678,29,141
6,315498.842592593,250128.059625022,5,43
30,2155157.98611111,356620.943302133,13,65
3,289042.24537037,509834.060061774,36,69
NA,1000,5458.45184593863,27,135
NA,1000,5458.45184593863,27,149
NA,1000,5458.45184593863,27,157
4,51129.6296296296,77950.6647431205,29,151
NA,1000,5458.45184593863,29,173
5,174442.12962963,132281.131488612,29,203
NA,1000,5458.45184593863,26,133
NA,1000,5458.45184593863,26,139
2,102957.75462963,351575.179867095,26,149
3,216822.337962963,489950.717806049,36,107
1,15625,92077.3556259089,36,121
NA,1000,5458.45184593863,27,165
8,225000,274257.760822328,28,3
4,184313.078703704,310379.268738774,28,13
17,611078.703703704,225532.316671234,28,15
6,72125,38720.5848803808,29,215
NA,1000,5458.45184593863,29,510
NA,1000,5458.45184593863,30,51
NA,1000,5458.45184593863,30,79
3,88337.9629629629,190526.514946353,26,155
2,31250,76547.9316307249,26,161
NA,1000,5458.45184593863,27,9
2,128000,599229.79053985,36,123
14,1055951.96759259,411957.710225635,37,37
4,74792.2453703704,126511.831158822,28,27
7,745526.041666667,1042465.54967565,28,31
20,1403008.10185185,503441.660676348,28,37
NA,1000,5458.45184593863,30,91
NA,1000,5458.45184593863,30,101
NA,1000,5458.45184593863,27,25
NA,1000,5458.45184593863,27,39
7,553479.166666667,1725491.41140394,37,41
12,640311.342592593,498635.183575688,37,67
18,17675536.4583333,8319837.57494568,28,45
51,16098181.712963,2198606.09483211,28,47
NA,1000,5458.45184593863,30,111
NA,1000,5458.45184593863,31,7
NA,1000,5458.45184593863,31,9
NA,1000,5458.45184593863,27,49
NA,1000,5458.45184593863,27,51
NA,1000,5458.45184593863,27,65
16,472998.842592593,173474.374672922,37,81
6,116498.842592593,125853.767992563,37,97
NA,1000,5458.45184593863,38,7
12,354494.791666667,171345.091156397,28,71
21,882807.291666667,236796.179988006,28,75
15,776875,357921.149516242,28,85
NA,1000,5458.45184593863,31,21
NA,1000,5458.45184593863,31,23
1,15625,86324.8991682601,40,111
3,51828.125,93461.0569082176,40,123
NA,1000,5458.45184593863,40,139
19,4171467.59259259,2084361.50435902,37,177
NA,1000,5458.45184593863,38,9
NA,1000,5458.45184593863,38,19
11,502344.907407407,234346.114823602,28,95
20,1360458.33333333,472824.461342734,28,101
12,305295.717592593,200400.222071805,28,115
NA,1000,5458.45184593863,31,27
NA,1000,5458.45184593863,31,33
NA,1000,5458.45184593863,31,39
2,17042.2453703704,32913.356367092,40,149
NA,1000,5458.45184593863,41,9
NA,1000,5458.45184593863,41,25
NA,1000,5458.45184593863,38,23
NA,1000,5458.45184593863,38,31
NA,1000,5458.45184593863,38,41
NA,1000,5458.45184593863,38,51
7,214662.615740741,288023.99821365,28,117
16,1518069.44444444,650604.981787866,28,127
3,112750,331675.976170277,28,141
31,1051087.96296296,222199.442710338,28,159
NA,1000,5458.45184593863,31,51
NA,1000,5458.45184593863,41,41
NA,1000,5458.45184593863,41,53
NA,1000,5458.45184593863,38,61
9,83145.8333333333,139883.761336294,21,105
NA,1000,5458.45184593863,29,5
1,18962.962962963,120417.707166519,29,11
5,60875,74442.1417381747,29,17
NA,1000,5458.45184593863,41,59
NA,1000,5458.45184593863,41,67
11,67750,58060.7572649862,21,111
3,148954.282407407,340541.924631325,21,141
2,44938.0787037037,319551.007947333,21,145
NA,1000,5458.45184593863,29,21
NA,1000,5458.45184593863,29,47
3,81000,220370.546144727,42,7
3,416375,583221.87804053,42,11
6,108370.37037037,202818.942577552,21,157
NA,1000,5458.45184593863,21,169
NA,1000,5458.45184593863,21,171
NA,1000,5458.45184593863,29,79
NA,1000,5458.45184593863,29,89
NA,1000,5458.45184593863,29,103
2,11375,35312.2593168771,29,109
3,557087.962962963,1731435.01980226,42,25
2,314119.791666667,1313921.05048999,42,57
5,145561.921296296,163855.216861757,21,199
1,3375,32848.3700042845,21,211
10,1736162.61574074,648102.944731595,25,3
NA,1000,5458.45184593863,25,25
1,60082.7546296296,367981.119887247,26,21
3,270052.662037037,493562.555436291,42,65
1,118853.587962963,1238692.34419654,42,77
NA,1000,5458.45184593863,21,227
4,70000,197477.065874471,21,233
1,42875,261227.044503617,26,37
NA,1000,5458.45184593863,26,51
NA,1000,5458.45184593863,26,61
9,295166.087962963,94634.8287119484,42,81
3,204250,224503.87927693,42,105
13,867342.592592593,357216.155046647,22,3
27,7135457.17592593,995045.562271864,22,19
17,1737359.9537037,198227.505804834,23,9
4,99708.9120370371,156490.551246561,26,65
2,23625,57788.8272289864,26,75
NA,1000,5458.45184593863,26,77
2,140625,328713.892467021,26,91
1,8000,96500.7744003168,18,29
NA,1000,5458.45184593863,18,97
NA,1000,5458.45184593863,47,7
1,56328.7037037037,820902.811232322,47,15
4,182629.62962963,214855.492396348,50,19
2,284083.912037037,520907.015462173,50,21
NA,1000,5458.45184593863,18,127
NA,1000,5458.45184593863,19,13
NA,1000,5458.45184593863,19,85
NA,1000,5458.45184593863,47,27
1,34328.125,386260.098732442,47,39
3,75375,326824.176901305,51,65
2,84765.625,1013007.67858178,51,79
7,140078.125,131473.359994951,1,103
NA,1000,5458.45184593863,19,155
2,54000,151464.048736761,20,85
NA,1000,5458.45184593863,20,109
7,172703.703703704,161434.916189258,47,71
NA,1000,5458.45184593863,47,95
10,517396.412037037,515544.285404804,51,89
3,102370.37037037,366736.022598639,51,147
9,702740.162037037,341957.063782203,51,165
3,68354.1666666667,144224.514470171,5,77
2,39759.837962963,120955.384727428,5,123
NA,1000,5458.45184593863,20,177
3,27000,209407.303285421,21,37
1,27000,337404.434991379,47,111
5,228011.574074074,316864.097076132,47,113
NA,1000,5458.45184593863,47,137
3,101375,240166.464825003,51,169
4,183578.703703704,707393.904213526,51,193
NA,1000,5458.45184593863,51,540
NA,1000,5458.45184593863,51,570
NA,1000,5458.45184593863,55,113
NA,1000,5458.45184593863,56,21
3,65578.125,141641.705615572,1,15
13,445333.912037037,178992.165194705,22,27
10,1363946.18055556,2184565.160673,22,93
2,31250,76517.3990144876,26,1
3,103609.375,308639.942203424,47,177
NA,1000,5458.45184593863,51,620
1,42875,3272471.58720354,51,680
1,8000,1493065.0213883,51,735
5,123337.962962963,134169.405124914,1,77
4,212208.333333333,337264.205250923,5,135
3,104995.37037037,126092.444303089,26,151
NA,1000,5458.45184593863,27,29
NA,1000,5458.45184593863,27,99
6,156697.337962963,138426.376106756,47,181
4,62500,81104.4043537294,48,19
9,1509623.84259259,772669.804492669,48,21
12,642520.833333333,492470.275260323,51,800
NA,1000,5458.45184593863,53,3
NA,1000,5458.45184593863,8,123
NA,1000,5458.45184593863,27,169
26,3599409.14351852,1265729.00457218,28,131
2,16000,39859.1914439867,29,15
NA,1000,5458.45184593863,29,63
NA,1000,5458.45184593863,48,45
NA,1000,5458.45184593863,48,49
2,21561.9212962963,48242.7800153868,48,59
NA,1000,5458.45184593863,48,115
3,155629.62962963,162924.81691376,48,127
39,5820537.03703704,350824.132141178,48,131
NA,1000,5458.45184593863,53,13
NA,1000,5458.45184593863,53,51
NA,1000,5458.45184593863,53,63
30,4342969.3287037,1091343.05264183,12,67
14,1001192.70833333,1029886.41579341,13,81
9,84000,83167.1981144739,29,133
NA,1000,5458.45184593863,31,1
NA,1000,5458.45184593863,31,29
NA,1000,5458.45184593863,48,137
26,265000,37741.3832937759,48,143
13,443047.453703704,146818.632967199,48,149
NA,1000,5458.45184593863,54,29
NA,1000,5458.45184593863,54,49
14,819467.592592593,666031.820745993,13,165
NA,1000,5458.45184593863,16,55
3,50625,125953.987143303,17,53
NA,1000,5458.45184593863,31,53
NA,1000,5458.45184593863,31,111
NA,1000,5458.45184593863,31,181
4,73875,250225.224508488,48,159
NA,1000,5458.45184593863,48,165
1,27000,568111.094991608,54,91
1,8000,83860.2935944742,54,97
NA,1000,5458.45184593863,55,17
2,31250,100350.439699661,17,137
4,42625,87731.3977046508,18,93
2,16625,160843.649527777,18,143
NA,1000,5458.45184593863,35,35
5,135000,51675.1922713717,36,41
1,42875,380193.647093701,36,73
2,71365.162037037,144828.996007008,48,181
123,15179207.1759259,288008.213504369,48,201
1,22745.3703703704,138065.433844786,48,209
NA,1000,5458.45184593863,48,211
NA,1000,5458.45184593863,55,27
NA,1000,5458.45184593863,55,71
NA,1000,5458.45184593863,19,49
NA,1000,5458.45184593863,20,31
NA,1000,5458.45184593863,20,79
4,32000,50636.4651344838,20,121
5,745843.75,967014.474392769,25,15
12,897162.615740741,830692.517726449,37,73
NA,1000,5458.45184593863,38,13
NA,1000,5458.45184593863,38,83
NA,1000,5458.45184593863,46,5
6,183343.75,281635.640436748,48,221
8,116521.412037037,65996.4663135748,48,231
17,1753597.80092593,501043.417518385,48,249
NA,1000,5458.45184593863,48,253
1,15625,224692.811697408,55,79
NA,1000,5458.45184593863,55,83
2,23625,169013.760703128,21,81
47,6818328.125,915269.454567976,22,47
NA,1000,5458.45184593863,46,7
NA,1000,5458.45184593863,46,15
NA,1000,5458.45184593863,46,21
NA,1000,5458.45184593863,46,25
2,231625,431649.185982334,48,265
NA,1000,5458.45184593863,48,279
29,1093791.66666667,105973.067249536,48,283
21,396026.041666667,82152.1359456012,48,293
NA,1000,5458.45184593863,48,295
NA,1000,5458.45184593863,48,303
NA,1000,5458.45184593863,48,305
NA,1000,5458.45184593863,55,93
NA,1000,5458.45184593863,55,95
2,23625,62241.7654820155,26,87
NA,1000,5458.45184593863,27,45
34,3386023.14814815,565099.967402879,28,41
8,438259.837962963,552931.920768171,28,147
NA,1000,5458.45184593863,46,37
NA,1000,5458.45184593863,46,45
NA,1000,5458.45184593863,46,51
NA,1000,5458.45184593863,46,59
NA,1000,5458.45184593863,46,67
NA,1000,5458.45184593863,48,359
15,389185.763888889,111722.904302601,48,401
NA,1000,5458.45184593863,48,413
3,39250,56987.7309152026,48,429
NA,1000,5458.45184593863,48,431
NA,1000,5458.45184593863,48,441
NA,1000,5458.45184593863,48,451
19,402621.527777778,108363.203964352,48,471
NA,1000,5458.45184593863,48,495
NA,1000,5458.45184593863,55,109
NA,1000,5458.45184593863,55,117
NA,1000,5458.45184593863,55,125
7,165499.421296296,127841.41163578,40,109
6,271259.259259259,1249404.59449258,13,125
NA,1000,5458.45184593863,46,69
NA,1000,5458.45184593863,46,77
NA,1000,5458.45184593863,46,87
NA,1000,5458.45184593863,46,99
27,1680634.83796296,249878.360208438,48,505
NA,1000,5458.45184593863,49,9
NA,1000,5458.45184593863,49,33
1,125000,762319.233113314,55,127
NA,1000,5458.45184593863,55,137
NA,1000,5458.45184593863,56,5
NA,1000,5458.45184593863,56,7
NA,1000,5458.45184593863,16,51
1,27000,225001.809932165,17,33
NA,1000,5458.45184593863,46,105
NA,1000,5458.45184593863,46,109
NA,1000,5458.45184593863,49,53
NA,1000,5458.45184593863,49,55
NA,1000,5458.45184593863,56,15
NA,1000,5458.45184593863,56,23
NA,1000,5458.45184593863,17,103
3,36063.0787037037,57811.4637537982,17,173
NA,1000,5458.45184593863,46,115
NA,1000,5458.45184593863,46,121
NA,1000,5458.45184593863,46,135
1,91125,473156.220157345,50,5
2,231765.625,638927.544975558,50,7
3,31625,86615.7167249261,51,197
NA,1000,5458.45184593863,54,77
13,177037.037037037,103774.437255773,47,115
1,15625,67586.9508930746,48,133
NA,1000,5458.45184593863,48,219
NA,1000,5458.45184593863,48,353
NA,1000,5458.45184593863,55,41
NA,1000,5458.45184593863,55,81
NA,1000,5458.45184593863,56,1
6,510203.125,707254.593641289,37,45
3,356625,1505011.45287202,37,109
NA,1000,5458.45184593863,55,61
23,983245.37037037,223563.862265284,1,123
18,1989344.90740741,569191.93133478,48,493
NA,1000,5458.45184593863,27,111
29,2811426.50462963,579846.970409039,1,31
NA,1000,5458.45184593863,4,11
4,132916.087962963,210568.454625991,5,59
4,220426.50462963,394879.095732633,37,171
NA,1000,5458.45184593863,38,21
3,69692.7083333333,141134.858358006,26,45
4,57625,81942.277359142,5,71
4,108171.875,188741.700572397,5,105
NA,1000,5458.45184593863,8,17
NA,1000,5458.45184593863,27,143
8,247348.958333333,293550.355303437,28,19
8,928300.925925926,437920.521167746,9,5
17,432427.662037037,215935.361349245,13,145
NA,1000,5458.45184593863,27,43
NA,1000,5458.45184593863,27,113
NA,1000,5458.45184593863,27,161
19,561939.236111111,168829.164521973,28,103
21,1591873.84259259,481117.266941727,28,129
2,2000,13983.4966278621,18,159
NA,1000,5458.45184593863,19,11
NA,1000,5458.45184593863,19,57
2,30375,153905.390047892,21,219
19,2043905.6712963,168663.775987717,23,17
12,936954.861111111,600479.400846699,28,63
8,641162.037037037,796245.70061,28,113
10,582854.166666667,327631.470650912,28,133
11,411364.583333333,161798.226546647,48,497
NA,1000,5458.45184593863,51,520
NA,1000,5458.45184593863,51,830
NA,1000,5458.45184593863,55,77
NA,1000,5458.45184593863,29,49
4,66875,82318.4437527651,29,105
NA,1000,5458.45184593863,19,161
NA,1000,5458.45184593863,19,193
NA,1000,5458.45184593863,20,35
NA,1000,5458.45184593863,20,119
NA,1000,5458.45184593863,29,81
2,42328.125,149998.228783174,29,125
NA,1000,5458.45184593863,30,95
1,3375,29182.27713644,29,165
NA,1000,5458.45184593863,30,21
NA,1000,5458.45184593863,20,169
NA,1000,5458.45184593863,8,63
33,6604067.12962963,1325463.37360742,12,49
3,54250,304589.287723133,13,11
NA,1000,5458.45184593863,31,69
NA,1000,5458.45184593863,31,119
2,16000,50208.4894843488,31,159
2,182250,574044.593114133,33,19
NA,1000,5458.45184593863,30,67
NA,1000,5458.45184593863,31,15
3,98453.7037037037,790718.630551312,13,47
7,160932.291666667,252552.423240838,13,129
15,1267916.66666667,1730282.08399551,13,173
NA,1000,5458.45184593863,35,5
NA,1000,5458.45184593863,48,271
52,5295085.64814815,436388.577039693,1,53
NA,1000,5458.45184593863,32,23
NA,1000,5458.45184593863,35,41
1,101629.62962963,1851800.41475481,13,231
11,213609.375,233441.850497126,13,297
3,449875,1895379.61433834,51,49
NA,1000,5458.45184593863,51,530
NA,1000,5458.45184593863,51,660
NA,1000,5458.45184593863,51,790
9,59250,67533.4385330628,18,77
NA,1000,5458.45184593863,18,165
NA,1000,5458.45184593863,48,197
NA,1000,5458.45184593863,16,57
