"state_county_fips","POVALL_2014","PCTPOVALL_2014"
46011,"4,230",14.1
46013,"4,375",11.8
46015,"769",14.8
46017,"841",40.7
46019,"1,605",15.8
46021,"129",9.4
46023,"2,128",24
46025,"474",13.8
46027,"2,941",24.9
46029,"2,848",10.3
46031,"1,612",38.6
46033,"876",10.7
46035,"2,351",12.3
46037,"888",16.3
46039,"430",10.1
46041,"1,535",27.2
46043,"330",11.6
46045,"397",10.5
46047,"1,135",17
46049,"288",13.2
46051,"725",10
46053,"761",18.3
46055,"217",12
46057,"607",10.4
46059,"329",10
46061,"260",8.1
46063,"137",11.2
46065,"1,853",11
46067,"884",13.2
46069,"137",10.1
46071,"1,097",33.9
46073,"283",14.9
46075,"127",13.1
46077,"498",10.1
46079,"1,102",9.5
46081,"3,240",13.6
46083,"2,204",4.3
46085,"953",24.9
46087,"545",10
46089,"384",17
46091,"540",12
46093,"2,712",10.4
46095,"679",33.2
46097,"280",12.4
46099,"20,429",11.5
46101,"772",12.3
46103,"14,908",14.1
46105,"453",15.2
46107,"251",11
46109,"2,074",20.4
46111,"329",14.7
46113,"7,398",52.2
46115,"738",11.7
46117,"263",8.8
46119,"91",6.3
46121,"4,671",47.4
46123,"1,068",19.9
46125,"830",10.2
46127,"937",6.3
46129,"849",15.9
46135,"2,849",13.8
46137,"1,257",44.6
47000,"1,165,245",18.2
47001,"11,583",15.6
47003,"8,789",19.1
47005,"3,420",21.4
47007,"3,375",28.5
47009,"18,270",14.7
47011,"17,552",17.5
47013,"8,908",22.7
47015,"2,225",16.4
47017,"5,664",20.8
47019,"13,567",24.6
47021,"5,000",12.7
47023,"3,228",20.1
47025,"7,248",24
47027,"1,837",24
47029,"9,733",27.8
47031,"8,892",16.8
47033,"2,740",19
47035,"9,477",16.6
47037,"128,113",19.9
47039,"2,266",19.9
47041,"3,797",20.1
47043,"7,143",14.3
47045,"7,324",19.6
47047,"5,678",14.7
47049,"4,956",28.1
47051,"6,493",16.5
47053,"9,425",19.5
47055,"4,749",16.9
47057,"4,954",21.9
47059,"11,768",17.7
47061,"3,442",26.1
47063,"14,496",23.4
47065,"54,383",15.9
47067,"1,915",29.5
47069,"5,595",25.3
47071,"5,536",21.7
47073,"10,987",19.6
47075,"4,428",24.7
47077,"5,297",19.1
47079,"6,477",20.5
47081,"4,596",20.2
47083,"1,547",19.1
47085,"3,143",17.6
47087,"2,649",23.4
47089,"9,061",17.8
47091,"4,231",26.4
47093,"77,218",17.7
47095,"2,141",41.9
47097,"6,102",24.8
47099,"9,080",21.8
47101,"2,377",20.3
47103,"5,495",16.5
47105,"6,802",13.6
47107,"8,943",17.4
47109,"6,060",23.5
47111,"4,373",19.3
47113,"19,635",20.9
47115,"5,779",20.6
47117,"4,787",15.5
47119,"13,026",15.5
47121,"2,400",20.8
47123,"9,181",20.6
47125,"25,803",13.9
47127,"774",12.5
47129,"4,492",23.4
47131,"6,348",20.8
47133,"4,097",18.9
47135,"1,813",23.6
47137,"968",19.2
47139,"3,331",20.3
47141,"14,844",20.8
47143,"6,954",22
47145,"9,418",18
47147,"8,976",13.4
47149,"41,601",14.7
47151,"5,298",24.5
47153,"2,699",18.7
47155,"16,582",17.7
47157,"211,505",23
47159,"2,813",15
47161,"2,296",17.5
47163,"28,608",18.5
47165,"19,349",11.3
47167,"9,296",15.4
47169,"1,374",17.5
47171,"3,541",20.1
47173,"4,266",22.6
47175,"1,137",20.6
47177,"7,468",19
47179,"20,388",16.7
47181,"3,430",23.3
47183,"6,893",21.5
47185,"5,652",21.9
47187,"11,420",5.6
47189,"12,458",10.1
48000,"4,519,548",17.2
48001,"8,970",20.4
48003,"1,858",10.7
48005,"15,136",17.9
48007,"4,280",17.5
48009,"822",9.4
48011,"208",11
48013,"7,988",16.9
48015,"3,243",11.2
48017,"1,348",19.9
48019,"2,782",13.5
48021,"11,069",14.7
48023,"643",18.3
48025,"6,261",24.9
48027,"45,622",14.2
48029,"331,898",18.3
48031,"1,283",12
48033,"67",10.3
48035,"2,616",15
48037,"17,526",20.1
48039,"32,543",9.9
48041,"51,540",26.4
48043,"1,262",13.8
48045,"256",16.7
48047,"2,305",32.4
48049,"6,285",17.5
48051,"2,752",16.2
48053,"6,028",14
48055,"6,099",16
48057,"3,740",17.3
48059,"2,177",16.3
48061,"143,568",34.5
48063,"2,991",23.9
48065,"513",8.6
48067,"5,707",19.1
48069,"1,489",19.4
48071,"4,036",10.7
48073,"9,635",20.1
48075,"1,235",22
48077,"1,382",13.5
48079,"596",20.7
48081,"477",14.9
48083,"1,884",22.6
48085,"62,032",7
48087,"572",19.3
48089,"3,258",16
48091,"11,248",9.2
48093,"2,625",19.7
48095,"640",26.5
48097,"5,806",15.3
48099,"9,493",14.8
48101,"295",20.9
48103,"459",9.5
48105,"513",13.7
48107,"1,400",24.1
48109,"556",24.7
48111,"877",12.4
48113,"480,160",19.3
48115,"2,357",20.2
48117,"3,631",19.2
48119,"1,029",20
48121,"64,947",8.7
48123,"3,391",18
48125,"418",22.1
48127,"2,739",25
48129,"629",19.4
48131,"2,841",26
48133,"3,441",19.9
48135,"19,461",12.8
48137,"422",22.5
48139,"17,299",11
48141,"190,846",23.4
48143,"8,049",21.8
48145,"3,589",23.7
48147,"5,267",17.1
48149,"2,663",10.9
48151,"589",15.4
48153,"1,400",23.7
48155,"215",17.3
48157,"59,839",8.8
48159,"1,723",16.4
48161,"3,029",16.7
48163,"3,940",26
48165,"2,710",14
48167,"44,194",14.3
48169,"1,205",28
48171,"3,137",12.5
48173,"111",8.6
48175,"1,135",15.3
48177,"3,684",18.3
48179,"3,028",14.2
48181,"18,475",15.3
48183,"21,713",18.2
48185,"4,490",18.6
48187,"15,074",10.4
48189,"7,604",24
48191,"759",24.5
48193,"1,298",16.2
48195,"688",12.7
48197,"731",18.7
48199,"7,106",12.9
48201,"759,184",17.3
48203,"11,071",17.1
48205,"487",10.5
48207,"1,310",25.1
48209,"30,932",17.5
48211,"369",8.9
48213,"15,699",20.2
48215,"275,840",33.5
48217,"7,413",21.8
48219,"3,280",14.4
48221,"6,562",12.4
48223,"7,205",20.3
48225,"5,176",25.9
48227,"5,320",17.5
48229,"834",26.7
48231,"17,603",20.5
48233,"2,994",13.9
48235,"135",8.6
48237,"1,151",14.9
48239,"2,121",14.7
48241,"6,117",17.7
48243,"277",13.1
48245,"50,051",21.2
48247,"1,177",22.5
48249,"8,249",20.2
48251,"20,492",13.3
48253,"3,430",23.4
48255,"2,735",22.3
48257,"15,114",13.8
48259,"3,188",8.3
48261,"71",17.9
48263,"92",12.4
48265,"8,570",17.6
48267,"814",18.5
48269,"28",10.7
48271,"671",21
48273,"6,875",22.8
48275,"800",21.3
48277,"9,086",18.6
48279,"3,019",22.6
48281,"2,858",14.4
48283,"1,638",28.1
48285,"2,668",13.8
48287,"2,113",13
48289,"2,251",13.5
48291,"12,663",17.4
48293,"4,298",19.6
48295,"371",10.6
48297,"1,697",15.5
48299,"2,868",14.9
48301,"8",9.3
48303,"49,964",17.7
48305,"1,044",18.3
48307,"1,520",18.9
48309,"46,019",19.7
48311,"73",9.2
48313,"2,429",21.5
48315,"2,307",23.1
48317,"674",12.5
48319,"603",14.8
48321,"7,950",22.1
48323,"14,808",26.5
48325,"6,510",14.3
48327,"478",22.7
48329,"15,319",9.9
48331,"4,361",18.3
48333,"802",17.1
48335,"1,451",20.7
48337,"2,836",14.8
48339,"55,864",10.9
48341,"3,208",14.6
48343,"2,345",18.6
48345,"201",17.5
48347,"13,685",22.7
48349,"9,567",20.3
48351,"2,703",20.2
48353,"2,632",17.9
48355,"58,798",16.8
48357,"1,145",10.7
48359,"284",15.6
48361,"13,175",16
48363,"5,146",18.6
48365,"3,626",15.5
48367,"11,997",9.9
48369,"1,433",14.6
48371,"2,448",17.8
48373,"7,687",18.5
48375,"24,669",21.5
48377,"1,520",21.8
48379,"1,633",14.9
48381,"12,181",9.7
48383,"417",11.2
48385,"615",18.7
48387,"2,465",20.1
48389,"2,785",24.8
48391,"1,211",16.9
48393,"67",7.3
48395,"3,096",19
48397,"5,944",6.8
48399,"1,846",18.1
48401,"8,053",16.6
48403,"1,951",19
48405,"1,995",23.9
48407,"5,009",18.6
48409,"10,452",15.8
48411,"1,058",20.3
48413,"427",13.6
48415,"2,218",14.1
48417,"434",13.1
48419,"5,546",22
48421,"407",13.4
48423,"38,908",18.1
48425,"1,030",12.1
48427,"21,981",35.4
48429,"1,807",20.8
48431,"154",11.8
48433,"212",15.5
48435,"522",13.2
48437,"1,449",20.9
48439,"291,534",15.2
48441,"20,789",15.9
48443,"168",18.1
48445,"2,469",21.2
48447,"228",14.2
48449,"6,564",20.6
48451,"17,398",15.6
48453,"188,959",16.7
48455,"2,800",19.9
48457,"3,737",19.3
48459,"5,816",14.6
48461,"483",14.3
48463,"5,859",22.1
48465,"10,453",22.2
48467,"8,294",15.9
48469,"14,135",15.8
48471,"13,767",26.3
48473,"6,874",16.1
48475,"1,604",14
48477,"4,894",15
48479,"85,109",32.3
48481,"6,849",16.8
48483,"682",12
48485,"23,210",19.3
48487,"2,000",15.8
48489,"7,209",38.8
48491,"37,898",7.8
48493,"5,029",11
48495,"1,041",13.5
48497,"6,044",10
48499,"6,348",15.4
48501,"935",11.4
48503,"2,962",16.4
48505,"4,654",32.6
48507,"3,672",31
49000,"341,587",11.8
49001,"628",9.8
49003,"5,947",11.6
49005,"16,303",14.2
49007,"3,178",15.7
49009,"88",8.3
49011,"23,606",7.2
49013,"2,328",11.6
49015,"1,360",12.9
49017,"589",12.2
49019,"1,401",15
49021,"10,278",22.1
49023,"1,184",11.4
49025,"823",11.8
49027,"1,609",12.9
49029,"488",4.6
49031,"271",18.7
49033,"237",10.3
49035,"128,385",11.9
49037,"4,366",29.2
49039,"4,459",17.1
49041,"2,475",12.1
49043,"2,656",6.8
49045,"4,956",8.1
49047,"3,512",9.6
49049,"69,472",12.6
49051,"1,950",7.1
49053,"19,330",12.9
49055,"383",14.1
49057,"29,322",12.3
50000,"72,294",12
50001,"3,260",9.5
50003,"5,035",14.4
50005,"4,139",13.9
50007,"16,626",11
50009,"1,196",19.6
50011,"4,362",9.1
50013,"635",9.1
50015,"3,075",12.6
50017,"3,598",12.8
50019,"4,238",16.2
50021,"7,774",13.5
50023,"6,224",11
50025,"5,478",12.9
50027,"6,654",12.1
51000,"955,541",11.8
51001,"6,319",19.4
51003,"8,982",9.1
51005,"2,450",15.8
51007,"1,636",12.9
51009,"4,179",13.7
51011,"2,290",15.1
51013,"19,117",8.5
51015,"6,977",9.8
51017,"519",11.5
51019,"7,166",9.4
51021,"834",14.1
51023,"2,544",7.8
51025,"3,205",21.9
51027,"5,095",23.2
51029,"3,376",22.8
51031,"7,883",14.5
51033,"3,206",11
51035,"4,998",17
51036,"919",13.1
51037,"2,496",20.7
51041,"27,051",8.3
51043,"1,162",8.2
51045,"644",12.4
51047,"5,219",11
51049,"1,861",19
51051,"3,165",21.3
51053,"3,316",12.1
51057,"1,590",14.5
51059,"75,137",6.7
51061,"4,980",7.4
51063,"2,178",14.1
51065,"1,946",7.9
51067,"8,927",16.3
51069,"6,233",7.7
51071,"2,254",13.5
51073,"3,539",9.7
51075,"1,567",7.5
51077,"2,969",19.9
51079,"1,816",9.6
51081,"2,165",25.1
51083,"6,180",18
51085,"6,140",6.1
51087,"34,985",11
51089,"10,553",20.5
51091,"328",14.6
51093,"3,633",10.2
51095,"5,680",7.9
51097,"1,060",14.8
51099,"1,878",7.5
51101,"1,409",8.8
51103,"1,491",13.7
51105,"6,161",26.6
51107,"14,077",3.9
51109,"3,920",11.5
51111,"2,565",22.4
51113,"1,598",12.3
51115,"927",10.6
51117,"6,384",21.1
51119,"1,489",14.4
51121,"21,796",24.8
51125,"1,975",13.4
51127,"1,201",6.2
51131,"2,555",21.5
51133,"1,750",14.3
51135,"3,334",24.3
51137,"3,672",10.7
51139,"3,991",16.9
51141,"3,934",21.9
51143,"8,923",14.6
51145,"1,855",7.1
51147,"4,822",25.5
51149,"3,424",10.5
51153,"31,917",7.2
51155,"4,875",14.7
51157,"684",9.3
51159,"1,439",19.7
51161,"7,498",8.2
51163,"2,884",13
51165,"8,906",11.7
51167,"4,962",17.9
51169,"4,495",20.8
51171,"5,114",12
51173,"6,088",19.7
51175,"2,507",15.3
51177,"11,742",9.2
51179,"7,952",5.9
51181,"878",12.9
51183,"2,185",23.9
51185,"8,003",19.2
51187,"4,289",11.3
51191,"7,734",14.5
51193,"2,603",15
51195,"8,134",21.9
51197,"4,493",15.6
51199,"3,617",5.5
51510,"14,266",9.6
51520,"3,696",21.8
51530,"1,056",17.2
51540,"11,276",25.9
51550,"22,416",9.8
51570,"2,015",11.5
51580,"936",16.4
51590,"9,627",23.6
51595,"1,364",26.1
51600,"1,866",7.8
51610,"438",3.2
51620,"1,888",22.5
51630,"4,291",16.8
51640,"1,526",22.7
51650,"20,149",15.2
51660,"12,785",28.3
51670,"4,268",19.5
51678,"1,112",24.1
51680,"17,175",25
51683,"4,104",9.8
51685,"1,350",8.9
51690,"3,187",23.8
51700,"29,082",16.7
51710,"49,728",23.4
51720,"856",21.6
51730,"8,256",25.8
51735,"707",5.9
51740,"17,017",18.3
51750,"4,678",32.4
51760,"51,415",25
51770,"19,938",20.4
51775,"2,393",10.2
51790,"3,791",16.5
51800,"11,668",13.6
51810,"37,886",8.6
51820,"3,092",14.6
51830,"2,071",20.1
51840,"3,574",13.4
53000,"913,463",13.2
53001,"3,598",19
53003,"3,573",16.3
53005,"26,893",14.6
53007,"10,298",14
53009,"11,518",16.2
53011,"44,213",9.9
53013,"607",15.5
53015,"20,701",20.6
53017,"6,120",15.5
53019,"1,700",22.4
53021,"14,661",17.3
53023,"310",14.2
53025,"14,508",15.8
53027,"13,322",19.6
53029,"7,964",10.3
53031,"4,183",14.1
53033,"230,750",11.3
53035,"27,550",11.2
53037,"7,459",18.6
53039,"3,029",14.6
53041,"12,695",17.1
53043,"1,274",12.5
53045,"9,040",15.6
53047,"9,427",23.2
53049,"3,606",17.8
53051,"2,868",22.3
53053,"106,432",13.1
53055,"2,018",12.7
53057,"18,627",15.7
53059,"1,421",12.6
53061,"73,930",9.9
53063,"76,910",16.3
53065,"8,368",19.3
53067,"31,197",11.9
53069,"558",13.9
53071,"8,682",15.7
53073,"31,842",15.7
53075,"11,567",28.4
53077,"50,044",20.5
54000,"328,734",18.3
54001,"3,409",21.5
54003,"14,356",13.2
54005,"5,172",22.1
54007,"3,124",22.2
54009,"3,416",15.1
54011,"20,377",21.9
54013,"1,623",21.8
54015,"2,214",25.1
54017,"1,305",17.4
54019,"9,215",21.4
54021,"1,851",28.9
54023,"1,959",17
54025,"7,308",21.1
54027,"4,855",21.2
54029,"3,841",12.9
54031,"2,103",15.3
54033,"9,412",13.9
54035,"4,817",16.7
54037,"5,526",10.2
54039,"31,400",16.8
54041,"3,212",20
54043,"5,215",24.4
54045,"6,972",20.2
54047,"6,981",34.9
54049,"9,920",17.9
54051,"4,820",15.2
54053,"5,397",20.6
54055,"12,413",20.5
54057,"4,307",16.1
54059,"7,163",28.1
54061,"21,601",22.5
54063,"2,595",19.3
54065,"2,246",13
54067,"5,001",19.6
54069,"7,506",18.4
54071,"1,197",16.7
54073,"1,152",16.5
54075,"1,460",17.6
54077,"5,501",17.6
54079,"5,631",10
54081,"13,163",17.7
54083,"5,609",20.8
54085,"1,739",17.7
54087,"3,336",23.1
54089,"3,134",25.8
54091,"2,765",16.8
54093,"1,152",17.1
54095,"1,415",15.8
54097,"4,599",19.7
54099,"8,169",20
54101,"2,278",26.1
54103,"2,914",18.5
54105,"1,178",20.3
54107,"14,609",17.2
54109,"5,100",22.8
55000,"737,307",13.2
55001,"3,352",17.8
55003,"2,303",14.9
55005,"6,130",13.7
55007,"2,011",13.6
55009,"29,879",12
55011,"1,375",10.5
55013,"2,505",16.5
55015,"2,891",5.9
55017,"6,497",10.7
55019,"5,412",16
55021,"4,866",8.8
55023,"2,293",14.7
55025,"67,242",13.4
55027,"8,158",9.9
55029,"3,016",11
55031,"5,896",13.9
55033,"5,677",13.9
55035,"13,916",14.4
55037,"565",12.8
55039,"9,698",9.9
55041,"1,519",17
55043,"7,043",15
55045,"3,174",8.7
55047,"2,111",11.3
55049,"2,090",8.9
55051,"903",15.6
55053,"2,698",14
55055,"8,594",10.6
55057,"3,274",13.1
55059,"25,089",15.4
55061,"1,807",8.9
55063,"14,121",12.6
55065,"1,952",11.7
55067,"3,033",15.9
55069,"2,982",10.9
55071,"8,558",10.8
55073,"13,287",9.9
55075,"5,417",13.4
55077,"1,929",13
55078,"1,295",29.1
55079,"205,183",22
55081,"6,394",14.4
55083,"3,887",10.5
55085,"4,391",12.6
55087,"17,857",10
55089,"4,276",5
55091,"866",12.1
55093,"4,153",10.8
55095,"4,781",11.2
55097,"10,259",15.4
55099,"1,741",13
55101,"24,966",13.1
55103,"2,343",13.5
55105,"23,554",14.9
55107,"2,387",16.9
55109,"4,199",4.9
55111,"7,429",11.9
55113,"2,731",17
55115,"4,548",11.2
55117,"10,165",9.1
55119,"2,363",11.7
55121,"3,521",12.2
55123,"5,395",18
55125,"3,126",14.8
55127,"13,748",13.7
55129,"2,072",13.4
55131,"7,761",5.9
55133,"22,536",5.8
55135,"5,228",10.4
55137,"3,184",13.9
55139,"19,505",12.1
55141,"8,201",11.3
56000,"63,860",11.2
56001,"8,547",24
56003,"1,251",10.7
56005,"3,391",7.1
56007,"1,851",12.3
56009,"1,299",9.3
56011,"602",8.4
56013,"5,558",14
56015,"1,762",14.3
56017,"513",10.9
56019,"824",9.7
56021,"10,165",10.8
56023,"1,656",9
56025,"8,262",10.4
56027,"326",14.7
56029,"3,049",10.8
56031,"1,130",13
56033,"2,890",9.9
56035,"675",6.8
56037,"4,346",9.8
56039,"1,751",7.7
56041,"2,081",10
56043,"1,030",12.6
56045,"901",13.2
