"state_fips","county_fips","STNAME","CTYNAME","land_area","Natural_Amenities","TOTPOP","CensusRace_H","PCTPOVALL_2014","Income_Dollars","unemployed_2014...Unemployment_rate_2014","MedianHouseholdIncome_UE","PercMino","PercHisp","PercBlk","PercWh","PercAs","PercPIHI","PercAI"
1,97,"Alabama","Mobile County",0.309645966115919,1.52,415123,11520,19.6,"35,031",7.7,42943,0.398980543116137,0.0277508112053536,0.353485593426527,0.601019456883863,0.0200229811405294,0.000635956090122687,0.00961642693852184
1,99,"Alabama","Monroe County",0.254588972918001,1.27,21947,259,25.3,"30,799",11.3,34733,0.444981090809678,0.0118011573335763,0.410625598031622,0.555018909190322,0.00437417414680822,0.000455643140292523,0.0132592153825124
1,101,"Alabama","Montgomery County",0.198178399398999,-0.28,226189,7752,22.5,"41,008",6.9,43054,0.610697248760992,0.0342722236713545,0.566623487437497,0.389302751239008,0.0262700661835898,0.0010787438823285,0.00336886409153407
1,103,"Alabama","Morgan County",0.152206962042001,1.09,119607,9496,15,"35,188",6.6,45082,0.164530504067488,0.0793933465432625,0.125402359393681,0.835469495932512,0.00742431463041461,0.00127918934510522,0.0108020433586663
1,105,"Alabama","Perry County",0.180197225999498,0.84,9826,131,46.9,"29,647",12.4,27403,0.688784856503155,0.0133319763891716,0.675351109301852,0.311215143496845,0.00407083248524323,0.000508854060655404,0.00203541624262162
1,107,"Alabama","Pickens County",0.222998166826985,0.13,20365,843,25,"30,233",8.2,31933,0.419297814878468,0.0413945494721336,0.402111465750061,0.580702185121532,0.0025042965872821,0.00358458138963909,0.00220967345936656
1,109,"Alabama","Pike County",0.1660132550125,-0.93,33389,737,26.4,"35,125",7.3,31844,0.414807271856,0.0220731378597742,0.368804097157747,0.585192728143999,0.0222827877444667,0.00122794932462787,0.00688849621132708
1,111,"Alabama","Randolph County",0.146417191706845,0.71,22539,659,20.4,"31,626",6.9,36939,0.224366653356404,0.0292382093260571,0.20178357513643,0.775633346643596,0.00319446293091974,0.000665513110608279,0.00474732685567239
1,113,"Alabama","Russell County",0.160498601930339,-0.24,59608,3007,20.9,"29,080",6.6,35585,0.469265870352973,0.050446248825661,0.429388672661388,0.530734129647027,0.00775063749832237,0.0022815729432291,0.00555294591330023
1,115,"Alabama","St. Clair County",0.1646602844135,1.39,86697,1997,14.3,"32,737",5.8,50571,0.120949975200987,0.0230342457063105,0.0954704315028202,0.879050024799013,0.00791261520006459,0.000692065469393405,0.00378329123268395
1,117,"Alabama","Shelby County",0.2028848925885,1.12,206655,12297,9.6,"45,879",4.5,69432,0.159836442379812,0.0595049720548741,0.121076189784907,0.840163557620188,0.0215625075609107,0.000440347438968329,0.00372601679127047
1,119,"Alabama","Sumter County",0.227133562367,-0.48,13166,140,38.1,"31,164",8.9,25413,0.745480783837156,0.0106334497949263,0.734999240467872,0.254519216162844,0.00387361385386602,0.000303812851283609,0.00129120461795534
1,121,"Alabama","Talladega County",0.190806811437,1.34,81322,1855,22.5,"31,233",7.7,39999,0.348208356902191,0.0228105555692187,0.32507808465114,0.651791643097809,0.00438995597747227,0.00019674872728167,0.00402105211381914
1,123,"Alabama","Tallapoosa County",0.1912196286045,2.19,41165,952,21.3,"35,369",7.7,36779,0.294181950686263,0.0231264423660877,0.273484756467873,0.705818049313737,0.00495566622130451,0.00034009474067776,0.00386250455484028
1,125,"Alabama","Tuscaloosa County",0.338844532030999,0.5,202212,6613,18,"35,482",6,46892,0.339692995470101,0.0327033014855696,0.309729392914367,0.660307004529899,0.0145639230114929,0.000731905129270271,0.00332819021620873
1,127,"Alabama","Walker County",0.203022727596001,0.51,65471,1534,23.5,"37,085",7.7,37245,0.0870614470528936,0.023430221013884,0.063845061172122,0.912938552947106,0.00384903239602267,0.00103862778940294,0.00490293412350506
1,129,"Alabama","Washington County",0.267440581264637,-0.49,16834,233,18.5,"33,496",9.9,41321,0.33984792681478,0.0138410359985743,0.246346679339432,0.66015207318522,0.00124747534751099,0.000831650231673993,0.0787691576571225
1,131,"Alabama","Wilcox County",0.224253768752,1.58,11098,109,33.7,"27,815",17.4,24035,0.719228689854028,0.00982158947558119,0.709767525680303,0.280771310145972,0.00126148855649667,0.000270318976392143,0.00180212650928095
1,133,"Alabama","Winston County",0.1600417410355,0.88,24150,697,20.1,"29,657",8.8,35528,0.0373084886128364,0.0288612836438923,0.00960662525879917,0.962691511387164,0.00285714285714286,0.00211180124223603,0.00865424430641822
2,13,"Alaska","Aleutians East Borough",NA,NA,3360,444,16.2,NA,4.6,55462,0.771726190476191,0.132142857142857,0.119642857142857,0.22827380952381,0.407142857142857,0.0056547619047619,0.205357142857143
2,16,"Alaska","Aleutians West Census Area",NA,NA,5750,808,9.9,NA,4.9,68387,0.621913043478261,0.140521739130435,0.0761739130434783,0.378086956521739,0.345391304347826,0.023304347826087,0.130434782608696
2,20,"Alaska","Anchorage Municipality",NA,NA,301010,26813,10,NA,5.1,75200,0.339400684362646,0.0890767748579781,0.063064350021594,0.660599315637354,0.0919736885817747,0.0237566858243912,0.082203249061493
2,50,"Alaska","Bethel Census Area",NA,NA,17868,319,23.8,NA,16,45808,0.87922543093799,0.0178531452876651,0.0084508618759794,0.12077456906201,0.0110812625923439,0.00240653682561003,0.816655473472129
2,60,"Alaska","Bristol Bay Borough",NA,NA,957,41,9.5,NA,8,75364,0.539184952978056,0.0428422152560084,0,0.460815047021944,0.0104493207941484,0.00313479623824451,0.3521421107628
2,68,"Alaska","Denali Borough",NA,NA,1921,72,7.1,NA,10.1,69692,0.140031233732431,0.0374804789172306,0.0182196772514315,0.859968766267569,0.0359187922956793,0.000520562207183758,0.0374804789172306
2,70,"Alaska","Dillingham Census Area",NA,NA,4988,155,17.5,NA,9.9,51082,0.813352044907779,0.031074578989575,0.00721732157177225,0.186647955092221,0.00942261427425822,0.00160384923817161,0.704490777866881
2,90,"Alaska","Fairbanks North Star Borough",NA,NA,99357,7672,9.5,NA,5.7,67801,0.226637277695583,0.077216502108558,0.0544702436667774,0.773362722304417,0.031019455096269,0.0052235876687098,0.0726068621234538
2,100,"Alaska","Haines Borough",NA,NA,2566,64,9.8,NA,10.5,67260,0.208885424785659,0.0249415432579891,0.00662509742790335,0.791114575214341,0.0109119251753702,0,0.103663289166017
2,105,"Alaska","Hoonah-Angoon Census Area",NA,NA,2082,106,19.1,NA,15.1,51687,0.512487992315082,0.0509125840537944,0.00624399615754083,0.487512007684918,0.00720461095100865,0.000960614793467819,0.394812680115274
2,110,"Alaska","Juneau City and Borough",NA,NA,32406,2107,7.9,NA,5.1,80835,0.301147935567487,0.0650188236746281,0.0157069678454607,0.698852064432512,0.0621181262729124,0.0109856199469234,0.118866876504351
2,122,"Alaska","Kenai Peninsula Borough",NA,NA,57477,2287,11.5,NA,7.8,62532,0.155157715260017,0.0397898289750683,0.00798580301685892,0.844842284739983,0.0136576369678306,0.00302729787567201,0.0730553090801538
2,130,"Alaska","Ketchikan Gateway Borough",NA,NA,13787,677,12.4,NA,7.6,57776,0.315804743599043,0.0491042286211649,0.00884891564517299,0.684195256400957,0.0753608471748749,0.00246609124537608,0.138173641836513
2,150,"Alaska","Kodiak Island Borough",NA,NA,13986,1220,8.3,NA,5.7,67972,0.428356928356928,0.0872300872300872,0.0153010153010153,0.571643071643072,0.206921206921207,0.00908050908050908,0.12998712998713
2,164,"Alaska","Lake and Peninsula Borough",NA,NA,1631,52,17.7,NA,15.4,45570,0.749233599019007,0.0318822808093194,0.0104230533415083,0.250766400980993,0.00306560392397302,0.00306560392397302,0.633966891477621
2,170,"Alaska","Matanuska-Susitna Borough",NA,NA,97882,4584,10.7,NA,8,73981,0.161592529780756,0.0468318996342535,0.0131689176763859,0.838407470219244,0.0142722870394965,0.00361659957908502,0.0636378496557079
2,180,"Alaska","Nome Census Area",NA,NA,9817,195,26.1,NA,12.1,47160,0.827136599775899,0.0198635020882143,0.00651930324946521,0.172863400224101,0.0119181012529286,0.00142609758582052,0.744524803911582
2,185,"Alaska","North Slope Borough",NA,NA,9703,377,11.5,NA,5.8,75682,0.660723487581161,0.0388539626919509,0.0145315881686076,0.33927651241884,0.0576110481294445,0.0158713799855715,0.52148819952592
2,188,"Alaska","Northwest Arctic Borough",NA,NA,7717,159,23.2,NA,16.7,65192,0.868990540365427,0.0206038616042504,0.00958921860826746,0.131009459634573,0.00933005053777375,0.00181417649345601,0.788000518336141
2,195,"Alaska","Petersburg Borough",NA,NA,3160,178,8.8,NA,9.8,56655,0.220886075949367,0.0563291139240506,0.0161392405063291,0.779113924050633,0.0306962025316456,0.00284810126582278,0.0981012658227848
2,198,"Alaska","Prince of Wales-Hyder Census Area",NA,NA,6396,208,17.4,NA,13.3,43245,0.528455284552846,0.032520325203252,0.0040650406504065,0.471544715447154,0.00656660412757974,0.0040650406504065,0.42385866166354
2,220,"Alaska","Sitka City and Borough",NA,NA,8900,531,8.6,NA,5.1,65765,0.329887640449438,0.0596629213483146,0.011123595505618,0.670112359550562,0.0656179775280899,0.00325842696629213,0.158988764044944
2,230,"Alaska","Skagway Municipality",NA,NA,1036,45,3.6,NA,11.8,69170,0.101351351351351,0.0434362934362934,0.0028957528957529,0.898648648648649,0.00675675675675676,0.00193050193050193,0.0501930501930502
2,240,"Alaska","Southeast Fairbanks Census Area",NA,NA,6931,343,13.8,NA,13,59641,0.199971144135045,0.0494878083970567,0.0148607704515943,0.800028855864955,0.0131294185543212,0.00490549704227384,0.115567739142981
2,261,"Alaska","Valdez-Cordova Census Area",NA,NA,9488,447,9.9,NA,9.5,73998,0.260328836424958,0.0471121416526138,0.00938026981450253,0.739671163575042,0.0400505902192243,0.00674536256323777,0.135012647554806
2,270,"Alaska","Wade Hampton Census Area",NA,NA,8010,91,35.7,NA,23.7,30877,0.948064918851436,0.0113607990012484,0.00199750312109863,0.0519350811485643,0.00274656679151061,0,0.917103620474407
2,275,"Alaska","Wrangell City and Borough",NA,NA,2364,51,11.9,NA,8.7,52201,0.294416243654822,0.0215736040609137,0.00380710659898477,0.705583756345178,0.0186125211505922,0.000423011844331641,0.168781725888325
2,282,"Alaska","Yakutat City and Borough",NA,NA,635,21,14.8,NA,9.7,52595,0.601574803149606,0.0330708661417323,0.0251968503937008,0.398425196850394,0.0456692913385827,0.0173228346456693,0.360629921259843
2,290,"Alaska","Yukon-Koyukuk Census Area",NA,NA,5547,111,25.7,NA,18.7,36708,0.767982693347756,0.0200108166576528,0.00576888408148549,0.232017306652244,0.00288444204074274,0.00144222102037137,0.707409410492158
4,1,"Arizona","Apache County",2.88327840776211,3.45,71828,4564,33.1,"28,521",16,32366,0.766219301665089,0.0635406805145626,0.00886840786322883,0.233780698334911,0.00380074622709807,0.000501197304672273,0.735047613743944
4,3,"Arizona","Cochise County",1.53521991174081,7.13,127448,44034,18.7,"36,720",8.4,45025,0.121429916514971,0.345505617977528,0.0467249387985688,0.878570083485029,0.0219775908605863,0.00390747599020777,0.0174581005586592
4,5,"Arizona","Coconino County",4.82165794084671,4.93,137682,19127,21.3,"39,220",7.2,48653,0.336398367252074,0.138921572899871,0.0161313751979198,0.663601632747926,0.0180270478348659,0.00186662018273994,0.272657282723958
4,7,"Arizona","Gila County",1.209315231781,7.5,53119,9979,24.4,"34,463",8.4,37677,0.19787646604793,0.187861217266891,0.00852802198836575,0.80212353395207,0.00803855494267588,0.0011671906474143,0.164536229974209
4,9,"Arizona","Graham County",1.158719511892,5.2,37957,12201,20,"29,000",7.6,46046,0.188502779460969,0.321442685143715,0.0212609004926628,0.811497220539031,0.00671812840846221,0.00216033933134863,0.140448402139263
4,11,"Arizona","Greenlee County",0.462990058064478,5.18,9346,4352,10.3,"37,431",6.5,59416,0.0845281403809116,0.465653755617376,0.0182965974748556,0.915471859619088,0.00802482345388401,0.0016049646907768,0.0332762679221057
4,12,"Arizona","La Paz County",1.1372217428032,4.24,20231,5195,22.8,"29,219",8,32533,0.229350995996243,0.256784143146656,0.0123572734911769,0.770649004003757,0.00860066234985913,0.00123572734911769,0.178191883742771
4,13,"Arizona","Maricopa County",2.3141280981685,4.87,4087191,1237680,17.1,"41,222",5.9,53929,0.156492564208524,0.302819222297172,0.0574340665753081,0.843507435791476,0.0409567353226213,0.00275274632381995,0.0276214152947587
4,15,"Arizona","Mohave County",3.47248301197956,5.84,203361,32106,20.8,"27,704",8.8,37704,0.0798973254458819,0.157876879047605,0.0133899813631916,0.920102674554118,0.0122147314381814,0.00228657412188178,0.0291452146675125
4,17,"Arizona","Navajo County",2.5597337432027,1.91,108101,12019,28.5,"27,434",11.3,35457,0.489930712944376,0.111183060286214,0.013265372198222,0.510069287055624,0.00696570799530069,0.00108232116261644,0.448654499033311
4,19,"Arizona","Pima County",2.27355336938466,4.04,1004516,362438,18.7,"37,031",6.2,45871,0.144678631301044,0.360808588414719,0.0408992987667693,0.855321368698955,0.0308218087118573,0.00227373182706896,0.0425080337197217
4,21,"Arizona","Pinal County",1.3416979597985,3.36,401918,117553,17.6,"25,846",7.2,49876,0.168153702994143,0.292480058121308,0.049403112077588,0.831846297005857,0.018822247324081,0.00436158619419882,0.0678421966669818
4,23,"Arizona","Santa Cruz County",0.30456055973395,5.95,46695,38662,23.6,"30,164",13.2,37465,0.038440946568155,0.827968733269087,0.00903737016811222,0.961559053431845,0.00704572224006853,0.00119927187064996,0.0132990684227433
4,25,"Arizona","Yavapai County",2.0689154868925,5.21,218844,31117,15.6,"32,774",6.3,44145,0.0638582734733417,0.14218804262397,0.00906581857396136,0.936141726526658,0.0103132825208825,0.00148507612728702,0.0213119847928205
4,27,"Arizona","Yuma County",1.37574499464986,4.24,203247,125428,22.6,"28,742",23.3,39700,0.0872189995424287,0.617121039916948,0.0268687852711233,0.912781000457571,0.0153163392325594,0.00252894261661919,0.0223865542910842
5,1,"Arkansas","Arkansas County",0.262150642729001,-0.87,18594,555,20.4,"42,602",5.4,36409,0.273744218565129,0.0298483381736044,0.244702592234054,0.726255781434871,0.00994944605786813,0.000268903947509949,0.00392599763364526
5,3,"Arkansas","Ashley County",0.235536493217484,-1.12,20948,1089,22.7,"32,540",9.4,36176,0.281315638724461,0.0519858697727707,0.255823945006683,0.718684361275539,0.0026732862325759,0.000763796066450258,0.00768569791865572
5,5,"Arkansas","Baxter County",0.152458547925734,2.64,40857,800,14.9,"33,472",6.8,37873,0.0315001101402452,0.0195804880436645,0.00350001223780503,0.968499889859755,0.00611890251364515,0.000465036591037032,0.00690212203539173
5,7,"Arkansas","Benton County",0.229838395704062,2.39,242321,39180,11.9,"68,773",4.6,57408,0.0999294324470434,0.161686358177789,0.0192348166275313,0.900070567552957,0.0344584249817391,0.00425881372229398,0.0188386479091783
5,9,"Arkansas","Boone County",0.156461869582585,1.98,37196,852,16.9,"32,498",6.1,39779,0.0366437251317346,0.0229056887837402,0.00432842241101194,0.963356274868265,0.00578019141843209,0.000645230669964512,0.0079309603183138
5,11,"Arkansas","Bradley County",0.164009912708499,-1.06,11148,1594,27.4,"32,578",8.5,32734,0.31691783279512,0.142985288841048,0.275654825977754,0.68308216720488,0.00493362038033728,0.000448510943667025,0.0194653749551489
5,13,"Arkansas","Calhoun County",0.1590369709605,-1.35,5202,202,18,"29,043",6.8,39493,0.24317570165321,0.0388312187620146,0.220107650903499,0.75682429834679,0.00230680507497117,0.000192233756247597,0.00499807766243752
5,15,"Arkansas","Carroll County",0.166021827932575,1.75,27744,4041,17.9,"31,599",5.3,36964,0.0550389273356401,0.145653114186851,0.00782151095732411,0.94496107266436,0.00868656286043829,0.00609140715109573,0.0127955594002307
5,17,"Arkansas","Chicot County",0.173185069232707,-0.45,11180,630,32.1,"33,652",10.6,29541,0.564847942754919,0.056350626118068,0.545706618962433,0.43515205724508,0.00491949910554562,0.00035778175313059,0.00465116279069767
5,19,"Arkansas","Clark County",0.2232689672615,1.15,22576,996,21.5,"30,985",7,38504,0.26634479092842,0.0441176470588235,0.239635010630758,0.73365520907158,0.00659992912827782,0.000398653437278526,0.00575832742735648
5,21,"Arkansas","Clay County",0.166922381185362,-2.3,15118,277,19.9,"33,496",8.1,33826,0.0259955020505358,0.0183225294351105,0.00621775367112052,0.974004497949464,0.00198438946950655,0.000198438946950655,0.00436565683291441
5,23,"Arkansas","Cleburne County",0.152367936483,2.19,25634,666,15.2,"33,949",8.3,40555,0.030077241164079,0.0259811188265585,0.00491534680502458,0.969922758835921,0.00288679098072872,0.000351096200358898,0.00749005227432316
5,25,"Arkansas","Cleveland County",0.1511585747225,-1.59,8449,184,16.6,"34,592",7,43201,0.133625281098355,0.0217777251745769,0.114214699964493,0.866374718901645,0.00130192922239318,0.000473428808142976,0.00461593087939401
5,27,"Arkansas","Columbia County",0.192103352217804,-1.63,23933,642,24.1,"34,990",7.3,37495,0.388793715789914,0.0268248861404755,0.36159277984373,0.611206284210086,0.0090669786487277,0.000334266493962311,0.0052646972799064
5,29,"Arkansas","Conway County",0.1453894364,-0.42,21083,842,18.3,"36,170",7.1,42348,0.149741497889295,0.0399373903144714,0.114215244509795,0.850258502110705,0.005928947493241,0.000284589479675568,0.0083005264905374
