"","state_fips","county_fips","STNAME","CTYNAME","land_area","hail_tot_intensity","tornado_tot_intensity","wind_tot_intensity","highfirerisk"
"660",17,129,"Illinois","Menard County",0.0862265641090003,69.67,4,4149,0
"661",17,131,"Illinois","Mercer County",0.158137146435488,86.03,25,3553,0
"662",17,133,"Illinois","Monroe County",0.106071112127357,84.19,28,3446,0
"663",17,135,"Illinois","Montgomery County",0.1917363048285,126.61,34,5431,0
"664",17,137,"Illinois","Morgan County",0.155704350143,90.54,20,4184,0
"665",17,139,"Illinois","Moultrie County",0.0936577383625001,28.26,7,2111,0
"666",17,141,"Illinois","Ogle County",0.214869694888,91.05,17,7748,0
"667",17,143,"Illinois","Peoria County",0.174225410576499,143.95,15,9076,0
"668",17,145,"Illinois","Perry County",0.1188819889735,51.3,15,3408,0
"669",17,147,"Illinois","Piatt County",0.120057600607499,51.33,10,2644,0
"670",17,149,"Illinois","Pike County",0.23064603520209,92.67,22,6124,0
"671",17,151,"Illinois","Pope County",0.0987689660454363,31.41,14,1944,0
"672",17,153,"Illinois","Pulaski County",0.05345434188209,43.79,13,2527,0
"673",17,155,"Illinois","Putnam County",0.0478786612970004,45.93,11,2120,0
"674",17,157,"Illinois","Randolph County",0.158784796073096,151.95,34,5623,0
"675",17,159,"Illinois","Richland County",0.0970559730179993,31.06,8,2554,0
"676",17,161,"Illinois","Rock Island County",0.125936939438287,130.31,17,9243,0
"677",17,163,"Illinois","St. Clair County",0.18020607287431,288.92,46,14770,0
"678",17,165,"Illinois","Saline County",0.102399584164999,53.95,15,4894,0
"679",17,167,"Illinois","Sangamon County",0.238718247384,203.25,60,9917,0
"680",17,169,"Illinois","Schuyler County",0.120816327695499,51.89,12,2648,0
"681",17,171,"Illinois","Scott County",0.0687059316189999,37.78,4,2140,0
"682",17,173,"Illinois","Shelby County",0.2079349916785,62.15,17,3574,0
"683",17,175,"Illinois","Stark County",0.080056312917,44.64,6,2283,0
"684",17,177,"Illinois","Stephenson County",0.159879713373329,101.33,5,8640,0
"685",17,179,"Illinois","Tazewell County",0.1810402085785,157.71,43,7404,0
"686",17,181,"Illinois","Union County",0.111379862850254,49.15,19,2623,0
"687",17,183,"Illinois","Vermilion County",0.246871300862116,145.77,22,8327,0
"688",17,185,"Illinois","Wabash County",0.060748997543947,52.17,17,2585,0
"689",17,187,"Illinois","Warren County",0.15017954639,57.17,8,4229,0
"690",17,189,"Illinois","Washington County",0.1505187697275,131.32,27,4167,0
"691",17,191,"Illinois","Wayne County",0.191193456707501,64.9,25,3204,0
"692",17,193,"Illinois","White County",0.133534055134908,61.68,14,3127,0
"693",17,195,"Illinois","Whiteside County",0.195318377007316,116.64,16,8240,0
"694",17,197,"Illinois","Will County",0.237040160700183,272.61,49,15326,0
"695",17,199,"Illinois","Williamson County",0.117624272135501,76.06,15,4308,0
"696",17,201,"Illinois","Winnebago County",0.146902640533773,167.1,10,9456,0
"697",17,203,"Illinois","Woodford County",0.149931155097,101.83,22,4815,0
"698",18,1,"Indiana","Adams County",0.0938883008671508,68.15,15,2365,0
"699",18,3,"Indiana","Allen County",0.183202129142909,191.37,20,9525,0
"700",18,5,"Indiana","Bartholomew County",0.110604303092,67.51,27,4219,0
"701",18,7,"Indiana","Benton County",0.112004385079262,71.56,13,3336,0
"702",18,9,"Indiana","Blackford County",0.0455476075065,45.89,8,1881,0
"703",18,11,"Indiana","Boone County",0.115686846040499,91.33,35,5175,0
"704",18,13,"Indiana","Brown County",0.0855149562400004,30.63,4,2428,0
"705",18,15,"Indiana","Carroll County",0.103290945995501,55.94,10,4360,0
"706",18,17,"Indiana","Cass County",0.114620076457999,53.41,18,4768,0
"707",18,19,"Indiana","Clark County",0.100555432308361,95.66,30,5148,0
"708",18,21,"Indiana","Clay County",0.09757995881,46.76,4,2867,0
"709",18,23,"Indiana","Clinton County",0.1111835708445,66.3,20,4108,0
"710",18,25,"Indiana","Crawford County",0.0823707652101503,64.92,7,5976,0
"711",18,27,"Indiana","Daviess County",0.117168547650999,54.27,17,4221,0
"712",18,29,"Indiana","Dearborn County",0.0829008891349761,47.14,4,3445,0
"713",18,31,"Indiana","Decatur County",0.100992275601,59.77,14,3083,0
"714",18,33,"Indiana","DeKalb County",0.101465968740969,35.64,6,2253,0
"715",18,35,"Indiana","Delaware County",0.1084883419685,113.54,22,6251,0
"716",18,37,"Indiana","Dubois County",0.116223900608999,89.28,24,5475,0
"717",18,39,"Indiana","Elkhart County",0.130875317791569,82.9,29,7355,0
"718",18,41,"Indiana","Fayette County",0.0584577809045001,43.15,8,2945,0
"719",18,43,"Indiana","Floyd County",0.0397026152691259,44.26,7,4813,0.00018896447467876
"720",18,45,"Indiana","Fountain County",0.108888165658,65.95,5,3139,0
"721",18,47,"Indiana","Franklin County",0.105973681903377,42.26,7,3190,7.19527989638797e-05
"722",18,49,"Indiana","Fulton County",0.1029710967865,76.9,9,2887,0
"723",18,51,"Indiana","Gibson County",0.13314470958355,88.3,19,4735,0
"724",18,53,"Indiana","Grant County",0.1141964506375,95.83,21,4346,0
"725",18,55,"Indiana","Greene County",0.147101138894,53.26,10,3765,0
"726",18,57,"Indiana","Hamilton County",0.110043916891,159.08,16,6427,0
"727",18,59,"Indiana","Hancock County",0.0836475625304999,67.67,21,4167,0
"728",18,61,"Indiana","Harrison County",0.129538142700328,71.67,14,6289,0.000115740740740741
"729",18,63,"Indiana","Hendricks County",0.111277781183001,201.59,12,8198,0
"730",18,65,"Indiana","Henry County",0.107743544640499,74.77,21,4583,0
"731",18,67,"Indiana","Howard County",0.0808514426689999,64.45,22,3904,0
"732",18,69,"Indiana","Huntington County",0.107207706556499,107.46,14,5182,0
"733",18,71,"Indiana","Jackson County",0.13822166158,52.15,19,3912,0
"734",18,73,"Indiana","Jasper County",0.155686419376001,46.77,21,3270,0
"735",18,75,"Indiana","Jay County",0.105547843774656,35.01,11,1987,0
"736",18,77,"Indiana","Jefferson County",0.0974825727274391,28.38,18,3374,0
"737",18,79,"Indiana","Jennings County",0.101890516419,37.01,7,2719,0
"738",18,81,"Indiana","Johnson County",0.0872513839324998,115.11,15,5383,0
"739",18,83,"Indiana","Knox County",0.140560962201272,83.93,30,6560,0
"740",18,85,"Indiana","Kosciusko County",0.154281051082501,86.19,21,7380,0
"741",18,87,"Indiana","LaGrange County",0.108262376396874,30.75,13,3728,0
"742",18,89,"Indiana","Lake County",0.140831422423091,122.21,40,9703,0
"743",18,91,"Indiana","LaPorte County",0.168798595842023,68.64,21,7365,0
"744",18,93,"Indiana","Lawrence County",0.1214644959365,78.52,29,4400,0
"745",18,95,"Indiana","Madison County",0.123989048520001,118.92,19,7271,0
"746",18,97,"Indiana","Marion County",0.109741396839,316.56,51,12440,0
"747",18,99,"Indiana","Marshall County",0.125266944247501,39.99,28,4031,0
"748",18,101,"Indiana","Martin County",0.0912885658190003,26.01,8,2044,0
"749",18,103,"Indiana","Miami County",0.104225734486,78.08,13,6536,0
"750",18,105,"Indiana","Monroe County",0.1110205763275,79.79,21,5173,0
"751",18,107,"Indiana","Montgomery County",0.1381580710655,87.03,22,3753,0
"752",18,109,"Indiana","Morgan County",0.11102383478,115.22,21,5595,0
"753",18,111,"Indiana","Newton County",0.111793426519051,62.05,18,2358,0
"754",18,113,"Indiana","Noble County",0.116407443959001,69.27,13,4420,0
"755",18,115,"Indiana","Ohio County",0.0235080952690055,5.88,5,1428,0
"756",18,117,"Indiana","Orange County",0.109241170993501,47.02,15,3654,0
"757",18,119,"Indiana","Owen County",0.104924327634001,54.89,11,3491,0
"758",18,121,"Indiana","Parke County",0.122515451409,53.01,5,4093,0
"759",18,123,"Indiana","Perry County",0.102754360397238,53.65,17,3109,0
"760",18,125,"Indiana","Pike County",0.0911082777345006,40.14,25,2829,0
"761",18,127,"Indiana","Porter County",0.117352314836405,69.31,22,5990,0
"762",18,129,"Indiana","Posey County",0.111463746795163,80.8,11,3770,0
"763",18,131,"Indiana","Pulaski County",0.120510272672001,53.77,16,1569,0
"764",18,133,"Indiana","Putnam County",0.131222027657,106.06,19,4466,0
"765",18,135,"Indiana","Randolph County",0.124064676066619,47.77,20,3610,0
"766",18,137,"Indiana","Ripley County",0.1208346182995,73.29,21,3949,0
"767",18,139,"Indiana","Rush County",0.110961615503001,43.13,9,3358,0
"768",18,141,"Indiana","St. Joseph County",0.129029875116672,145.91,18,9135,0
"769",18,143,"Indiana","Scott County",0.0516806229180001,26.13,10,2362,0
"770",18,145,"Indiana","Shelby County",0.112005005328,59.91,39,4826,0
"771",18,147,"Indiana","Spencer County",0.106609811393167,75.92,3,4431,0
"772",18,149,"Indiana","Starke County",0.0869177209115007,55.53,16,3124,0
"773",18,151,"Indiana","Steuben County",0.0902667975590003,55.18,14,4446,0
"774",18,153,"Indiana","Sullivan County",0.122532050062559,37.03,10,3022,0
"775",18,155,"Indiana","Switzerland County",0.0600419762898403,29.87,6,2299,0.000125960448419196
"776",18,157,"Indiana","Tippecanoe County",0.1382118531845,126.84,57,8104,0
"777",18,159,"Indiana","Tipton County",0.0715128716809999,26.66,14,2187,0
"778",18,161,"Indiana","Union County",0.0448962802972011,19.63,2,2547,0
"779",18,163,"Indiana","Vanderburgh County",0.0627585410312689,80.55,20,6715,0
"780",18,165,"Indiana","Vermillion County",0.0708505143689304,61.77,11,3120,0
"781",18,167,"Indiana","Vigo County",0.111171111444614,92.92,19,7704,0
"782",18,169,"Indiana","Wabash County",0.1164370966935,64.33,18,2845,0
"783",18,171,"Indiana","Warren County",0.100597378033538,38.28,12,2291,0
"784",18,173,"Indiana","Warrick County",0.104004123301279,88.03,14,3939,0
"785",18,175,"Indiana","Washington County",0.138355627797,54.9,30,4303,0
"786",18,177,"Indiana","Wayne County",0.110233587379458,72.51,11,6721,0
"787",18,179,"Indiana","Wells County",0.1022111629795,58.03,12,3369,0
"788",18,181,"Indiana","White County",0.140507279619501,60.4,13,3010,0
"789",18,183,"Indiana","Whitley County",0.093859890205999,114.02,10,4623,0
"790",19,1,"Iowa","Adair County",0.158868563013,148.7,24,6197,0
"791",19,3,"Iowa","Adams County",0.118012490316001,96.21,15,3663,0
"792",19,5,"Iowa","Allamakee County",0.18920734047454,95.08,5,3805,0
"793",19,7,"Iowa","Appanoose County",0.142550098802615,96.3,16,4346,0
"794",19,9,"Iowa","Audubon County",0.1241750145525,114.77,5,3281,0
"795",19,11,"Iowa","Benton County",0.2024638434415,222.89,14,14587,0
"796",19,13,"Iowa","Black Hawk County",0.162346773945001,255.13,29,10118,0
"797",19,15,"Iowa","Boone County",0.161550989172499,208.14,43,8645,0
"798",19,17,"Iowa","Bremer County",0.125184868544,134.67,18,5116,0
"799",19,19,"Iowa","Buchanan County",0.162510501965,132.39,31,7524,0
"800",19,21,"Iowa","Buena Vista County",0.165200084816,149.7,17,4028,0
"801",19,23,"Iowa","Butler County",0.165619200797001,159.2,19,4409,0
"802",19,25,"Iowa","Calhoun County",0.1620254570305,128.63,19,4117,0
"803",19,27,"Iowa","Carroll County",0.160564083834001,142.3,22,7440,0
"804",19,29,"Iowa","Cass County",0.157366841148,203.39,27,8284,0
"805",19,31,"Iowa","Cedar County",0.163191714919001,97.81,26,8424,0
"806",19,33,"Iowa","Cerro Gordo County",0.164660582921,138.62,24,7446,0
"807",19,35,"Iowa","Cherokee County",0.164320411948501,143.02,15,3444,0
"808",19,37,"Iowa","Chickasaw County",0.144724097312499,110.42,15,3491,0
"809",19,39,"Iowa","Clarke County",0.119726927293501,74.2,16,3059,0
"810",19,41,"Iowa","Clay County",0.163947987837498,239.14,28,5931,0
"811",19,43,"Iowa","Clayton County",0.226114200024442,122.46,12,4914,0
"812",19,45,"Iowa","Clinton County",0.199567615088754,103.04,25,8349,0
"813",19,47,"Iowa","Crawford County",0.201348580487999,155.84,24,7077,0
"814",19,49,"Iowa","Dallas County",0.1657285501535,213.05,22,12978,0
"815",19,51,"Iowa","Davis County",0.139409843862011,84.37,18,3647,5.57537912578055e-05
"816",19,53,"Iowa","Decatur County",0.147279468082497,98.67,19,4158,5.27453979640276e-05
"817",19,55,"Iowa","Delaware County",0.164148025853,162.29,27,5941,0
"818",19,57,"Iowa","Des Moines County",0.118995341426868,101.2,19,6618,0
"819",19,59,"Iowa","Dickinson County",0.116144263194068,123.48,18,5510,0
"820",19,61,"Iowa","Dubuque County",0.174786597300398,181.99,26,9080,0
"821",19,63,"Iowa","Emmet County",0.11565356964744,124.26,13,4739,0
"822",19,65,"Iowa","Fayette County",0.208608199240499,138.57,23,5848,0
"823",19,67,"Iowa","Floyd County",0.143495350408501,150.81,15,3148,0
"824",19,69,"Iowa","Franklin County",0.165841362359,101.55,18,4766,0
"825",19,71,"Iowa","Fremont County",0.142682365818382,125.82,31,3359,0
"826",19,73,"Iowa","Greene County",0.160862787496,126.97,10,3945,0
"827",19,75,"Iowa","Grundy County",0.142155626096499,88.71,30,4657,0
"828",19,77,"Iowa","Guthrie County",0.166100419545,194.88,20,5850,0
"829",19,79,"Iowa","Hamilton County",0.163493341931499,153.47,21,5230,0
"830",19,81,"Iowa","Hancock County",0.164067921054001,85.32,26,3398,0
"831",19,83,"Iowa","Hardin County",0.161378720382,137.1,19,6502,0
"832",19,85,"Iowa","Harrison County",0.196442880665266,204.11,23,6773,0
"833",19,87,"Iowa","Henry County",0.120999945541,72.58,12,4334,0
"834",19,89,"Iowa","Howard County",0.136167811179909,84.29,41,3302,0
"835",19,91,"Iowa","Humboldt County",0.1241290022745,88.81,11,3123,0
"836",19,93,"Iowa","Ida County",0.122359552344,104.94,16,2783,0
"837",19,95,"Iowa","Iowa County",0.1645556960205,108.7,25,4394,0
"838",19,97,"Iowa","Jackson County",0.183325526556119,74.66,10,6325,0
"839",19,99,"Iowa","Jasper County",0.205293442261001,210.03,12,7192,0
"840",19,101,"Iowa","Jefferson County",0.121160318212,85.31,5,4107,0.000644288383480446
"841",19,103,"Iowa","Johnson County",0.174500498989,162.75,22,8279,0
"842",19,105,"Iowa","Jones County",0.162697302486499,112.59,15,8225,0
"843",19,107,"Iowa","Keokuk County",0.1615707769815,47.78,20,4168,0
"844",19,109,"Iowa","Kossuth County",0.279575791327424,194.13,30,6001,0
"845",19,111,"Iowa","Lee County",0.14855788848356,121.88,21,7093,0
"846",19,113,"Iowa","Linn County",0.2041598958745,245.16,42,20485,0
"847",19,115,"Iowa","Louisa County",0.116127605651411,57.66,12,2556,0
"848",19,117,"Iowa","Lucas County",0.120436296017,68.94,6,2970,0
"849",19,119,"Iowa","Lyon County",0.169065259925875,156.45,28,3839,0
"850",19,121,"Iowa","Madison County",0.1566280953945,153.49,12,5403,0
"851",19,123,"Iowa","Mahaska County",0.1597431866835,100.68,20,5677,0
"852",19,125,"Iowa","Marion County",0.158935002656501,146.03,17,8013,0
"853",19,127,"Iowa","Marshall County",0.1614055234035,130.15,29,7091,0
"854",19,129,"Iowa","Mills County",0.122186305655237,127.05,12,4019,0
"855",19,131,"Iowa","Mitchell County",0.134976009522853,98.94,13,3228,0
"856",19,133,"Iowa","Monona County",0.19686389233492,148.44,19,4817,0
"857",19,135,"Iowa","Monroe County",0.120453338514001,55.79,6,2325,0
"858",19,137,"Iowa","Montgomery County",0.1178738286585,104.55,20,3153,0
"859",19,139,"Iowa","Muscatine County",0.125414462731181,117.87,21,7143,0
"860",19,141,"Iowa","O'Brien County",0.1641012546815,176.36,24,5675,0
"861",19,143,"Iowa","Osceola County",0.11489552638554,105.31,19,2890,0
"862",19,145,"Iowa","Page County",0.147864713131129,122.07,45,4452,0
"863",19,147,"Iowa","Palo Alto County",0.163046978518501,121.5,19,3710,0
"864",19,149,"Iowa","Plymouth County",0.245959276595636,233.04,44,7017,0.00117294408966506
"865",19,151,"Iowa","Pocahontas County",0.164710655431999,124.36,33,3938,0
"866",19,153,"Iowa","Polk County",0.1656779642155,545.82,33,26925,0
"867",19,155,"Iowa","Pottawattamie County",0.267170715254612,235.07,35,6528,0
"868",19,157,"Iowa","Poweshiek County",0.16415917075,91.44,27,5828,0
"869",19,159,"Iowa","Ringgold County",0.148821054260564,106.09,22,4151,0
"870",19,161,"Iowa","Sac County",0.163748955598001,117.43,17,3553,0
"871",19,163,"Iowa","Scott County",0.13103382361781,155.34,35,14212,0
"872",19,165,"Iowa","Shelby County",0.165635748211,131.33,13,4110,0
"873",19,167,"Iowa","Sioux County",0.220119119832425,244.25,26,7226,0
"874",19,169,"Iowa","Story County",0.161534751808501,246.4,46,16141,0
"875",19,171,"Iowa","Tama County",0.203477543976999,97.37,39,5766,0
"876",19,173,"Iowa","Taylor County",0.147640395908899,148.46,34,5266,0
"877",19,175,"Iowa","Union County",0.1180667339175,106.57,23,5337,0
"878",19,177,"Iowa","Van Buren County",0.135490357547683,80.78,27,3791,0
"879",19,179,"Iowa","Wapello County",0.120915793235499,109.25,16,10436,0
"880",19,181,"Iowa","Warren County",0.159719957545999,285.96,27,9102,0
"881",19,183,"Iowa","Washington County",0.1590346217305,73.17,15,5198,0
"882",19,185,"Iowa","Wayne County",0.145595608860799,86.44,29,3571,0
"883",19,187,"Iowa","Webster County",0.203542901391001,205.51,31,8456,0
"884",19,189,"Iowa","Winnebago County",0.115457796794978,100.24,13,4470,0
"885",19,191,"Iowa","Winneshiek County",0.198217179110928,171.69,11,4506,0
"886",19,193,"Iowa","Woodbury County",0.248550841347071,347.66,41,11847,0.000736778037607714
"887",19,195,"Iowa","Worth County",0.115591681817489,94.03,24,3168,0
"888",19,197,"Iowa","Wright County",0.165772550928501,109.92,21,4634,0
"889",20,1,"Kansas","Allen County",0.134028455787501,166.67,14,4042,0.000111576011157601
"890",20,3,"Kansas","Anderson County",0.155531815944,148.58,24,3918,0.000386156296761114
"891",20,5,"Kansas","Atchison County",0.117693557132575,123.68,10,2669,0
"892",20,7,"Kansas","Barber County",0.298705927092147,383.92,18,7134,0.000991252199340817
"893",20,9,"Kansas","Barton County",0.240838372167001,471.1,52,13491,0.00221888868054253
"894",20,11,"Kansas","Bourbon County",0.169404640923617,164.97,14,5393,0
"895",20,13,"Kansas","Brown County",0.15588039707819,201.26,27,6400,0
"896",20,15,"Kansas","Butler County",0.383208328694998,811.17,33,24237,0.107057427899107
"897",20,17,"Kansas","Chase County",0.207453947655501,154.94,18,4058,0.443033854166667
"898",20,19,"Kansas","Chautauqua County",0.169394202187619,209.1,-4,7222,0.226728432829298
"899",20,21,"Kansas","Cherokee County",0.155278223252937,202.89,29,7275,0
"900",20,23,"Kansas","Cheyenne County",0.277871051783666,383,-1,10071,0
"901",20,25,"Kansas","Clark County",0.257058856382987,470.15,17,6136,0
"902",20,27,"Kansas","Clay County",0.1774175649275,298.03,18,6323,0
"903",20,29,"Kansas","Cloud County",0.1946744811315,414.83,22,10228,0
"904",20,31,"Kansas","Coffey County",0.174316933135501,222.49,14,5388,0.0919238062403034
"905",20,33,"Kansas","Comanche County",0.207582820267452,448.58,22,4903,0.00039211492531993
"906",20,35,"Kansas","Cowley County",0.297799090779599,687.96,31,19490,0.247543715643112
"907",20,37,"Kansas","Crawford County",0.157066591802847,204.02,35,7043,0
"908",20,39,"Kansas","Decatur County",0.243479870142477,326.4,18,6607,0
"909",20,41,"Kansas","Dickinson County",0.229026565021,406.57,23,8380,0.00099094932945762
"910",20,43,"Kansas","Doniphan County",0.10844207407165,86.59,11,2502,0
"911",20,45,"Kansas","Douglas County",0.127610961258001,368.81,41,11891,0
"912",20,47,"Kansas","Edwards County",0.1650271243385,305.88,35,5956,0
"913",20,49,"Kansas","Elk County",0.1716018823765,146.91,20,3194,0.249047619047619
"914",20,51,"Kansas","Ellis County",0.242193067193,448.29,42,10462,0
"915",20,53,"Kansas","Ellsworth County",0.193977225294999,358.01,22,7616,0.0663422230874051
"916",20,55,"Kansas","Finney County",0.346319508761501,610.95,46,21366,0
"917",20,57,"Kansas","Ford County",0.290760055542,871.35,32,19651,0
"918",20,59,"Kansas","Franklin County",0.154489666881,229.03,11,7387,0.00121992875616064
"919",20,61,"Kansas","Geary County",0.108949027167001,162.2,8,6385,0.0831531217300314
"920",20,63,"Kansas","Gove County",0.2882445903305,386.47,10,5964,0
"921",20,65,"Kansas","Graham County",0.243231636250999,373.91,26,8827,0
"922",20,67,"Kansas","Grant County",0.151926129829001,254.36,16,5787,0
"923",20,69,"Kansas","Gray County",0.2301244157475,454.27,11,9957,0
"924",20,71,"Kansas","Greeley County",0.208172884150148,299.32,6,4517,0
"925",20,73,"Kansas","Greenwood County",0.305677951892999,219.96,12,7401,0.570846150090328
"926",20,75,"Kansas","Hamilton County",0.26505580696414,351.49,3,6168,0
"927",20,77,"Kansas","Harper County",0.211020588026544,391.41,35,9518,0
"928",20,79,"Kansas","Harvey County",0.1437302885845,280.87,25,6801,0
"929",20,81,"Kansas","Haskell County",0.152623312608,236.87,21,4944,0
"930",20,83,"Kansas","Hodgeman County",0.228831664876499,344.26,38,7762,0
"931",20,85,"Kansas","Jackson County",0.178260123277999,235.54,12,4552,0.000298966430340822
"932",20,87,"Kansas","Jefferson County",0.150416184501,399.4,33,10545,0
"933",20,89,"Kansas","Jewell County",0.249005323148439,349.24,29,5727,0.000276999784555723
"934",20,91,"Kansas","Johnson County",0.129011938865712,510.29,18,14107,0
"935",20,93,"Kansas","Kearny County",0.231364451237497,384.81,17,7081,0
"936",20,95,"Kansas","Kingman County",0.2289155093405,423.23,19,9867,3.2464370353537e-05
"937",20,97,"Kansas","Kiowa County",0.190876470407,382.79,30,4867,0.00992990654205607
"938",20,99,"Kansas","Labette County",0.171687814515868,218.71,25,8073,0.000516240051624005
"939",20,101,"Kansas","Lane County",0.191846546098,283.72,15,4855,0
"940",20,103,"Kansas","Leavenworth County",0.12659525648188,334.43,33,8840,0
"941",20,105,"Kansas","Lincoln County",0.1941386477515,314.22,9,9011,0
"942",20,107,"Kansas","Linn County",0.161555309216132,122.79,15,2598,0
"943",20,109,"Kansas","Logan County",0.288651360861502,411.24,7,6594,0
"944",20,111,"Kansas","Lyon County",0.228680414353998,334.91,36,11810,0.343781863631879
"945",20,113,"Kansas","McPherson County",0.240521165036499,371.55,6,14021,0.00015625976623539
"946",20,115,"Kansas","Marion County",0.254573324177501,285.91,22,7538,0.0110120453471894
"947",20,117,"Kansas","Marshall County",0.246401855836705,302.03,20,5970,0.00392095845651159
"948",20,119,"Kansas","Meade County",0.257638855224713,480.89,21,6575,2.87372837519398e-05
"949",20,121,"Kansas","Miami County",0.157988911326117,158.46,16,4972,0
"950",20,123,"Kansas","Mitchell County",0.194767293032,284.7,44,6797,0
"951",20,125,"Kansas","Montgomery County",0.171251428634082,298.77,19,10086,0.00623160810109053
"952",20,127,"Kansas","Morris County",0.188461610990999,280.81,15,5236,0.165618868377848
"953",20,129,"Kansas","Morton County",0.191790919916686,279.97,4,5294,0
"954",20,131,"Kansas","Nemaha County",0.195854890017619,246.26,22,6505,0.000272384139460679
"955",20,133,"Kansas","Neosho County",0.152583372614501,181.29,25,9361,9.73330737784699e-05
"956",20,135,"Kansas","Ness County",0.287541831039,405.73,32,7730,0
"957",20,137,"Kansas","Norton County",0.239984148919246,304.56,21,7290,0
"958",20,139,"Kansas","Osage County",0.192925638823065,461.58,21,9654,0.0774537472561932
"959",20,141,"Kansas","Osborne County",0.242021407643499,332.88,1,6244,0
"960",20,143,"Kansas","Ottawa County",0.194627753847499,342.66,21,7908,0
"961",20,145,"Kansas","Pawnee County",0.200978388359002,377.51,31,8021,0
"962",20,147,"Kansas","Phillips County",0.243602351667823,324.97,17,5813,6.29306818539379e-05
"963",20,149,"Kansas","Pottawatomie County",0.233360605620501,399.6,9,9468,0.178481468154012
"964",20,151,"Kansas","Pratt County",0.1945556033395,546.45,3,10715,0.000688547165480835
"965",20,153,"Kansas","Rawlins County",0.291374971754329,405.56,32,8695,0
"966",20,155,"Kansas","Reno County",0.337710266947998,749.39,44,20315,0.00705877146397592
"967",20,157,"Kansas","Republic County",0.196274148769901,354.6,29,6438,0.000195381188699152
"968",20,159,"Kansas","Rice County",0.1943546400595,294.54,27,8444,0.0160417471975261
"969",20,161,"Kansas","Riley County",0.168228442167,294.08,-13,9284,0.0660599474780404
"970",20,163,"Kansas","Rooks County",0.242295454651501,330.11,35,4667,0
"971",20,165,"Kansas","Rush County",0.192040606469,430.44,9,5468,0
"972",20,167,"Kansas","Russell County",0.241942645495001,505.68,30,19305,0
"973",20,169,"Kansas","Saline County",0.193682509188501,313.1,9,9712,7.80305099293824e-05
"974",20,171,"Kansas","Scott County",0.1919295619055,409.34,13,6366,0
"975",20,173,"Kansas","Sedgwick County",0.266945604396002,1277.83,64,36573,2.788311398617e-05
"976",20,175,"Kansas","Seward County",0.16827642321647,375.75,28,6945,0
"977",20,177,"Kansas","Shawnee County",0.149758739771434,626.36,47,19061,0.0023237017579309
"978",20,179,"Kansas","Sheridan County",0.242577308431502,291.17,19,4842,0
"979",20,181,"Kansas","Sherman County",0.28587844102018,612.42,37,21686,0
"980",20,183,"Kansas","Smith County",0.244229702694227,270.32,31,5569,9.41442289587648e-05
"981",20,185,"Kansas","Stafford County",0.211253595602,387.73,37,6894,0.00849948648935793
"982",20,187,"Kansas","Stanton County",0.179674137692751,349.07,11,4825,0
"983",20,189,"Kansas","Stevens County",0.191262037723264,270.55,20,4208,0
"984",20,191,"Kansas","Sumner County",0.311613635914595,572.94,62,17947,0
"985",20,193,"Kansas","Thomas County",0.290906733261498,396.28,18,9814,0
"986",20,195,"Kansas","Trego County",0.242043928805499,341.35,36,4360,0
"987",20,197,"Kansas","Wabaunsee County",0.215241956425501,284.13,23,7631,0.418938407963699
"988",20,199,"Kansas","Wallace County",0.245813988507446,318.67,10,5620,0
"989",20,201,"Kansas","Washington County",0.244666749496726,350.91,20,5192,0.000626703851095165
"990",20,203,"Kansas","Wichita County",0.192136307764999,280.15,14,3018,0
"991",20,205,"Kansas","Wilson County",0.1519337024895,188.83,9,4530,0.00366282477046298
"992",20,207,"Kansas","Woodson County",0.134013311824,129.44,9,3229,0.172346368715084
"993",20,209,"Kansas","Wyandotte County",0.0421099191490837,163.06,8,4656,0
"994",21,1,"Kentucky","Adair County",0.108257927609499,46.65,17,3852,0.000136500136500137
"995",21,3,"Kentucky","Allen County",0.0920057411673675,36.02,5,4159,7.99296618975302e-05
"996",21,5,"Kentucky","Anderson County",0.0542697623055002,38.76,11,2585,0
"997",21,7,"Kentucky","Ballard County",0.0717800438535824,45.66,14,4178,0
"998",21,9,"Kentucky","Barren County",0.131040239705,59.52,15,6785,0.000168890390136801
"999",21,11,"Kentucky","Bath County",0.0755842363150002,44.9,5,4004,0.00466177345764729
"1000",21,13,"Kentucky","Bell County",0.0943586102593532,52.42,5,4118,0.0695862230187797
"1001",21,15,"Kentucky","Boone County",0.0691262886456469,60.41,22,5024,0.000109469074986316
"1002",21,17,"Kentucky","Bourbon County",0.0776819974809997,19.39,2,3518,0
"1003",21,19,"Kentucky","Boyd County",0.0432347423994131,47.8,4,2608,0.00626086956521739
"1004",21,21,"Kentucky","Boyle County",0.0483552349020001,37.52,5,2239,0
"1005",21,23,"Kentucky","Bracken County",0.0560243311067352,12.88,3,2676,0
"1006",21,25,"Kentucky","Breathitt County",0.130731928726,57.19,1,7711,0.0751349815288434
"1007",21,27,"Kentucky","Breckinridge County",0.155102716543495,67.52,15,5154,4.80399692544197e-05
"1008",21,29,"Kentucky","Bullitt County",0.0797436788320002,47.78,6,4746,9.38174312787316e-05
"1009",21,31,"Kentucky","Butler County",0.113460119161,25.52,6,3126,0.000391236306729264
"1010",21,33,"Kentucky","Caldwell County",0.0914040872980008,35.75,8,1969,0
"1011",21,35,"Kentucky","Calloway County",0.107197414848688,80.59,26,5403,0
"1012",21,37,"Kentucky","Campbell County",0.0429784437256854,39.67,6,3160,0
