"","state_fips","county_fips","CensusRace...STNAME","CensusRace...CTYNAME","land_area","CensusRace...TOT_POP","CensusRace...H","poverty_pct_2014...PCTPOVALL_2014","hail...total_intensity","tornado...total_intensity","wind...total_intensity","natural_amenities...Scale","highfirerisk","PercUnempl","PercMino"
"1756",32,17,"Nevada","Lincoln County",2.81253211747274,5184,401,15.1,9.75,1,554,3.86,0.535755959326555,0.109375,0.0814043209876543
"1757",32,19,"Nevada","Lyon County",0.545466574442156,51789,8206,13.7,10.25,0,1101,5.7,0.208916630753618,0.0138832570623105,0.0991523296452915
"1758",32,21,"Nevada","Mineral County",1.02031225308071,4500,488,19,2.5,NA,238,5.71,0.193497423479558,0.139777777777778,0.284
"1759",32,23,"Nevada","Nye County",4.83772042142109,42282,6073,16.8,4.88,0,2146,4.97,0.157702356331529,0.00664585402771865,0.0992857480724658
"1760",32,27,"Nevada","Pershing County",1.667925089047,6698,1562,18.5,1,NA,845,4.23,0.418428792785102,0.0943565243356226,0.126306360107495
"1761",32,29,"Nevada","Storey County",0.071476940449,3912,305,8.4,5,NA,50,5.11,0.200064054659976,0.153629856850716,0.0815439672801636
"1762",32,31,"Nevada","Washoe County",1.80424320798063,440078,103606,15.4,33.23,2,3078,6.77,0.29470567731441,0.0013270374797195,0.14673080681152
"1763",32,33,"Nevada","White Pine County",2.41095887217965,10034,1494,13.7,6.75,1,1138,3.04,0.614642758830174,0.10075742475583,0.131752043053618
"1764",32,510,"Nevada","Carson City",0.042434990722537,54522,12458,19.3,5.13,0,262,7.29,0.284513590844063,0.0125087120795275,0.104544954330362
"1765",33,1,"New Hampshire","Belknap County",0.135130897569501,60305,985,10,48.07,6,4479,0.8,0,0.00298482712876213,0.0359008374098333
"1766",33,3,"New Hampshire","Carroll County",0.28782032056085,47399,673,10.7,50.33,6,4755,0.93,0,0.000506339796198232,0.0272579590286715
"1767",33,5,"New Hampshire","Cheshire County",0.208168493888708,76115,1263,11.8,56.03,16,7494,0.26,0.000347423277359583,0.00441437298824148,0.0408066741115417
"1768",33,7,"New Hampshire","Coos County",0.538203343886248,31653,543,14.9,35.53,2,4443,-0.09,0,0.0628376457207848,0.031466211733485
"1769",33,9,"New Hampshire","Grafton County",0.508045351248143,89658,1958,11.6,96.71,11,10823,0.32,0,0.0037810345981396,0.0694305025764572
"1770",33,11,"New Hampshire","Hillsborough County",0.254733016239532,405184,24148,8.7,70.3,23,4149,0.07,0.00381667350093051,0.00107111830674459,0.0860843468646343
"1771",33,13,"New Hampshire","Merrimack County",0.274798268737501,147171,2815,9.5,64.12,5,5399,0.02,0.00220763547523033,0.00698507178724069,0.0496633168219282
"1772",33,15,"New Hampshire","Rockingham County",0.207674831606317,300621,7798,6.1,139.54,15,6086,0.34,0.000154960678727773,0.00620715119702216,0.0445610918731559
"1773",33,17,"New Hampshire","Strafford County",0.110250059833802,125604,2735,11.8,60.55,7,3120,-0.1,7.32976618045884e-05,0.00660010827680647,0.0660806980669405
"1774",33,19,"New Hampshire","Sullivan County",0.158742022994514,43103,626,10.4,33.9,4,3581,-0.17,0,0.0448460663990905,0.0331763450339884
"1775",34,1,"New Jersey","Atlantic County",0.165498347062726,275209,50884,15.1,48.53,7,4853,-0.04,0.33799050122193,0.00188220588716212,0.287185375478273
"1776",34,3,"New Jersey","Bergen County",0.0683392764729907,933572,172632,7.6,38.16,10,10074,1.2,0.200639123487788,0.00100795653682844,0.256008106498481
"1777",34,5,"New Jersey","Burlington County",0.223475049080625,449722,33941,7.2,83.68,13,12182,-1.3,0.404968901412322,0.0012007417915957,0.255746883630332
"1778",34,7,"New Jersey","Camden County",0.061901979534759,511038,79900,13,44.42,6,5678,-1.15,0.182864925095951,0.00124256904574611,0.298917105968636
"1779",34,9,"New Jersey","Cape May County",0.0771633224360637,95344,6926,13,24.77,6,3092,0.07,0.0998424576604963,0.0157220171169659,0.0835605806343346
"1780",34,11,"New Jersey","Cumberland County",0.135985318868431,157389,46065,19.5,34.27,7,5814,0.38,0.148789509078682,0.0103501515353678,0.27883143040492
"1781",34,13,"New Jersey","Essex County",0.0358200718939998,795723,176198,16.7,30.66,1,4609,-0.02,0.210377768128528,0.00126551576365142,0.502525376293007
"1782",34,15,"New Jersey","Gloucester County",0.0917299316859609,290951,16511,8.2,43.15,5,6611,-0.61,0.0521129113078336,0.00150540812714168,0.161236771827559
"1783",34,17,"New Jersey","Hudson County",0.0159959881152728,669115,288684,17.7,18.53,1,2602,0.49,0.0678952473326867,0.00135253282320677,0.342432915119225
"1784",34,19,"New Jersey","Hunterdon County",0.120494077099328,126067,7779,4.7,34.92,8,5875,0.83,0.0045662100456621,0.00820198783186718,0.0800050766655826
"1785",34,21,"New Jersey","Mercer County",0.0627807356817015,371537,61561,11.8,43.39,11,5487,-0.8,0.0413080895008606,0.00123810010846834,0.345478377658214
"1786",34,23,"New Jersey","Middlesex County",0.0872311918125638,836297,166251,8.3,31.91,2,4208,-0.57,0.0951494191717655,0.00112758983949482,0.379379574481315
"1787",34,25,"New Jersey","Monmouth County",0.133464694010015,629279,66047,8.2,43.53,5,5853,0.64,0.119956064284888,0.00101226959742817,0.152512637478765
"1788",34,27,"New Jersey","Morris County",0.133226715771,499727,64064,5,46.54,11,5608,1.3,0.0999298327680973,0.000996544113085745,0.158192373035677
"1789",34,29,"New Jersey","Ocean County",0.206439404506464,586301,52274,11.9,63.03,11,7633,0.66,0.399219330855019,0.00108135582235064,0.0708168671040984
"1790",34,31,"New Jersey","Passaic County",0.0549209100913151,508856,201466,18.2,26.79,2,4712,1.3,0.129256526674234,0.00168810036631188,0.246175735375037
"1791",34,33,"New Jersey","Salem County",0.0946544191422429,64715,5170,13.1,19.26,5,3926,-0.2,0.0266279351246672,0.012207370779572,0.183635942208143
"1792",34,35,"New Jersey","Somerset County",0.0839354321669998,332568,47367,5,28.9,7,5202,-1.44,0.0464836891230016,0.0056589930480383,0.287757691660051
"1793",34,37,"New Jersey","Sussex County",0.148582795096694,144909,10549,6.2,41.53,2,5601,1.3,0.103288608260984,0.00912986771008012,0.0584642775811026
"1794",34,39,"New Jersey","Union County",0.02898876690503,552939,165966,11.1,22.53,5,3339,0.14,0.103429796355841,0.00112489804481145,0.316181350926594
"1795",34,41,"New Jersey","Warren County",0.100345283627762,106917,8937,8.3,28.52,4,5322,0.95,0.0127279782693054,0.010119999625878,0.0913792942188801
"1796",35,1,"New Mexico","Bernalillo County",0.298641736561499,675551,330853,18.7,102.99,3,3675,3.77,0.121117113640749,0.000941453717039868,0.150900524164719
"1797",35,3,"New Mexico","Catron County",1.74995753235049,3556,704,22.2,3.63,NA,52,6.24,0.238948475630805,0.571991001124859,0.0700224971878515
"1798",35,5,"New Mexico","Chaves County",1.524504167569,65878,36177,23.4,273.2,12,4427,3.87,0.0607012471970497,0.00452351316069097,0.0786757339324205
"1799",35,6,"New Mexico","Cibola County",1.16026029937082,27349,10328,28.8,22.89,NA,257,3.04,0.00415842934078669,0.0654868550952503,0.460016819627774
"1800",35,7,"New Mexico","Colfax County",0.983109146836079,12680,6214,20.5,237.4,7,768,3.7,0.129948017805395,0.0971608832807571,0.0636435331230284
"1801",35,9,"New Mexico","Curry County",0.358185463810542,50969,20252,19.2,305.15,17,6346,0.94,0.000319923218427577,0.000725931448527536,0.139123781121858
"1802",35,11,"New Mexico","De Baca County",0.592140937548502,1825,745,20.6,104.73,3,1318,3.43,0.0242081393385279,0.677260273972603,0.063013698630137
"1803",35,13,"New Mexico","Doña Ana County",0.946642963341303,213676,142732,27.9,77.19,3,3462,4.77,0.000848370391135636,0.00762837192759131,0.0793303880641719
"1804",35,15,"New Mexico","Eddy County",1.0426610189137,56395,26161,14.1,544.67,13,6987,4.97,0.0219977733961075,0.00248248958240979,0.0688181576380885
"1805",35,17,"New Mexico","Grant County",0.988671661352657,29096,14426,19.1,41.78,6,896,6.45,0.303318577792912,0.0652323343414902,0.0660571899917514
"1806",35,19,"New Mexico","Guadalupe County",0.774205195304001,4468,3548,25.8,124.8,3,634,2.66,0.0498663300163375,0.112802148612355,0.0772157564905998
"1807",35,21,"New Mexico","Harding County",0.5492799315215,683,294,14.8,105.1,5,394,1.28,0.0924462098642833,0.77891654465593,0.04099560761347
"1808",35,23,"New Mexico","Hidalgo County",0.850945180735292,4560,2609,24.5,17.39,1,427,3.37,0.0181849373820553,0.120394736842105,0.0429824561403509
"1809",35,25,"New Mexico","Lea County",1.09563119767645,69999,38969,16.6,492.36,38,6990,1.79,0.112429863441879,0.00231431877598251,0.0857012243032043
"1810",35,27,"New Mexico","Lincoln County",1.2174479876475,19706,6206,20.1,98.04,7,938,4.26,0.13151593187949,0.0778950573429412,0.0700294326601035
"1811",35,28,"New Mexico","Los Alamos County",0.0282497442459997,17682,2945,4.2,30.88,NA,50,3.04,0.540164778578784,0.0670173057346454,0.110055423594616
"1812",35,29,"New Mexico","Luna County",0.734445054211064,24673,16004,30.6,23.51,2,1975,2.87,0.0119410352061205,0.0160094029911239,0.0649292749159
"1813",35,31,"New Mexico","McKinley County",1.40494215264297,74098,10347,35.8,6.89,NA,957,3.39,0.0313154663006574,0.00982482658101433,0.813503738292532
"1814",35,33,"New Mexico","Mora County",0.5006817573375,4592,3702,24.2,112.57,1,156,5.22,0.204352572967465,0.19969512195122,0.0633710801393728
"1815",35,35,"New Mexico","Otero County",1.64897264732344,65082,23737,20.2,94.91,6,2286,4,0.150561291884522,0.00411788205648259,0.161288835622753
"1816",35,37,"New Mexico","Quay County",0.737840644672634,8501,3802,23.9,304.7,24,5628,1.66,0.081495301541407,0.103987766145159,0.0796376896835666
"1817",35,39,"New Mexico","Rio Arriba County",1.53625329240218,39777,28461,24.1,24.89,2,544,5.23,0.189566197075518,0.00515373205621339,0.216381325891847
"1818",35,41,"New Mexico","Roosevelt County",0.620626806741259,19536,7805,24,263.01,17,3160,1.44,0.0820301751811428,0.0706900081900082,0.0877354627354627
"1819",35,43,"New Mexico","Sandoval County",0.958242126412999,137608,51467,12.6,42.78,1,810,3.66,0.150752170158615,0.00922911458636126,0.208214638683797
"1820",35,45,"New Mexico","San Juan County",1.44308192723057,123785,24192,21,18.76,3,886,2.83,0.0606727412248383,0.00867633396615099,0.430334854788545
"1821",35,47,"New Mexico","San Miguel County",1.218071602888,28239,21805,25.5,217.74,6,943,3.73,0.208372712304666,0.0688763766422324,0.0803498707461312
"1822",35,49,"New Mexico","Santa Fe County",0.491776523985499,148164,75949,14.2,77.35,4,1306,3.02,0.265985332665744,0.00751194622175427,0.0896236602683513
"1823",35,51,"New Mexico","Sierra County",1.0603656882365,11325,3325,23.8,36.01,1,885,6.72,0.124223561221575,0.104105960264901,0.0665783664459161
"1824",35,53,"New Mexico","Socorro County",1.68011207654599,17310,8526,31,33.39,2,591,3.13,0.0324383840094859,0.0809358752166378,0.185210860774119
"1825",35,55,"New Mexico","Taos County",0.574864503905361,33084,18570,19.2,10.64,0,183,4.16,0.222005158456549,0.00716358360536815,0.119574416636441
"1826",35,57,"New Mexico","Torrance County",0.8519780767625,15611,6443,27.6,101.18,0,1037,4.02,0.0778705074707228,0.0921785920184485,0.0958298635577477
"1827",35,59,"New Mexico","Union County",0.997771899138361,4297,1761,19.4,307.66,16,2758,0.99,0.0773814772359874,0.449150570165232,0.0779613683965557
"1828",35,61,"New Mexico","Valencia County",0.2723561670385,75817,45092,24.5,24.38,3,740,3.04,0.0127499275572298,0.00935146471108063,0.104092749647177
"1829",36,1,"New York","Albany County",0.151511499473499,308171,17629,13.5,158.23,2,6262,0.3,0,0.00573707454627463,0.224411122396332
"1830",36,3,"New York","Allegany County",0.292256830789753,47736,740,18.3,24.38,7,4593,-0.9,0,0.00515334338863751,0.0421065862242333
"1831",36,5,"New York","Bronx County",0.0133453296808934,1438159,788575,31.5,8.75,1,1306,1.04,0.104009296920395,0.00111183812081974,0.545076726565004
"1832",36,7,"New York","Broome County",0.201837595529619,197349,7667,17.2,187.08,3,10447,-0.84,0,0.00758554641776751,0.127292258891608
"1833",36,9,"New York","Cattaraugus County",0.373684153904156,78600,1534,16.2,55.9,16,6808,-0.32,0,0.00987277353689568,0.0759923664122137
"1834",36,11,"New York","Cayuga County",0.20997882345904,78823,2207,12.7,77.32,7,5791,-1.44,0,0.00900752318485721,0.0731258642781929
"1835",36,13,"New York","Chautauqua County",0.306418956348418,132053,9266,19.3,60.29,38,7051,-0.26,0,0.0084814430569544,0.0608922175187235
"1836",36,15,"New York","Chemung County",0.115868300571834,87770,2576,18.2,62.53,9,3921,-1.13,0,0.00851088071094907,0.114993733621967
"1837",36,17,"New York","Chenango County",0.254877177379999,49426,1062,16.7,109.35,13,6640,-1.41,0,0.00485574394043621,0.0330595233278032
"1838",36,19,"New York","Clinton County",0.328843176286617,81632,2273,16.6,77.18,0,4372,-0.34,0,0.00916307330458644,0.0782413759310075
"1839",36,21,"New York","Columbia County",0.183246505901301,62122,2770,11.6,94.42,15,9042,-0.33,0.000173611111111111,0.00421750748527092,0.0940407585074531
"1840",36,23,"New York","Cortland County",0.142470385557,49024,1299,13.8,47.97,4,4204,-1.55,0,0.00560949738903394,0.0517705613577023
"1841",36,25,"New York","Delaware County",0.414299541041974,46581,1728,14.4,91.71,5,5744,0.35,0,0.00382130053025912,0.0459629462656448
"1842",36,27,"New York","Dutchess County",0.231451786248467,296579,34356,10.2,146.85,7,8955,-0.07,0.00112501278423618,0.00594108146564659,0.178522417298595
"1843",36,29,"New York","Erie County",0.300269804617612,922835,47137,15.2,97.42,17,7576,-0.7,0,0.00105435966342846,0.196994045522764
"1844",36,31,"New York","Essex County",0.558011011062366,38679,1193,12,57.95,3,4423,-0.26,0,0.00315416634349389,0.0574989012125443
"1845",36,33,"New York","Franklin County",0.498541732442854,51262,1710,18.5,35.82,1,4559,-0.63,0,0.00516952128282158,0.16142561741641
"1846",36,35,"New York","Fulton County",0.152621908597501,54105,1513,17.8,65.56,4,2812,-0.24,0,0.00665372886054893,0.0436928195176047
"1847",36,37,"New York","Genesee County",0.1416290700045,59162,1796,12,25.26,2,2639,-2.94,0,0.00537507183665191,0.0686082282546229
"1848",36,39,"New York","Greene County",0.186007921838501,47967,2628,11.1,56.03,9,3613,0.31,0,0.00464902954114287,0.095857568745179
"1849",36,41,"New York","Hamilton County",0.5224944274655,4715,66,11.4,25.14,3,1713,0.24,0,0.129162248144221,0.031813361611877
"1850",36,43,"New York","Herkimer County",0.419705059171,63744,1316,16.5,83.06,3,9149,-1.59,0,0.0064476656626506,0.034199297188755
"1851",36,45,"New York","Jefferson County",0.391538237458381,119103,8705,15.1,20.14,2,5247,-1.27,0,0.00914334651520113,0.120752625878441
"1852",36,47,"New York","Kings County",0.022770650251938,2621793,512181,23.4,5.63,0,1896,-0.17,0.0401633764465623,0.000770083679375145,0.507421066422864
"1853",36,49,"New York","Lewis County",0.3735407032645,27220,468,14.3,17.25,3,5205,-2.79,0,0.0739529757531227,0.0282512858192506
"1854",36,51,"New York","Livingston County",0.182275856558001,64586,2215,14.7,24.88,1,3469,-0.91,0,0.00558944662930047,0.0629703031616759
"1855",36,53,"New York","Madison County",0.188817031363999,72369,1464,11.8,88.95,4,4113,-0.94,0,0.00947919689369758,0.0501457806519366
"1856",36,55,"New York","Monroe County",0.191058844535986,749857,60540,14.2,66.78,1,5931,-0.75,0,0.00116422197832387,0.226672552233292
"1857",36,57,"New York","Montgomery County",0.1171405541805,49779,6267,18.9,62.55,10,3382,-2.63,0,0.00638823600313385,0.0606279756523835
"1858",36,59,"New York","Nassau County",0.0870656685871935,1358627,219324,6.7,72.6,9,7213,0.76,0.160406815951468,0.000850122955012671,0.23904942268923
"1859",36,61,"New York","New York County",0.00886722787865668,1636268,423963,17.7,7.76,NA,1209,-0.31,0.0699912510936133,0.000952777906797664,0.353040577704875
"1860",36,63,"New York","Niagara County",0.152612810726624,213525,5646,13.4,61.54,2,5065,-0.52,0,0.00817234515864653,0.116660812551224
"1861",36,65,"New York","Oneida County",0.360987048457001,232871,12404,17.7,251.21,14,10675,-1.65,0,0.00693946433862525,0.129698416719987
"1862",36,67,"New York","Onondaga County",0.2303694865735,468196,21495,16.1,185.9,2,6298,-2.26,0,0.00105724952797546,0.191389930712778
"1863",36,69,"New York","Ontario County",0.188977988468999,109707,4752,11.5,41.02,3,3464,-0.67,0,0.00764764326797743,0.0597956374707175
"1864",36,71,"New York","Orange County",0.233892946568771,376099,73074,13.4,73.3,10,10141,0.09,0.0185943478552729,0.00526191242199527,0.182071741748848
"1865",36,73,"New York","Orleans County",0.112771479291534,41984,1962,15.5,27,1,1868,-0.58,0,0.00516863567073171,0.0999428353658537
"1866",36,75,"New York","Oswego County",0.293192500480443,120913,2828,19.6,66.91,6,7407,-0.23,2.76380520700901e-05,0.0105861239072722,0.0367206173033503
"1867",36,77,"New York","Otsego County",0.288721179559,61128,2147,18.9,119.6,9,7243,-0.77,0,0.00551302185577804,0.0554574008637613
"1868",36,79,"New York","Putnam County",0.068711755467356,99487,12974,6.3,31.28,5,3614,0.37,0.00125728654703395,0.007619085910722,0.0771558093017178
"1869",36,81,"New York","Queens County",0.0345580639542406,2321580,650576,15.4,27.01,3,4868,0.01,0.0463233640656622,0.000777057004281567,0.509066239371463
"1870",36,83,"New York","Rensselaer County",0.189340014146908,159774,7144,13,117.37,9,8033,-0.49,0.000253871541000254,0.0079862806213777,0.125420907031182
"1871",36,85,"New York","Richmond County",0.0163110900804416,473279,85603,14.5,11.14,3,2456,0.23,0.0527315914489311,0.00122549278543946,0.22883119682048
"1872",36,87,"New York","Rockland County",0.0553922253986665,323866,55498,14.7,26.51,0,4026,0.77,0.111644318983769,0.00544978478753559,0.222971846380911
"1873",36,89,"New York","St. Lawrence County",0.826650982118839,111400,2406,18.9,54.32,7,6266,-2.11,0,0.00982046678635548,0.0620017953321364
"1874",36,91,"New York","Saratoga County",0.2416820654085,224921,6629,7.2,148.59,6,8789,0.11,0,0.00655785809239689,0.0608035710316067
"1875",36,93,"New York","Schenectady County",0.0597056021319997,155735,10333,13.2,61.32,6,3342,-2.06,0,0.00807140334542653,0.201862137605548
"1876",36,95,"New York","Schoharie County",0.177907901503,31566,972,15.9,30.39,2,3451,-0.3,0,0.0651650510042451,0.0392510929481087
"1877",36,97,"New York","Schuyler County",0.0969303884504996,18479,316,15.4,32.65,10,1996,-0.03,0,0.0868012338329996,0.0331186752529899
"1878",36,99,"New York","Seneca County",0.111253686434499,34884,1088,14.2,43.04,1,1958,-1.08,0,0.0560715514275886,0.0804666895998165
"1879",36,101,"New York","Steuben County",0.396839432741998,98394,1570,16.6,119.32,7,6394,-0.76,0,0.0104071386466654,0.0491086854889526
"1880",36,103,"New York","Suffolk County",0.319013732885616,1502968,273623,7.7,83.19,14,8083,1.52,0.000463810569998779,0.0008875771140836,0.148107611073556
"1881",36,105,"New York","Sullivan County",0.279294221317262,75943,11329,16.3,108.23,10,4873,0.14,0,0.00927011047759504,0.14779505681893
"1882",36,107,"New York","Tioga County",0.147513025346625,49870,839,11.4,80.81,8,4009,-1.05,0,0.00507319029476639,0.0316422699017445
"1883",36,109,"New York","Tompkins County",0.139313173958,104691,4970,18.7,99.1,3,4321,-0.28,0,0.00703976464070455,0.184810537677546
"1884",36,111,"New York","Ulster County",0.3260911486245,180445,17614,13.7,92.96,12,6689,0.7,0,0.00803568954529081,0.118989165673751
"1885",36,113,"New York","Warren County",0.268792598783498,64973,1421,13.3,59.55,1,3772,0,0,0.0103735397780617,0.0381543102519508
"1886",36,115,"New York","Washington County",0.243077267586864,62372,1578,14.6,64.15,4,4634,-0.64,0.00013304506901713,0.00549926248957866,0.0536939652408132
"1887",36,117,"New York","Wayne County",0.175538734537196,92051,3710,12.9,60.17,4,4816,-0.51,0,0.00889724174642318,0.0626500526881837
"1888",36,119,"New York","Westchester County",0.132587821317535,972634,230248,10.4,65.5,4,8833,0.8,0.0417748406891669,0.00094794136334942,0.255632642905759
"1889",36,121,"New York","Wyoming County",0.1696942738395,41188,1325,12.3,26.02,4,2690,-2.69,0,0.00274351752937749,0.0799019131785957
"1890",36,123,"New York","Yates County",0.106803768788501,25208,549,14.5,32.79,3,1816,-0.03,0,0.0671612186607426,0.0278483021263091
"1891",37,1,"North Carolina","Alamance County",0.112581300484999,155792,18879,17.9,84.51,4,5138,-0.96,0.0150945840891423,0.00815831364896785,0.244505494505494
"1892",37,3,"North Carolina","Alexander County",0.0681888911150006,37392,1628,16.4,48.65,4,3832,1.17,0.0610654425109427,0.0542629439452289,0.0881204535729568
"1893",37,5,"North Carolina","Alleghany County",0.0616294206517014,10879,1031,20.5,37.68,4,1303,1.47,0,0.0929313356006986,0.0464197076937218
"1894",37,7,"North Carolina","Anson County",0.13729963988132,25765,902,25,64.42,4,5209,0.06,0.366691130215978,0.0710653987968174,0.51853289346012
"1895",37,9,"North Carolina","Ashe County",0.111762183628496,27126,1444,20.9,67.34,NA,1644,2.28,0,0.0706333407063334,0.0279805352798054
"1896",37,11,"North Carolina","Avery County",0.0640763469110898,17773,837,19.8,52.29,2,1948,1.95,0.0235655737704918,0.0801777977831542,0.063917177741518
"1897",37,13,"North Carolina","Beaufort County",0.220306116852199,47585,3565,18.8,134.13,28,4810,0.02,0.0845931378993033,0.00493853104970054,0.282084690553746
"1898",37,15,"North Carolina","Bertie County",0.183813395122934,20106,332,27.7,48.4,26,1700,-0.3,3.96982929734021e-05,0.0844524022679797,0.638167711131006
"1899",37,17,"North Carolina","Bladen County",0.225837086880999,34657,2655,25.6,155.06,21,9611,-0.31,0.460052037060541,0.00502063075280607,0.393051908705312
"1900",37,19,"North Carolina","Brunswick County",0.225778134367884,118836,5660,15.7,117.84,9,4565,1.12,0.553765136226034,0.00917230468881484,0.145679760341984
"1901",37,21,"North Carolina","Buncombe County",0.17007204554,250539,16210,13.9,176.4,3,6229,2.18,0.0411408594815825,0.00596713485724777,0.104362993386259
"1902",37,23,"North Carolina","Burke County",0.132939643841001,89486,5231,20.5,157.99,6,6801,1.82,0.152900688298918,0.00842589902331091,0.13620007598954
"1903",37,25,"North Carolina","Cabarrus County",0.0936339834034989,192103,19190,12.2,115.7,7,6025,-1.08,0.127385090768637,0.00762091169841179,0.225759097983894
"1904",37,27,"North Carolina","Caldwell County",0.122702745170499,81484,4037,18.8,93.29,10,4305,1.51,0.0798409117891488,0.00948652496195572,0.0791566442491777
"1905",37,29,"North Carolina","Camden County",0.0640089319929336,10331,272,9.7,15.14,2,1066,0.42,0.00686184812442818,0.093408188945891,0.178491917529765
"1906",37,31,"North Carolina","Carteret County",0.143924882535143,68811,2975,14.7,73.32,32,5058,1.22,0.188779075571528,0.00544971007542399,0.102963189025011
"1907",37,33,"North Carolina","Caswell County",0.111377860115673,23082,831,19.9,45.78,3,5592,0.45,0.00072316087042272,0.0739537301793605,0.359760852612425
"1908",37,35,"North Carolina","Catawba County",0.106576018224,154534,13761,16.2,157.98,14,8419,1.32,0.115588835942818,0.00843180141586965,0.153137820803189
"1909",37,37,"North Carolina","Chatham County",0.183089522711,68698,8802,13.9,68.52,7,6139,0.41,0.202879010191537,0.00375556784768116,0.178142012867915
"1910",37,39,"North Carolina","Cherokee County",0.119551387987599,27141,767,21,52.64,9,4280,3,0.027972027972028,0.0677941122287314,0.0624147968018864
"1911",37,41,"North Carolina","Chowan County",0.045823729900005,14572,464,23.2,26.26,9,1833,0.51,0.00749362244897959,0.0941531704639034,0.367965962119133
"1912",37,43,"North Carolina","Clay County",0.0564446756341524,10581,322,18.5,20.26,3,2671,3.05,0.0191277735271614,0.0899725923825725,0.0321330687080616
"1913",37,45,"North Carolina","Cleveland County",0.12023089695165,97076,3029,21.1,135.35,19,8350,0.76,0.0803174221474089,0.010805966459269,0.238709876797561
"1914",37,47,"North Carolina","Columbus County",0.241734117582897,56953,2782,24.3,175.12,24,7463,-0.39,0.377225355023471,0.00684775165487332,0.360823837199094
"1915",37,49,"North Carolina","Craven County",0.187336972940679,104510,7425,16.4,184.4,14,6256,0.19,0.237868184265169,0.00789398143718304,0.277638503492489
"1916",37,51,"North Carolina","Cumberland County",0.168468901125,326328,35801,17.6,144.79,12,7868,-0.71,0.359799897383273,0.00607670809737442,0.467921845505136
"1917",37,53,"North Carolina","Currituck County",0.0760643766340463,24976,912,11.2,26.79,3,1202,0.88,0.00153875745335641,0.0727498398462524,0.0958920563741192
"1918",37,55,"North Carolina","Dare County",0.106956555498686,35104,2381,11,51.4,22,4676,1.63,0.402198995520565,0.00860300820419325,0.060306517775752
"1919",37,57,"North Carolina","Davidson County",0.146430012154499,164072,11151,16.9,94.08,11,5885,-0.09,0.0887961859356377,0.00799648934614072,0.131283826612707
"1920",37,59,"North Carolina","Davie County",0.0690210702544999,41434,2649,13.8,72.64,2,4191,-0.46,0.0724086974878615,0.0015928947241396,0.0955978182169233
"1921",37,61,"North Carolina","Duplin County",0.209973891328501,59882,12963,27.7,129.79,41,6157,-1.51,0.0569793736723087,0.00531044387295014,0.297935940683344
"1922",37,63,"North Carolina","Durham County",0.0771604343489997,294460,39332,16.6,104.94,8,5249,-0.26,0.0653896961690885,0.00597704272227128,0.469805746111526
"1923",37,65,"North Carolina","Edgecombe County",0.131013519343,54933,2288,25.9,68.31,4,4565,-2.13,0,0.0132160996122549,0.59898421713724
"1924",37,67,"North Carolina","Forsyth County",0.107010656903001,365298,46066,19.7,87.69,21,8236,-1.06,0.0670806605704927,0.00117985863596297,0.324797836287086
"1925",37,69,"North Carolina","Franklin County",0.128152793038001,62860,5044,15.4,57.53,6,4982,-1.43,0.0581739526411658,0.00548838689150493,0.301797645561565
"1926",37,71,"North Carolina","Gaston County",0.0934334968292689,211127,13522,16.7,153.6,14,7318,0.42,0.0921256188118812,0.00769205265077418,0.198487166492206
"1927",37,73,"North Carolina","Gates County",0.0900014743317435,11567,228,15.6,31.83,3,1623,-1,0,0.0982104262125011,0.362669663698452
"1928",37,75,"North Carolina","Graham County",0.0774356015633999,8644,279,20.6,31.51,2,3310,3.14,0.00382784053776492,0.158144377602962,0.102845904673762
"1929",37,77,"North Carolina","Granville County",0.139389737759584,58500,4444,15.9,90.43,9,3479,-0.94,0.0597375328083989,0.00471794871794872,0.353230769230769
"1930",37,79,"North Carolina","Greene County",0.0685261398525001,21093,3092,28.3,42.53,12,2630,-2.33,0.00464821466300444,0.0755700943440952,0.407623382164699
"1931",37,81,"North Carolina","Guilford County",0.1704138015645,512119,39139,17.3,172.63,13,8965,-0.85,0.000385208012326656,0.00112669125730543,0.416063454001902
"1932",37,83,"North Carolina","Halifax County",0.1899033581015,52970,1427,23.5,62.16,11,5808,-1.3,0.000269323996768112,0.0122899754578063,0.592448555786294
"1933",37,85,"North Carolina","Harnett County",0.154456543268499,126666,15060,20.5,124.44,20,5363,-0.52,0.376914071645984,0.00855004500023684,0.278930415423239
"1934",37,87,"North Carolina","Haywood County",0.142806606228736,59471,2179,15.2,56.18,2,2256,2.23,0.0328917313841937,0.00448958315817794,0.0347564359099393
"1935",37,89,"North Carolina","Henderson County",0.0963242465769181,111149,11037,12.9,121.37,3,4183,1.99,0.0565357759591561,0.0066487327821213,0.0701400822319589
"1936",37,91,"North Carolina","Hertford County",0.0932676881908991,24308,921,25.8,27.19,10,1256,-1.25,0,0.0706351818331414,0.637279907849268
"1937",37,93,"North Carolina","Hoke County",0.100339293687,51611,6443,19.5,50.27,9,3087,-1.26,0.531411359724613,0.00521206719497782,0.496444556393017
"1938",37,95,"North Carolina","Hyde County",0.181849770948249,5676,452,21.9,32.88,11,2556,1.48,0.202868525896414,0.113284002818887,0.320119802677942
"1939",37,97,"North Carolina","Iredell County",0.154278048842999,166675,12192,12.7,146.34,11,8656,1.32,0.0646058149945808,0.00788360581970901,0.169011549422529
