"state_fips","county_fips","STNAME","CTYNAME","land_area","hail_tot_intensity","tornado_tot_intensity","hurricane_tot_intensity","wind_tot_intensity","highfirerisk"
29,115,"Missouri","Linn County",0.169376906507502,115.8,11,NA,2799,0.000226541615694803
29,117,"Missouri","Livingston County",0.1466408949225,105.34,7,NA,2720,5.22930502536213e-05
29,119,"Missouri","McDonald County",0.140806276924173,141.96,18,34120.3703703704,4364,0.000365039632874426
29,121,"Missouri","Macon County",0.221429286023499,150.42,19,NA,3383,0
29,123,"Missouri","Madison County",0.131273027293,29.39,25,54000,2095,0
29,125,"Missouri","Maries County",0.1410954160705,89.43,8,42328.125,2853,5.30954656472337e-05
29,127,"Missouri","Marion County",0.120946278782599,93.97,4,NA,4270,0
29,129,"Missouri","Mercer County",0.12508904295609,83.58,13,NA,1729,0.000865854412765168
29,131,"Missouri","Miller County",0.159880733548002,156.6,22,11375,3599,0
29,133,"Missouri","Mississippi County",0.112223731770868,52.01,23,84000,2770,0
29,135,"Missouri","Moniteau County",0.112231121749,93.18,18,15625,4007,0.000335322915968077
29,137,"Missouri","Monroe County",0.1817243970335,66.4,14,NA,3062,0
29,139,"Missouri","Montgomery County",0.1454356941305,123.67,18,31250,3205,0
29,141,"Missouri","Morgan County",0.164045792504499,177.5,17,15625,5343,0.000182999359502242
29,143,"Missouri","New Madrid County",0.181771456356974,62.39,19,153875,2844,0
29,145,"Missouri","Newton County",0.164095461888144,265.58,49,35000,4842,0.000224335965541995
29,147,"Missouri","Nodaway County",0.24106467687227,218.49,27,31754.6296296296,5128,3.2114069173705e-05
29,149,"Missouri","Oregon County",0.206738615122275,106.06,22,130942.12962963,2463,3.55618776671408e-05
29,151,"Missouri","Osage County",0.163980736399499,89.42,9,51129.6296296296,2256,0
29,153,"Missouri","Ozark County",0.197119561728065,174.49,28,59484.375,4697,0.00212448751397689
29,155,"Missouri","Pemiscot County",0.133308404669443,73.78,24,112865.162037037,2710,0
29,157,"Missouri","Perry County",0.128136847036008,47.89,30,NA,2578,0
29,159,"Missouri","Pettis County",0.184156520437001,182.62,32,NA,6518,0.000204716672125778
29,161,"Missouri","Phelps County",0.178824759248,156.62,26,79912.037037037,4304,8.35282325425994e-05
29,163,"Missouri","Pike County",0.185303357120452,101.79,11,31250,4325,0
29,165,"Missouri","Platte County",0.11565238669417,252.3,24,3375,8348,0
29,167,"Missouri","Polk County",0.1697926690335,240.59,10,22375,7186,0.00218875853615829
29,169,"Missouri","Pulaski County",0.146177240715001,195.66,18,NA,4837,0
29,171,"Missouri","Putnam County",0.142939067263072,72.18,3,NA,1598,5.42034798634072e-05
29,173,"Missouri","Ralls County",0.131291603577275,65.3,10,NA,3108,0
29,175,"Missouri","Randolph County",0.132180858510001,80.29,9,NA,2848,0
29,177,"Missouri","Ray County",0.155325872505999,114.93,24,NA,3008,0
29,179,"Missouri","Reynolds County",0.214577295253499,56.28,10,79625,2211,6.90750846169787e-05
29,181,"Missouri","Ripley County",0.164854216419192,89.68,24,75620.3703703704,2185,4.45851353158857e-05
29,183,"Missouri","St. Charles County",0.159104416477482,271.01,31,NA,13051,0
29,185,"Missouri","St. Clair County",0.1865972549235,137.85,13,24000,3220,0.000441235459286001
29,186,"Missouri","Ste. Genevieve County",0.134437931281704,47.52,3,156712.962962963,2888,0
29,187,"Missouri","St. Francois County",0.120478665815001,88.43,21,1e+05,4384,0.00012389270891408
29,189,"Missouri","St. Louis County",0.140263695992508,555.4,51,93500,21598,0
29,195,"Missouri","Saline County",0.20692562152,144.94,17,NA,3406,0
29,197,"Missouri","Schuyler County",0.0847534248747505,32.13,11,NA,1097,0
29,199,"Missouri","Scotland County",0.120808513383217,73.66,7,NA,3644,0
29,201,"Missouri","Scott County",0.111738952990174,89.16,27,49375,4897,0
29,203,"Missouri","Shannon County",0.263744538116,119.07,8,174442.12962963,4086,2.80324054607126e-05
29,205,"Missouri","Shelby County",0.136831145947999,53.39,12,NA,2204,0
29,207,"Missouri","Stoddard County",0.216942482786501,101.69,27,123750,3958,0
29,209,"Missouri","Stone County",0.133495815707119,207.04,19,85875,4360,0.000770416024653313
29,211,"Missouri","Sullivan County",0.178509385696502,75.82,4,NA,1948,4.31890818001209e-05
29,213,"Missouri","Taney County",0.170074196137953,145.35,4,35000,5243,0.00389088236565648
29,215,"Missouri","Texas County",0.3104507168595,228.74,25,72125,4138,2.38669180648703e-05
29,217,"Missouri","Vernon County",0.221870372613679,194.01,12,NA,5660,0.000504472993879061
29,219,"Missouri","Warren County",0.117537019049001,96.92,8,3375,3844,0
29,221,"Missouri","Washington County",0.202444210823001,154.85,24,10416.087962963,3512,0.00014767231513272
29,223,"Missouri","Wayne County",0.203238866391,94.82,13,202233.796296296,2440,3.63596698541977e-05
29,225,"Missouri","Webster County",0.1562685659555,182.5,18,8000,6158,9.49667616334283e-05
29,227,"Missouri","Worth County",0.0733926259536487,60.54,5,NA,823,0
29,229,"Missouri","Wright County",0.179736929942001,182.83,13,50875,5407,0
29,510,"Missouri","St. Louis city",0.0177410759976576,83.67,5,NA,4051,0
30,1,"Montana","Beaverhead County",1.65077075994755,46.91,7,NA,2430,0.121346373399881
30,3,"Montana","Big Horn County",1.49326910684809,210.47,5,NA,5113,0.199226577013959
30,5,"Montana","Blaine County",1.33425871219057,82.4,1,NA,3871,0.0123916724773383
30,7,"Montana","Broadwater County",0.374919857591498,13.26,0,NA,1036,0.114208469647401
30,9,"Montana","Carbon County",0.6118476322934,81.16,3,NA,993,0.0997023403151369
30,11,"Montana","Carter County",0.998752162924674,271.07,9,NA,2686,0.0020173152895688
30,13,"Montana","Cascade County",0.835300853454003,213.55,9,NA,9275,0.0558952690427001
30,15,"Montana","Chouteau County",1.2448081493155,166.05,13,NA,4683,0.00735180203653367
30,17,"Montana","Custer County",1.14628483362,189.13,5,NA,8629,0.000779076238174736
30,19,"Montana","Daniels County",0.452048547060061,157.07,3,NA,2556,0.00134265292421909
30,21,"Montana","Dawson County",0.7337138732385,200.11,8,NA,7366,0.01082951485663
30,23,"Montana","Deer Lodge County",0.223275462021999,19.38,0,NA,494,0.127022715186508
30,25,"Montana","Fallon County",0.491021005822039,170.18,-2,NA,2570,0.000381606563632894
30,27,"Montana","Fergus County",1.339300653879,235.31,14,NA,4764,0.0216922967438911
30,29,"Montana","Flathead County",1.6500112439032,92.54,0,NA,1903,0.270977110034721
30,31,"Montana","Gallatin County",0.785332575847215,76.77,1,NA,3411,0.124218156935282
30,33,"Montana","Garfield County",1.4926780409155,283.29,0,NA,8895,0.00339099180703863
30,35,"Montana","Glacier County",0.961020964547963,66.63,3,NA,1257,0.074086807846344
30,37,"Montana","Golden Valley County",0.3561516613965,113.94,NA,NA,612,0.0101742794216221
30,39,"Montana","Granite County",0.525088977787999,20.63,0,NA,585,0.268110057172557
30,41,"Montana","Hill County",0.921322566175938,98.73,3,NA,5816,0.00635797936072353
30,43,"Montana","Jefferson County",0.500299671981001,40.89,NA,NA,1091,0.205264408390469
30,45,"Montana","Judith Basin County",0.573411840729499,143.29,11,NA,2118,0.0545096091621894
30,47,"Montana","Lake County",0.5127467348265,36.52,0,NA,1684,0.283470061612826
30,49,"Montana","Lewis and Clark County",1.073927884078,133.53,0,NA,3320,0.260362600487652
30,51,"Montana","Liberty County",0.456650306817942,50.89,2,NA,1567,0
30,53,"Montana","Lincoln County",1.15919337464461,16.75,NA,NA,1740,0.437442068896839
30,55,"Montana","McCone County",0.831632188808,241.84,6,NA,6205,0.00150068212824011
30,57,"Montana","Madison County",1.07040790705574,21.64,0,NA,907,0.0748814351233309
30,59,"Montana","Meagher County",0.728226289486499,48.51,1,NA,556,0.110312004230566
30,61,"Montana","Mineral County",0.375812090893186,10.75,NA,NA,795,0.569802207911683
30,63,"Montana","Missoula County",0.802626494913913,98.77,0,NA,3881,0.469927964734975
30,65,"Montana","Musselshell County",0.567983205404498,195.84,2,NA,1795,0.0708849717242209
30,67,"Montana","Park County",0.838591207066742,39.53,2,NA,5396,0.189214067737256
30,69,"Montana","Petroleum County",0.5137103332315,85.18,2,NA,2493,0.0355707294101818
30,71,"Montana","Phillips County",1.63508373664998,248.16,5,NA,6657,0.018445401072696
30,73,"Montana","Pondera County",0.514174975894,89.14,NA,NA,1519,0.0513489393835381
30,75,"Montana","Powder River County",0.981392410833256,313.16,14,NA,3459,0.0384979812034247
30,77,"Montana","Powell County",0.712565337944501,48.01,1,NA,821,0.304756043107298
30,79,"Montana","Prairie County",0.532406410647999,166.24,4,NA,3952,0.00187353629976581
30,81,"Montana","Ravalli County",0.722942578287683,69.66,2,NA,1339,0.558536900001173
30,83,"Montana","Richland County",0.653758237045597,176.58,6,NA,6753,0.022515226557794
30,85,"Montana","Roosevelt County",0.743839766935577,195.36,10,NA,9349,0.0130999180512832
30,87,"Montana","Rosebud County",1.518318427049,331.84,1,NA,6112,0.0461076704259108
30,89,"Montana","Sanders County",0.865455371234017,23.01,0,NA,974,0.481707932280001
30,91,"Montana","Sheridan County",0.540098977325712,161.99,5,NA,3831,0.0119609331177616
30,93,"Montana","Silver Bow County",0.215917051985501,38.02,NA,NA,895,0.175649249061326
30,95,"Montana","Stillwater County",0.539732536551996,140.91,0,NA,1920,0.0705742932435172
30,97,"Montana","Sweet Grass County",0.558240977889005,120.8,1,NA,1388,0.0537063909547131
30,99,"Montana","Teton County",0.713348637589501,92.39,3,NA,2233,0.0625537139349294
30,101,"Montana","Toole County",0.615137961392505,59,2,NA,1553,2.89557122381318e-05
30,103,"Montana","Treasure County",0.297103691544,94.78,1,NA,1929,0.0329692325288802
30,105,"Montana","Valley County",1.59098607342153,443.56,15,NA,19164,0.00326999115767697
30,107,"Montana","Wheatland County",0.433280634366499,96.05,0,NA,617,0.0128086389343212
30,109,"Montana","Wibaux County",0.272525291114328,116.43,6,NA,3172,0.00581762994814721
30,111,"Montana","Yellowstone County",0.795896379862502,354.18,11,NA,11096,0.0461770580985167
31,1,"Nebraska","Adams County",0.155298595561,398.04,42,NA,8638,0.00334281295215287
31,3,"Nebraska","Antelope County",0.24230493451,264.3,20,NA,4364,0.023281741867786
31,5,"Nebraska","Arthur County",0.200794198856501,156.12,7,NA,1683,0.0651458137347131
31,7,"Nebraska","Banner County",0.20854658832305,123.31,15,NA,735,0.0167131970119973
31,9,"Nebraska","Blaine County",0.200720530674499,227.79,4,NA,1196,0.0149747793190416
31,11,"Nebraska","Boone County",0.1925573825385,179.7,12,NA,2936,0.0079498422325124
31,13,"Nebraska","Box Butte County",0.304415884502001,310.58,16,NA,3756,0.01843005194873
31,15,"Nebraska","Boyd County",0.155469628284166,169.63,10,NA,1633,0.00253308519437552
31,17,"Nebraska","Brown County",0.347161407973,284.06,16,NA,3927,0.0420610125884407
31,19,"Nebraska","Buffalo County",0.269793537348999,365.5,62,NA,7984,0.00475929504744873
31,21,"Nebraska","Burt County",0.139561907980234,97.61,17,NA,3278,0.000396218939265297
31,23,"Nebraska","Butler County",0.164337404858,164.96,18,NA,3753,0.00419547079856973
31,25,"Nebraska","Cass County",0.156645032628686,225.21,20,NA,5321,0
31,27,"Nebraska","Cedar County",0.211922689797083,192.73,25,NA,3912,0
31,29,"Nebraska","Chase County",0.246994306160999,339.76,16,NA,5031,3.13686125662662e-05
31,31,"Nebraska","Cherry County",1.70573325775854,885.52,34,NA,11175,0.0860243763057062
31,33,"Nebraska","Cheyenne County",0.332763804399723,455.73,16,NA,6405,0.000258738297972433
31,35,"Nebraska","Clay County",0.157864822004999,249.94,23,NA,6015,0.0520557354528506
31,37,"Nebraska","Colfax County",0.1164543308215,113.78,18,NA,2141,6.75858340091917e-05
31,39,"Nebraska","Cuming County",0.1615273773155,115.43,17,NA,3038,0
31,41,"Nebraska","Custer County",0.7182736627285,828.82,68,NA,8416,0.0235592368380794
31,43,"Nebraska","Dakota County",0.0757020945487525,109.28,3,NA,3140,0
31,45,"Nebraska","Dawes County",0.39879323814736,269.71,14,NA,7999,0.0373242265970269
31,47,"Nebraska","Dawson County",0.282048296218,346.38,39,NA,8531,0.00485852311939268
31,49,"Nebraska","Deuel County",0.122376879951315,219.61,6,NA,2929,0
31,51,"Nebraska","Dixon County",0.136955773159689,170.48,9,NA,4582,0
31,53,"Nebraska","Dodge County",0.1518406459865,242.22,14,NA,7169,5.18941359626362e-05
31,55,"Nebraska","Douglas County",0.0945680904676482,388.4,12,NA,10315,8.29256157226967e-05
31,57,"Nebraska","Dundy County",0.252271453086772,311.8,18,NA,5135,0
31,59,"Nebraska","Fillmore County",0.158693042603999,218.22,23,16000,4751,0
31,61,"Nebraska","Franklin County",0.157754501853593,171.17,18,NA,2368,0.00063551036370747
31,63,"Nebraska","Frontier County",0.2697808458615,369.93,31,NA,3229,0.000459545624264009
31,65,"Nebraska","Furnas County",0.197387818242974,262.74,21,NA,4903,0.000742042569810584
31,67,"Nebraska","Gage County",0.235842359505079,270.99,37,NA,5766,0.0161353668914054
31,69,"Nebraska","Garden County",0.484431866640498,288.53,9,NA,3019,0.0676486367848607
31,71,"Nebraska","Garfield County",0.160623889839002,195.22,13,NA,1834,0.0727514530588119
31,73,"Nebraska","Gosper County",0.1273347575805,149.3,5,NA,2534,0.000365096750638919
31,75,"Nebraska","Grant County",0.220159968069,187.75,6,NA,1060,0.114321653189578
31,77,"Nebraska","Greeley County",0.159537891670999,148.95,14,NA,1932,0.00483306209005277
31,79,"Nebraska","Hall County",0.152769387320499,335.39,60,NA,8374,0.0002040399918384
31,81,"Nebraska","Hamilton County",0.150706226523001,212.94,41,NA,3795,0
31,83,"Nebraska","Harlan County",0.157215179288693,207.44,12,NA,2215,0.00068630815236041
31,85,"Nebraska","Hayes County",0.196371506662499,257.99,3,NA,2337,0
31,87,"Nebraska","Hitchcock County",0.196751183555775,263.24,18,NA,3174,0
31,89,"Nebraska","Holt County",0.685235145862498,566.55,48,NA,6215,0.115153137841519
31,91,"Nebraska","Hooker County",0.202751675330501,224.77,3,NA,3174,0.0170860152135752
31,93,"Nebraska","Howard County",0.160075549881001,257.84,28,NA,3887,0.0068952026993985
31,95,"Nebraska","Jefferson County",0.157685413335744,232.36,30,NA,4936,0.00185855424043823
31,97,"Nebraska","Johnson County",0.103505446395501,78.68,11,NA,1651,0.133298561955145
31,99,"Nebraska","Kearney County",0.142082225255,178.04,13,NA,3737,0
31,101,"Nebraska","Keith County",0.308459492441498,399.37,18,NA,6081,0.00266402801035165
31,103,"Nebraska","Keya Paha County",0.220914318723547,161.1,10,NA,1470,0.0240337417736247
31,105,"Nebraska","Kimball County",0.264766384943166,259.92,15,NA,1913,0.000177336407164391
31,107,"Nebraska","Knox County",0.324021616855706,320.22,26,NA,4701,0.0116316400365495
31,109,"Nebraska","Lancaster County",0.233864687066,399.34,31,NA,7973,0.00689012415537729
31,111,"Nebraska","Lincoln County",0.714409802033501,1087.6,47,NA,15711,0.0262853020897089
31,113,"Nebraska","Logan County",0.1596985936515,194.37,10,NA,1177,0.0123694066627242
31,115,"Nebraska","Loup County",0.160497427558499,176.06,5,NA,1133,0.00966135949129985
31,117,"Nebraska","McPherson County",0.240525507321,211.4,0,NA,1039,0.0224075891396795
31,119,"Nebraska","Madison County",0.1617313533915,197.15,31,NA,7254,0.023080684596577
31,121,"Nebraska","Merrick County",0.1380729712645,229.09,17,NA,4577,0.0117953952591584
31,123,"Nebraska","Morrill County",0.400600663352001,258.2,18,NA,1962,0.0250821963656409
31,125,"Nebraska","Nance County",0.124981304208001,135.56,10,NA,2365,0.0228155948351511
31,127,"Nebraska","Nemaha County",0.11250365564197,123.96,18,NA,3901,0.0014499758337361
31,129,"Nebraska","Nuckolls County",0.157689125078766,122.19,24,8000,2953,0.00772087568412822
31,131,"Nebraska","Otoe County",0.170687252123821,203.75,17,NA,4340,4.51854864217613e-05
31,133,"Nebraska","Pawnee County",0.118551223676396,93.35,10,NA,1276,0.145808813913953
31,135,"Nebraska","Perkins County",0.244631058039225,319.93,19,NA,2808,0
31,137,"Nebraska","Phelps County",0.148735694659,237.73,21,NA,4617,0.00010420465794821
31,139,"Nebraska","Pierce County",0.162389325568,135.93,22,NA,3059,0.047581712157593
31,141,"Nebraska","Platte County",0.1913948454885,196.59,19,NA,4665,0.00390528652470608
31,143,"Nebraska","Polk County",0.1224970833865,142.42,32,NA,2721,0
31,145,"Nebraska","Red Willow County",0.196637610731838,243.19,14,NA,6507,0
31,147,"Nebraska","Richardson County",0.151771083689018,133.68,10,NA,3101,0.000152609624580324
31,149,"Nebraska","Rock County",0.286620704148002,281.55,13,NA,1751,0.0867968619596061
31,151,"Nebraska","Saline County",0.158617229423,267.3,19,NA,4918,0
31,153,"Nebraska","Sarpy County",0.0687368542084205,209.96,8,NA,6279,0
31,155,"Nebraska","Saunders County",0.2113352472415,266.93,27,NA,6079,0.00062909373496651
31,157,"Nebraska","Scotts Bluff County",0.209273184104548,482.05,41,NA,5234,0.010309667673716
31,159,"Nebraska","Seward County",0.1593356040415,207.21,25,16000,3601,0.0138257853339196
31,161,"Nebraska","Sheridan County",0.700574037838861,452.76,30,NA,5347,0.124611053489406
31,163,"Nebraska","Sherman County",0.158985937521,179.32,18,NA,2712,0.00492319810949193
31,165,"Nebraska","Sioux County",0.58631675059486,253.79,12,NA,950,0.0127569775357386
31,167,"Nebraska","Stanton County",0.121153680055,102.91,27,NA,3494,0.000914315569487983
31,169,"Nebraska","Thayer County",0.15749051710582,261.6,57,NA,3782,4.89332550401253e-05
31,171,"Nebraska","Thomas County",0.200669763690498,190.09,5,NA,1820,0.0169498206472467
31,173,"Nebraska","Thurston County",0.111785886126665,103.83,13,NA,2755,0
31,175,"Nebraska","Valley County",0.159483054356,199.97,25,NA,3125,0.0153451423496324
31,177,"Nebraska","Washington County",0.10990307162345,148.58,14,NA,4185,0.000285083030432614
31,179,"Nebraska","Wayne County",0.125178600190999,93.52,21,NA,1645,0.00139585051709917
31,181,"Nebraska","Webster County",0.157475269759506,155.11,28,NA,2555,0.00102784983603348
31,183,"Nebraska","Wheeler County",0.1617823095975,152.96,5,NA,1193,0.116479217603912
31,185,"Nebraska","York County",0.159312585953001,270.84,32,NA,4792,0
32,1,"Nevada","Churchill County",1.3643163265785,12.01,0,NA,1577,0.163808457014842
32,3,"Nevada","Clark County",2.09206638311865,66.3,5,NA,7405,0.0502370959068656
32,5,"Nevada","Douglas County",0.198482372636076,7,NA,NA,269,0.284236641221374
32,7,"Nevada","Elko County",4.77919691197248,36.03,5,NA,4949,0.430162103964487
32,9,"Nevada","Esmeralda County",0.950576029456787,NA,0,NA,NA,0.00824333121563645
32,11,"Nevada","Eureka County",1.1417267197625,7.25,0,NA,806,0.729801413665432
32,13,"Nevada","Humboldt County",2.69362038470062,7.5,0,NA,1870,0.31191088260497
32,15,"Nevada","Lander County",1.5065489690545,17.25,1,NA,1636,0.622975060805539
32,17,"Nevada","Lincoln County",2.81253211747274,9.75,1,NA,554,0.37176037276054
32,19,"Nevada","Lyon County",0.545466574442156,10.25,0,NA,1101,0.194708965287142
32,21,"Nevada","Mineral County",1.02031225308071,2.5,NA,NA,238,0.165414088915795
32,23,"Nevada","Nye County",4.83772042142109,4.88,0,NA,2146,0.125812294751041
32,27,"Nevada","Pershing County",1.667925089047,1,NA,NA,845,0.347495291203133
32,29,"Nevada","Storey County",0.071476940449,5,NA,NA,50,0.203053272125548
32,31,"Nevada","Washoe County",1.80424320798063,33.23,2,NA,3078,0.285879654532857
32,33,"Nevada","White Pine County",2.41095887217965,6.75,1,NA,1138,0.428866592627046
32,510,"Nevada","Carson City",0.042434990722537,5.13,0,NA,262,0.272174535050071
33,1,"New Hampshire","Belknap County",0.135130897569501,48.07,6,215412.615740741,4479,0
33,3,"New Hampshire","Carroll County",0.28782032056085,50.33,6,1399589.12037037,4755,0
33,5,"New Hampshire","Cheshire County",0.208168493888708,56.03,16,690787.615740741,7494,0
33,7,"New Hampshire","Coos County",0.538203343886248,35.53,2,828881.365740741,4443,0
33,9,"New Hampshire","Grafton County",0.508045351248143,96.71,11,670916.666666667,10823,0
33,11,"New Hampshire","Hillsborough County",0.254733016239532,70.3,23,1682505.20833333,4149,0
33,13,"New Hampshire","Merrimack County",0.274798268737501,64.12,5,710004.050925926,5399,0
33,15,"New Hampshire","Rockingham County",0.207674831606317,139.54,15,1775649.30555556,6086,0
33,17,"New Hampshire","Strafford County",0.110250059833802,60.55,7,579745.37037037,3120,0
33,19,"New Hampshire","Sullivan County",0.158742022994514,33.9,4,182250,3581,0
34,1,"New Jersey","Atlantic County",0.165498347062726,48.53,7,5110834.49074074,4853,0.498178632360401
34,3,"New Jersey","Bergen County",0.0683392764729907,38.16,10,404520.25462963,10074,0.261241725633417
34,5,"New Jersey","Burlington County",0.223475049080625,83.68,13,1318562.5,12182,0.451805779870108
34,7,"New Jersey","Camden County",0.061901979534759,44.42,6,256754.62962963,5678,0.221616936981552
34,9,"New Jersey","Cape May County",0.0771633224360637,24.77,6,1558500,3092,0.338617565970855
34,11,"New Jersey","Cumberland County",0.135985318868431,34.27,7,392500,5814,0.338264963012778
34,13,"New Jersey","Essex County",0.0358200718939998,30.66,1,214370.37037037,4609,0.181936604429006
34,15,"New Jersey","Gloucester County",0.0917299316859609,43.15,5,554625,6611,0.0811758810756639
34,17,"New Jersey","Hudson County",0.0159959881152728,18.53,1,NA,2602,0.081474296799224
34,19,"New Jersey","Hunterdon County",0.120494077099328,34.92,8,450787.615740741,5875,0.00996848671940318
34,21,"New Jersey","Mercer County",0.0627807356817015,43.39,11,91125,5487,0.0351610523727563
34,23,"New Jersey","Middlesex County",0.0872311918125638,31.91,2,NA,4208,0.101622772013833
34,25,"New Jersey","Monmouth County",0.133464694010015,43.53,5,1914723.95833333,5853,0.125679269279686
34,27,"New Jersey","Morris County",0.133226715771,46.54,11,118853.587962963,5608,0.130627996725529
34,29,"New Jersey","Ocean County",0.206439404506464,63.03,11,1537530.09259259,7633,0.414163568773235
34,31,"New Jersey","Passaic County",0.0549209100913151,26.79,2,NA,4712,0.158910329171396
34,33,"New Jersey","Salem County",0.0946544191422429,19.26,5,244140.625,3926,0.138061809085774
34,35,"New Jersey","Somerset County",0.0839354321669998,28.9,7,148894.675925926,5202,0.0638573144811016
34,37,"New Jersey","Sussex County",0.148582795096694,41.53,2,392400.462962963,5601,0.101446987634833
34,39,"New Jersey","Union County",0.02898876690503,22.53,5,NA,3339,0.0683279742765273
34,41,"New Jersey","Warren County",0.100345283627762,28.52,4,189000,5322,0.0286379511059371
35,1,"New Mexico","Bernalillo County",0.298641736561499,102.99,3,NA,3675,0.0874975882693421
35,3,"New Mexico","Catron County",1.74995753235049,3.63,NA,NA,52,0.47293011091121
35,5,"New Mexico","Chaves County",1.524504167569,273.2,12,NA,4427,0.226774892978263
35,6,"New Mexico","Cibola County",1.16026029937082,22.89,NA,NA,257,0.058422523689413
35,7,"New Mexico","Colfax County",0.983109146836079,237.4,7,NA,768,0.103949451796971
35,9,"New Mexico","Curry County",0.358185463810542,305.15,17,NA,6346,0.00365912181076542
35,11,"New Mexico","De Baca County",0.592140937548502,104.73,3,NA,1318,0.187260270667986
35,13,"New Mexico","Doña Ana County",0.946642963341303,77.19,3,NA,3462,0.000604924974548888
35,15,"New Mexico","Eddy County",1.0426610189137,544.67,13,NA,6987,0.00383619706785777
35,17,"New Mexico","Grant County",0.988671661352657,41.78,6,NA,896,0.409423682642377
35,19,"New Mexico","Guadalupe County",0.774205195304001,124.8,3,NA,634,0.0250631219367296
35,21,"New Mexico","Harding County",0.5492799315215,105.1,5,NA,394,0.142879841112214
35,23,"New Mexico","Hidalgo County",0.850945180735292,17.39,1,NA,427,0.0132751676755794
35,25,"New Mexico","Lea County",1.09563119767645,492.36,38,NA,6990,0.0458225513053726
35,27,"New Mexico","Lincoln County",1.2174479876475,98.04,7,NA,938,0.0881977662159092
35,28,"New Mexico","Los Alamos County",0.0282497442459997,30.88,NA,NA,50,0.440010298661174
35,29,"New Mexico","Luna County",0.734445054211064,23.51,2,NA,1975,0.00461315032605291
35,31,"New Mexico","McKinley County",1.40494215264297,6.89,NA,NA,957,0.0563048884944428
35,33,"New Mexico","Mora County",0.5006817573375,112.57,1,NA,156,0.176286483732441
35,35,"New Mexico","Otero County",1.64897264732344,94.91,6,NA,2286,0.128801940205318
35,37,"New Mexico","Quay County",0.737840644672634,304.7,24,NA,5628,0.199904272569207
35,39,"New Mexico","Rio Arriba County",1.53625329240218,24.89,2,NA,544,0.109450860015372
35,41,"New Mexico","Roosevelt County",0.620626806741259,263.01,17,NA,3160,0.126112079244244
35,43,"New Mexico","Sandoval County",0.958242126412999,42.78,1,NA,810,0.107424745110515
35,45,"New Mexico","San Juan County",1.44308192723057,18.76,3,NA,886,0.00168210715683235
35,47,"New Mexico","San Miguel County",1.218071602888,217.74,6,NA,943,0.190178141550313
35,49,"New Mexico","Santa Fe County",0.491776523985499,77.35,4,NA,1306,0.203973139339676
35,51,"New Mexico","Sierra County",1.0603656882365,36.01,1,NA,885,0.17410829950773
35,53,"New Mexico","Socorro County",1.68011207654599,33.39,2,NA,591,0.077233844329635
35,55,"New Mexico","Taos County",0.574864503905361,10.64,0,NA,183,0.197923848923619
35,57,"New Mexico","Torrance County",0.8519780767625,101.18,0,NA,1037,0.0222186700767264
35,59,"New Mexico","Union County",0.997771899138361,307.66,16,NA,2758,0.0768377274196867
35,61,"New Mexico","Valencia County",0.2723561670385,24.38,3,NA,740,0.0053475935828877
36,1,"New York","Albany County",0.151511499473499,158.23,2,259316.550925926,6262,0.164934311190841
36,3,"New York","Allegany County",0.292256830789753,24.38,7,296296.296296296,4593,0
36,5,"New York","Bronx County",0.0133453296808934,8.75,1,NA,1306,0.15049389889599
36,7,"New York","Broome County",0.201837595529619,187.08,3,91000,10447,7.86843968840979e-05
36,9,"New York","Cattaraugus County",0.373684153904156,55.9,16,196879.62962963,6808,0
36,11,"New York","Cayuga County",0.20997882345904,77.32,7,64000,5791,0
36,13,"New York","Chautauqua County",0.306418956348418,60.29,38,157520.833333333,7051,0
36,15,"New York","Chemung County",0.115868300571834,62.53,9,NA,3921,6.85166152792052e-05
36,17,"New York","Chenango County",0.254877177379999,109.35,13,NA,6640,0
36,19,"New York","Clinton County",0.328843176286617,77.18,0,206000,4372,0
36,21,"New York","Columbia County",0.183246505901301,94.42,15,192754.62962963,9042,0.02734375
36,23,"New York","Cortland County",0.142470385557,47.97,4,103921.875,4204,0
36,25,"New York","Delaware County",0.414299541041974,91.71,5,600171.875,5744,0
36,27,"New York","Dutchess County",0.231451786248467,146.85,7,639541.666666667,8955,0.0762622302526165
36,29,"New York","Erie County",0.300269804617612,97.42,17,64000,7576,0.0641929796441737
36,31,"New York","Essex County",0.558011011062366,57.95,3,384703.703703704,4423,0
36,33,"New York","Franklin County",0.498541732442854,35.82,1,27000,4559,0
36,35,"New York","Fulton County",0.152621908597501,65.56,4,216000,2812,0.00158470234007712
36,37,"New York","Genesee County",0.1416290700045,25.26,2,274625,2639,0.00625142077744942
36,39,"New York","Greene County",0.186007921838501,56.03,9,345162.037037037,3613,0.0253164556962025
36,41,"New York","Hamilton County",0.5224944274655,25.14,3,135000,1713,0
36,43,"New York","Herkimer County",0.419705059171,83.06,3,122791.666666667,9149,0
36,45,"New York","Jefferson County",0.391538237458381,20.14,2,121000,5247,0.000125580811252041
36,47,"New York","Kings County",0.022770650251938,5.63,0,166375,1896,0.073859768550034
36,49,"New York","Lewis County",0.3735407032645,17.25,3,NA,5205,0
36,51,"New York","Livingston County",0.182275856558001,24.88,1,257537.037037037,3469,0.00668278742580787
36,53,"New York","Madison County",0.188817031363999,88.95,4,171707.75462963,4113,0
36,55,"New York","Monroe County",0.191058844535986,66.78,1,263625,5931,0.0940178156794866
